所属同花顺行业,market_code,股票代码,code
电子-消费电子-消费电子零部件及组装,33,300032.SZ,300032
轻工制造-家居用品-瓷砖地板,33,002162.SZ,002162
机械设备-专用设备-纺织服装设备,33,300307.SZ,300307
机械设备-专用设备-其他专用设备,17,603289.SH,603289
食品饮料-白酒-白酒Ⅲ,33,000568.SZ,000568
电力设备-电池-锂电池,33,301210.SZ,301210
电子-元件-印制电路板,17,603386.SH,603386
汽车-汽车服务及其他-其他运输设备,33,300994.SZ,300994
计算机-软件开发-垂直应用软件,33,002362.SZ,002362
机械设备-专用设备-其他专用设备,33,000856.SZ,000856
汽车-汽车零部件-底盘与发动机系统,33,300680.SZ,300680
机械设备-专用设备-能源及重型设备,17,600560.SH,600560
医药生物-医疗器械-医疗设备,33,301087.SZ,301087
房地产-房地产-住宅开发,17,601588.SH,601588
汽车-汽车零部件-其他汽车零部件,33,300998.SZ,300998
计算机-计算机设备-其他计算机设备,33,300771.SZ,300771
基础化工-非金属材料-非金属材料Ⅲ,151,920175.BJ,920175
国防军工-军工装备-航天装备,33,002829.SZ,002829
机械设备-自动化设备-机器人,33,301112.SZ,301112
电子-元件-印制电路板,33,002436.SZ,002436
农林牧渔-养殖业-生猪养殖,33,000735.SZ,000735
基础化工-塑料制品-改性塑料,17,600143.SH,600143
社会服务-旅游及酒店-自然景点,33,002033.SZ,002033
机械设备-自动化设备-激光设备,33,300747.SZ,300747
轻工制造-造纸-造纸Ⅲ,33,002067.SZ,002067
电子-消费电子-消费电子零部件及组装,17,603890.SH,603890
汽车-汽车零部件-其他汽车零部件,33,300816.SZ,300816
电子-半导体-半导体材料,33,300666.SZ,300666
国防军工-军工电子-军工电子Ⅲ,33,300629.SZ,300629
家用电器-厨卫电器-厨卫电器Ⅲ,17,603366.SH,603366
医药生物-医疗服务-医院,33,301103.SZ,301103
轻工制造-包装印刷-包装,33,002846.SZ,002846
轻工制造-包装印刷-包装,33,300501.SZ,300501
轻工制造-家居用品-其他家居用品,17,603615.SH,603615
汽车-汽车零部件-底盘与发动机系统,33,002553.SZ,002553
医药生物-化学制药-化学制剂,17,600774.SH,600774
社会服务-其他社会服务-专业服务,33,301169.SZ,301169
汽车-汽车零部件-车身附件及饰件,17,600081.SH,600081
国防军工-军工装备-地面兵装,17,688543.SH,688543
医药生物-化学制药-原料药,33,000952.SZ,000952
电子-消费电子-消费电子零部件及组装,33,300951.SZ,300951
综合-综合-综合Ⅲ,17,600051.SH,600051
轻工制造-包装印刷-包装,33,002735.SZ,002735
电子-消费电子-消费电子零部件及组装,33,002981.SZ,002981
机械设备-通用设备-其他通用设备,151,920855.BJ,920855
商贸零售-零售-旅游零售,17,601888.SH,601888
电子-半导体-数字芯片设计,33,002213.SZ,002213
电子-半导体-数字芯片设计,17,688486.SH,688486
交通运输-物流-物流Ⅲ,33,300013.SZ,300013
电子-元件-印制电路板,17,603936.SH,603936
机械设备-通用设备-仪器仪表,33,002849.SZ,002849
石油石化-油气开采及服务-油气开采,22,600777.SH,600777
电子-消费电子-消费电子零部件及组装,33,300793.SZ,300793
医药生物-医疗器械-医疗耗材,33,300326.SZ,300326
房地产-房地产-产业地产,17,600463.SH,600463
汽车-汽车零部件-底盘与发动机系统,17,600698.SH,600698
轻工制造-家居用品-瓷砖地板,17,603226.SH,603226
纺织服饰-服装家纺-服装,22,600107.SH,600107
机械设备-专用设备-其他专用设备,151,920091.BJ,920091
机械设备-专用设备-其他专用设备,17,603895.SH,603895
机械设备-通用设备-机床工具,33,002559.SZ,002559
建筑装饰-建筑装饰-装饰园林,17,603137.SH,603137
国防军工-军工装备-航空装备,33,300965.SZ,300965
公用事业-电力-火电,17,600509.SH,600509
医药生物-中药-中药Ⅲ,33,002873.SZ,002873
基础化工-化学制品-其他化学制品,33,300637.SZ,300637
农林牧渔-农产品加工-畜禽饲料,33,001366.SZ,001366
建筑材料-建筑材料-耐火材料,151,920792.BJ,920792
电子-半导体-半导体设备,17,688729.SH,688729
基础化工-化学制品-涂料油墨,33,300665.SZ,300665
医药生物-化学制药-原料药,33,301246.SZ,301246
电力设备-电池-电池化学品,17,688148.SH,688148
电子-半导体-模拟芯片设计,33,300661.SZ,300661
汽车-汽车零部件-轮胎轮毂,33,301539.SZ,301539
汽车-汽车零部件-底盘与发动机系统,33,002806.SZ,002806
电子-光学光电子-光学元件,17,688307.SH,688307
汽车-汽车零部件-底盘与发动机系统,33,002472.SZ,002472
基础化工-塑料制品-合成树脂,33,002395.SZ,002395
农林牧渔-农产品加工-其他农产品加工,33,000911.SZ,000911
社会服务-旅游及酒店-旅游综合,33,002627.SZ,002627
通信-通信设备-通信网络设备及器件,151,920640.BJ,920640
纺织服饰-服装家纺-服装,33,001234.SZ,001234
机械设备-通用设备-其他通用设备,17,688557.SH,688557
房地产-房地产-住宅开发,33,000573.SZ,000573
汽车-汽车零部件-其他汽车零部件,33,002921.SZ,002921
建筑装饰-建筑装饰-装饰园林,33,002775.SZ,002775
机械设备-通用设备-其他通用设备,33,301448.SZ,301448
汽车-汽车零部件-底盘与发动机系统,33,301072.SZ,301072
电子-消费电子-消费电子零部件及组装,33,002600.SZ,002600
国防军工-军工装备-航空装备,33,000697.SZ,000697
汽车-汽车服务及其他-汽车服务,151,920030.BJ,920030
轻工制造-包装印刷-包装,33,002228.SZ,002228
国防军工-军工电子-军工电子Ⅲ,22,688053.SH,688053
医药生物-医疗器械-医疗耗材,17,603880.SH,603880
机械设备-轨交设备-轨交设备Ⅲ,33,300011.SZ,300011
农林牧渔-种植业与林业-种子生产,17,600371.SH,600371
建筑装饰-建筑装饰-房屋建设,33,000628.SZ,000628
环保-环境治理-水务及水治理,33,301127.SZ,301127
机械设备-专用设备-能源及重型设备,17,688633.SH,688633
机械设备-通用设备-仪器仪表,33,301303.SZ,301303
电子-半导体-数字芯片设计,17,688449.SH,688449
国防军工-军工装备-地面兵装,33,300922.SZ,300922
机械设备-自动化设备-工控设备,17,603203.SH,603203
机械设备-通用设备-仪器仪表,151,920363.BJ,920363
轻工制造-造纸-造纸Ⅲ,17,605500.SH,605500
电子-消费电子-消费电子零部件及组装,33,300822.SZ,300822
建筑装饰-建筑装饰-工程咨询服务,17,603909.SH,603909
机械设备-通用设备-仪器仪表,33,300007.SZ,300007
机械设备-通用设备-仪器仪表,17,603662.SH,603662
汽车-汽车零部件-车身附件及饰件,17,600609.SH,600609
计算机-IT服务-IT服务Ⅲ,17,688039.SH,688039
交通运输-物流-物流Ⅲ,33,002682.SZ,002682
农林牧渔-农产品加工-畜禽饲料,33,000702.SZ,000702
食品饮料-食品加工制造-肉制品,17,605567.SH,605567
电力设备-电机-电机Ⅲ,33,002576.SZ,002576
轻工制造-家居用品-成品家居,17,603008.SH,603008
机械设备-通用设备-仪器仪表,151,920879.BJ,920879
基础化工-化学制品-其他化学制品,33,300405.SZ,300405
环保-环境治理-固废治理,17,688370.SH,688370
建筑装饰-建筑装饰-工程咨询服务,33,300675.SZ,300675
基础化工-化学制品-食品及饲料添加剂,33,300741.SZ,300741
计算机-IT服务-IT服务Ⅲ,151,920564.BJ,920564
农林牧渔-养殖业-水产养殖,17,600257.SH,600257
轻工制造-造纸-造纸Ⅲ,17,600235.SH,600235
机械设备-专用设备-农用机械,33,301260.SZ,301260
医药生物-化学制药-原料药,33,301065.SZ,301065
国防军工-军工装备-航空装备,33,301586.SZ,301586
社会服务-旅游及酒店-自然景点,33,000430.SZ,000430
电力设备-电池-锂电专用设备,33,300340.SZ,300340
电子-电子化学品-电子化学品Ⅲ,17,688268.SH,688268
机械设备-工程机械-工程机械Ⅲ,33,002685.SZ,002685
基础化工-化学原料-其他化学原料,33,300082.SZ,300082
电子-元件-印制电路板,17,605058.SH,605058
机械设备-自动化设备-其他自动化设备,33,301512.SZ,301512
基础化工-塑料制品-膜材料,33,002632.SZ,002632
环保-环境治理-水务及水治理,17,603797.SH,603797
轻工制造-包装印刷-包装,151,920204.BJ,920204
计算机-IT服务-IT服务Ⅲ,17,688500.SH,688500
机械设备-专用设备-楼宇设备,33,300669.SZ,300669
机械设备-通用设备-其他通用设备,33,300503.SZ,300503
基础化工-化学原料-氯碱,33,002748.SZ,002748
农林牧渔-种植业与林业-种子生产,151,920403.BJ,920403
基础化工-化学制品-其他化学制品,17,603217.SH,603217
机械设备-专用设备-能源及重型设备,33,300275.SZ,300275
基础化工-化学制品-其他化学制品,33,001358.SZ,001358
汽车-汽车零部件-轮胎轮毂,33,002725.SZ,002725
电子-元件-印制电路板,33,300964.SZ,300964
建筑装饰-建筑装饰-装饰园林,33,002789.SZ,002789
家用电器-小家电-小家电Ⅲ,33,300247.SZ,300247
建筑装饰-建筑装饰-工程咨询服务,33,300500.SZ,300500
房地产-房地产-住宅开发,33,000838.SZ,000838
纺织服饰-服装家纺-服装,33,002687.SZ,002687
房地产-房地产-住宅开发,33,000029.SZ,000029
计算机-计算机设备-其他计算机设备,33,300789.SZ,300789
基础化工-化学制品-涂料油墨,17,688129.SH,688129
机械设备-工程机械-工程机械Ⅲ,151,920599.BJ,920599
机械设备-通用设备-其他通用设备,33,002530.SZ,002530
汽车-汽车零部件-底盘与发动机系统,33,300176.SZ,300176
汽车-汽车零部件-底盘与发动机系统,17,600933.SH,600933
环保-环境治理-综合环境治理,33,300187.SZ,300187
机械设备-专用设备-纺织服装设备,33,301053.SZ,301053
计算机-软件开发-垂直应用软件,33,301185.SZ,301185
国防军工-军工装备-地面兵装,33,000519.SZ,000519
传媒-文化传媒-出版,33,301025.SZ,301025
机械设备-通用设备-金属制品,33,300817.SZ,300817
电子-光学光电子-光学元件,33,002036.SZ,002036
食品饮料-饮料制造-其他酒类,17,600543.SH,600543
机械设备-工程机械-工程机械Ⅲ,17,603611.SH,603611
电力设备-其他电源设备-其他电源设备Ⅲ,151,920110.BJ,920110
电力设备-风电设备-风电零部件,33,300129.SZ,300129
通信-通信设备-通信网络设备及器件,17,688618.SH,688618
汽车-汽车零部件-底盘与发动机系统,33,002284.SZ,002284
有色金属-金属新材料-其他金属新材料,17,603978.SH,603978
商贸零售-零售-商业物业经营,17,600113.SH,600113
机械设备-专用设备-农用机械,33,002779.SZ,002779
计算机-软件开发-横向通用软件,17,688168.SH,688168
电子-电子化学品-电子化学品Ⅲ,33,300537.SZ,300537
通信-通信服务-通信工程及服务,33,002316.SZ,002316
汽车-汽车零部件-汽车电子电气系统,33,300928.SZ,300928
机械设备-自动化设备-工控设备,33,300278.SZ,300278
轻工制造-包装印刷-包装,33,003003.SZ,003003
基础化工-农化制品-农药,17,603360.SH,603360
电力设备-电网设备-电气自控设备,17,688450.SH,688450
机械设备-专用设备-其他专用设备,33,002786.SZ,002786
汽车-汽车零部件-车身附件及饰件,17,603997.SH,603997
电力设备-电池-电池化学品,33,300568.SZ,300568
环保-环境治理-水务及水治理,33,300899.SZ,300899
电子-消费电子-消费电子零部件及组装,33,300115.SZ,300115
纺织服饰-服装家纺-服装,33,002494.SZ,002494
机械设备-通用设备-仪器仪表,33,300165.SZ,300165
电子-消费电子-消费电子零部件及组装,33,301383.SZ,301383
医药生物-医疗器械-医疗设备,33,300049.SZ,300049
轻工制造-包装印刷-包装,17,603499.SH,603499
电子-半导体-半导体材料,17,688233.SH,688233
机械设备-专用设备-其他专用设备,33,300412.SZ,300412
电力设备-电池-锂电专用设备,17,688638.SH,688638
计算机-软件开发-横向通用软件,33,002212.SZ,002212
机械设备-专用设备-能源及重型设备,151,920781.BJ,920781
汽车-汽车零部件-轮胎轮毂,17,600182.SH,600182
基础化工-塑料制品-其他塑料制品,33,300539.SZ,300539
机械设备-自动化设备-工控设备,151,920885.BJ,920885
非银金融-证券-证券Ⅲ,17,601136.SH,601136
电子-光学光电子-面板,33,002106.SZ,002106
国防军工-军工装备-航空装备,33,002023.SZ,002023
建筑装饰-建筑装饰-装饰园林,33,300536.SZ,300536
机械设备-专用设备-其他专用设备,17,600579.SH,600579
电子-光学光电子-LED,33,300389.SZ,300389
计算机-软件开发-垂直应用软件,33,300520.SZ,300520
电子-半导体-数字芯片设计,17,688049.SH,688049
房地产-房地产-住宅开发,33,000042.SZ,000042
国防军工-军工电子-军工电子Ⅲ,33,301571.SZ,301571
机械设备-专用设备-能源及重型设备,33,002691.SZ,002691
医药生物-医疗器械-体外诊断,17,688298.SH,688298
国防军工-军工电子-军工电子Ⅲ,151,920008.BJ,920008
机械设备-通用设备-机床工具,33,002122.SZ,002122
商贸零售-贸易-贸易Ⅲ,33,000701.SZ,000701
社会服务-其他社会服务-专业服务,33,301115.SZ,301115
电子-元件-印制电路板,33,002463.SZ,002463
机械设备-通用设备-仪器仪表,33,002175.SZ,002175
机械设备-专用设备-纺织服装设备,33,002021.SZ,002021
纺织服饰-服装家纺-服装,33,002486.SZ,002486
机械设备-专用设备-其他专用设备,151,920014.BJ,920014
电子-消费电子-消费电子零部件及组装,33,300735.SZ,300735
纺织服饰-服装家纺-服装,22,603557.SH,603557
汽车-汽车零部件-底盘与发动机系统,151,920454.BJ,920454
机械设备-通用设备-仪器仪表,33,300203.SZ,300203
传媒-游戏-游戏Ⅲ,33,002602.SZ,002602
汽车-汽车整车-乘用车,17,601127.SH,601127
机械设备-专用设备-楼宇设备,33,300931.SZ,300931
电子-光学光电子-面板,17,688496.SH,688496
计算机-软件开发-垂直应用软件,33,300608.SZ,300608
社会服务-旅游及酒店-自然景点,17,600054.SH,600054
农林牧渔-农产品加工-粮油加工,17,603182.SH,603182
医药生物-化学制药-化学制剂,33,301075.SZ,301075
医药生物-生物制品-疫苗,151,920575.BJ,920575
医药生物-医疗器械-医疗耗材,33,301290.SZ,301290
汽车-汽车零部件-底盘与发动机系统,17,603037.SH,603037
农林牧渔-农产品加工-粮油加工,17,600127.SH,600127
汽车-汽车零部件-底盘与发动机系统,17,603788.SH,603788
电子-半导体-集成电路制造,17,688981.SH,688981
电子-消费电子-消费电子零部件及组装,22,603595.SH,603595
纺织服饰-服装家纺-服装,17,603808.SH,603808
机械设备-专用设备-其他专用设备,33,002529.SZ,002529
农林牧渔-种植业与林业-种子生产,33,000713.SZ,000713
农林牧渔-种植业与林业-种子生产,151,920087.BJ,920087
计算机-软件开发-垂直应用软件,33,300730.SZ,300730
家用电器-小家电-小家电Ⅲ,151,920926.BJ,920926
社会服务-旅游及酒店-自然景点,17,603099.SH,603099
传媒-文化传媒-广告营销,33,300805.SZ,300805
汽车-汽车零部件-其他汽车零部件,33,301298.SZ,301298
汽车-汽车零部件-其他汽车零部件,151,920720.BJ,920720
电子-半导体-分立器件,17,688693.SH,688693
综合-综合-综合Ⅲ,17,600620.SH,600620
机械设备-自动化设备-机器人,17,688255.SH,688255
汽车-汽车整车-商用载货车,17,600006.SH,600006
商贸零售-零售-百货零售,17,600785.SH,600785
电子-半导体-半导体设备,17,688200.SH,688200
计算机-计算机设备-安防设备,33,301330.SZ,301330
机械设备-通用设备-仪器仪表,17,688665.SH,688665
机械设备-轨交设备-轨交设备Ⅲ,17,603111.SH,603111
石油石化-石油加工贸易-石油加工,17,600506.SH,600506
机械设备-专用设备-农用机械,17,601038.SH,601038
轻工制造-家居用品-定制家居,33,300616.SZ,300616
建筑装饰-建筑装饰-装饰园林,33,002822.SZ,002822
环保-环境治理-水务及水治理,33,002778.SZ,002778
电子-光学光电子-LED,33,300296.SZ,300296
交通运输-物流-物流Ⅲ,17,600180.SH,600180
基础化工-化学制品-其他化学制品,33,001218.SZ,001218
医药生物-化学制药-化学制剂,17,603168.SH,603168
医药生物-医疗器械-医疗耗材,17,688108.SH,688108
计算机-软件开发-横向通用软件,33,002439.SZ,002439
基础化工-农化制品-复合肥,17,603395.SH,603395
电力设备-电池-锂电池,151,920523.BJ,920523
汽车-汽车零部件-底盘与发动机系统,17,603586.SH,603586
电子-光学光电子-面板,17,688055.SH,688055
电子-其他电子-其他电子Ⅲ,33,001298.SZ,001298
机械设备-专用设备-其他专用设备,33,002031.SZ,002031
公用事业-电力-热力,33,000692.SZ,000692
机械设备-通用设备-机床工具,17,688697.SH,688697
基础化工-化学制品-其他化学制品,33,301617.SZ,301617
社会服务-旅游及酒店-酒店,33,000428.SZ,000428
医药生物-生物制品-其他生物制品,151,920344.BJ,920344
电力设备-电池-电池化学品,33,301349.SZ,301349
电子-消费电子-消费电子零部件及组装,33,300256.SZ,300256
医药生物-医疗器械-医疗耗材,33,300238.SZ,300238
计算机-计算机设备-安防设备,33,300884.SZ,300884
交通运输-物流-物流Ⅲ,33,300240.SZ,300240
有色金属-小金属-其他小金属,33,300328.SZ,300328
商贸零售-互联网电商-互联网电商Ⅲ,33,002640.SZ,002640
轻工制造-包装印刷-包装,33,002191.SZ,002191
建筑装饰-建筑装饰-基础建设,17,600284.SH,600284
社会服务-旅游及酒店-自然景点,17,603136.SH,603136
医药生物-生物制品-其他生物制品,17,688278.SH,688278
环保-环境治理-水务及水治理,33,301372.SZ,301372
汽车-汽车零部件-其他汽车零部件,151,920221.BJ,920221
基础化工-化学制品-食品及饲料添加剂,17,603968.SH,603968
汽车-汽车零部件-底盘与发动机系统,151,920896.BJ,920896
国防军工-军工电子-军工电子Ⅲ,33,300447.SZ,300447
汽车-汽车零部件-底盘与发动机系统,33,002406.SZ,002406
电子-消费电子-消费电子零部件及组装,33,301387.SZ,301387
环保-环境治理-水务及水治理,33,300929.SZ,300929
农林牧渔-养殖业-生猪养殖,33,002714.SZ,002714
电子-半导体-模拟芯片设计,17,688391.SH,688391
汽车-汽车零部件-底盘与发动机系统,151,920146.BJ,920146
综合-综合-综合Ⅲ,33,000652.SZ,000652
通信-通信服务-通信工程及服务,33,300560.SZ,300560
商贸零售-零售-百货零售,17,603708.SH,603708
轻工制造-家居用品-文娱用品,33,001300.SZ,001300
机械设备-专用设备-楼宇设备,17,605286.SH,605286
基础化工-化学原料-其他化学原料,33,000691.SZ,000691
机械设备-自动化设备-机器人,33,300276.SZ,300276
电子-消费电子-消费电子零部件及组装,33,002139.SZ,002139
传媒-文化传媒-出版,17,601858.SH,601858
基础化工-化学制品-其他化学制品,17,603065.SH,603065
机械设备-轨交设备-轨交设备Ⅲ,17,603500.SH,603500
食品饮料-饮料制造-软饮料,17,603711.SH,603711
家用电器-白色家电-家电零部件,33,002402.SZ,002402
汽车-汽车服务及其他-其他运输设备,17,603787.SH,603787
社会服务-旅游及酒店-自然景点,33,000888.SZ,000888
国防军工-军工装备-航空装备,17,688231.SH,688231
基础化工-农化制品-复合肥,33,300387.SZ,300387
通信-通信设备-通信终端及配件,151,920249.BJ,920249
医药生物-医疗器械-医疗耗材,17,603205.SH,603205
公用事业-电力-电能综合服务,17,600505.SH,600505
房地产-房地产-房地产服务,17,603506.SH,603506
农林牧渔-种植业与林业-其他种植业,17,603336.SH,603336
机械设备-通用设备-金属制品,33,002164.SZ,002164
机械设备-通用设备-金属制品,33,002877.SZ,002877
电子-消费电子-消费电子零部件及组装,33,002635.SZ,002635
基础化工-塑料制品-膜材料,17,600135.SH,600135
社会服务-旅游及酒店-旅游综合,17,603402.SH,603402
电子-半导体-模拟芯片设计,17,603068.SH,603068
家用电器-白色家电-家电零部件,17,603075.SH,603075
环保-环境治理-水务及水治理,33,300961.SZ,300961
基础化工-塑料制品-合成树脂,33,301395.SZ,301395
国防军工-军工电子-军工电子Ⅲ,33,300177.SZ,300177
轻工制造-家居用品-其他家居用品,33,001238.SZ,001238
计算机-软件开发-垂直应用软件,17,603528.SH,603528
建筑装饰-建筑装饰-装饰园林,33,301098.SZ,301098
机械设备-通用设备-机床工具,33,003025.SZ,003025
基础化工-化学制品-食品及饲料添加剂,17,605016.SH,605016
机械设备-自动化设备-工控设备,17,603015.SH,603015
机械设备-通用设备-仪器仪表,33,301528.SZ,301528
电子-元件-印制电路板,33,000823.SZ,000823
综合-综合-综合Ⅲ,33,000632.SZ,000632
机械设备-通用设备-金属制品,151,920943.BJ,920943
电子-光学光电子-面板,33,300909.SZ,300909
社会服务-旅游及酒店-旅游综合,33,000610.SZ,000610
基础化工-塑料制品-改性塑料,33,300834.SZ,300834
环保-环境治理-水务及水治理,33,300422.SZ,300422
石油石化-石油加工贸易-石油加工,17,603798.SH,603798
农林牧渔-农产品加工-宠物食品,151,920419.BJ,920419
机械设备-自动化设备-其他自动化设备,17,688816.SH,688816
建筑装饰-建筑装饰-装饰园林,33,002963.SZ,002963
基础化工-农化制品-农药,17,603585.SH,603585
家用电器-小家电-小家电Ⅲ,17,603355.SH,603355
非银金融-多元金融-多元金融Ⅲ,33,000415.SZ,000415
机械设备-专用设备-其他专用设备,33,300902.SZ,300902
建筑装饰-建筑装饰-工程咨询服务,33,300564.SZ,300564
建筑装饰-建筑装饰-工程咨询服务,33,002883.SZ,002883
轻工制造-家居用品-成品家居,33,001323.SZ,001323
机械设备-专用设备-能源及重型设备,33,002730.SZ,002730
电子-光学光电子-面板,33,301106.SZ,301106
交通运输-物流-物流Ⅲ,17,603066.SH,603066
医药生物-中药-中药Ⅲ,17,600479.SH,600479
汽车-汽车零部件-车身附件及饰件,151,920663.BJ,920663
电子-半导体-半导体设备,17,603690.SH,603690
医药生物-医疗服务-其他医疗服务,33,301060.SZ,301060
国防军工-军工装备-地面兵装,17,600967.SH,600967
国防军工-军工电子-军工电子Ⅲ,33,002189.SZ,002189
交通运输-公路铁路运输-高速公路,33,000548.SZ,000548
建筑装饰-建筑装饰-专业工程,33,002743.SZ,002743
电子-半导体-半导体设备,33,301297.SZ,301297
计算机-软件开发-垂直应用软件,33,300380.SZ,300380
汽车-汽车零部件-其他汽车零部件,17,603655.SH,603655
汽车-汽车零部件-底盘与发动机系统,33,002765.SZ,002765
综合-综合-综合Ⅲ,33,000025.SZ,000025
公用事业-电力-新能源发电,33,000595.SZ,000595
公用事业-燃气-燃气Ⅲ,17,600635.SH,600635
汽车-汽车零部件-其他汽车零部件,17,603119.SH,603119
电力设备-电池-电池化学品,33,300890.SZ,300890
石油石化-石油加工贸易-石油加工,33,002476.SZ,002476
食品饮料-食品加工制造-调味发酵品,17,600872.SH,600872
电子-半导体-模拟芯片设计,17,688270.SH,688270
电子-半导体-集成电路封测,17,688403.SH,688403
计算机-软件开发-垂直应用软件,33,300365.SZ,300365
机械设备-轨交设备-轨交设备Ⅲ,33,300851.SZ,300851
轻工制造-包装印刷-包装,151,920392.BJ,920392
轻工制造-家居用品-其他家居用品,17,605155.SH,605155
电子-半导体-模拟芯片设计,17,603375.SH,603375
交通运输-物流-物流Ⅲ,33,002930.SZ,002930
机械设备-专用设备-印刷包装机械,33,300521.SZ,300521
非银金融-证券-证券Ⅲ,33,000712.SZ,000712
基础化工-橡胶制品-其他橡胶制品,151,920694.BJ,920694
电力设备-风电设备-风电整机,17,600072.SH,600072
商贸零售-零售-百货零售,33,000419.SZ,000419
建筑材料-建筑材料-耐火材料,33,002066.SZ,002066
农林牧渔-种植业与林业-种子生产,17,600354.SH,600354
医药生物-中药-中药Ⅲ,17,600222.SH,600222
机械设备-通用设备-机床工具,33,002520.SZ,002520
食品饮料-饮料制造-其他酒类,17,600084.SH,600084
轻工制造-包装印刷-包装,33,301223.SZ,301223
计算机-软件开发-垂直应用软件,33,002322.SZ,002322
轻工制造-造纸-造纸Ⅲ,17,600793.SH,600793
机械设备-专用设备-其他专用设备,17,603855.SH,603855
食品饮料-饮料制造-其他酒类,17,603779.SH,603779
医药生物-中药-中药Ⅲ,33,000423.SZ,000423
轻工制造-包装印刷-印刷,33,001279.SZ,001279
电子-元件-印制电路板,33,300814.SZ,300814
电力设备-电池-锂电池,33,301121.SZ,301121
轻工制造-家居用品-定制家居,17,603180.SH,603180
环保-环境治理-综合环境治理,17,603359.SH,603359
电子-其他电子-其他电子Ⅲ,17,688103.SH,688103
医药生物-医疗器械-体外诊断,33,300289.SZ,300289
电力设备-电池-其他电池,17,600847.SH,600847
建筑装饰-建筑装饰-工程咨询服务,151,920427.BJ,920427
家用电器-黑色家电-其他黑色家电,17,688696.SH,688696
商贸零售-零售-百货零售,33,000679.SZ,000679
传媒-文化传媒-出版,17,601949.SH,601949
基础化工-化学制品-其他化学制品,33,300535.SZ,300535
轻工制造-家居用品-其他家居用品,17,603385.SH,603385
电子-元件-印制电路板,33,301366.SZ,301366
电力设备-电网设备-输变电设备,33,301120.SZ,301120
计算机-计算机设备-其他计算机设备,33,001229.SZ,001229
通信-通信设备-其他通信设备,33,300414.SZ,300414
机械设备-通用设备-其他通用设备,33,301107.SZ,301107
通信-通信服务-通信工程及服务,17,603602.SH,603602
社会服务-旅游及酒店-旅游综合,33,002707.SZ,002707
国防军工-军工装备-航空装备,17,688685.SH,688685
机械设备-专用设备-楼宇设备,17,603321.SH,603321
机械设备-专用设备-其他专用设备,33,301338.SZ,301338
电子-半导体-模拟芯片设计,17,603160.SH,603160
基础化工-化学原料-无机盐,33,301256.SZ,301256
机械设备-专用设备-其他专用设备,17,603656.SH,603656
环保-环保设备-环保设备Ⅲ,151,920802.BJ,920802
医药生物-中药-中药Ⅲ,17,603567.SH,603567
基础化工-塑料制品-膜材料,33,301565.SZ,301565
机械设备-轨交设备-轨交设备Ⅲ,17,605001.SH,605001
电力设备-电池-电池化学品,33,002805.SZ,002805
基础化工-塑料制品-改性塑料,33,300538.SZ,300538
电子-元件-印制电路板,33,300936.SZ,300936
电力设备-电池-锂电池,17,600241.SH,600241
交通运输-物流-物流Ⅲ,22,600753.SH,600753
纺织服饰-服装家纺-服装,33,002875.SZ,002875
机械设备-专用设备-能源及重型设备,33,301063.SZ,301063
建筑材料-建筑材料-其他建材,33,001212.SZ,001212
社会服务-旅游及酒店-餐饮,33,000721.SZ,000721
电力设备-电池-锂电专用设备,33,300410.SZ,300410
机械设备-通用设备-其他通用设备,17,603201.SH,603201
轻工制造-家居用品-成品家居,17,603848.SH,603848
基础化工-化学原料-其他化学原料,17,603276.SH,603276
机械设备-通用设备-其他通用设备,33,300154.SZ,300154
机械设备-通用设备-仪器仪表,33,300112.SZ,300112
机械设备-轨交设备-轨交设备Ⅲ,33,300960.SZ,300960
电子-光学光电子-面板,33,301379.SZ,301379
机械设备-自动化设备-工控设备,17,688160.SH,688160
机械设备-专用设备-楼宇设备,17,603488.SH,603488
商贸零售-零售-百货零售,17,601086.SH,601086
农林牧渔-种植业与林业-种子生产,33,000998.SZ,000998
基础化工-化学原料-氯碱,33,000635.SZ,000635
电子-消费电子-消费电子零部件及组装,33,301567.SZ,301567
电子-电子化学品-电子化学品Ⅲ,33,300576.SZ,300576
环保-环境治理-大气治理,33,002549.SZ,002549
机械设备-通用设备-金属制品,17,688355.SH,688355
环保-环境治理-综合环境治理,17,688701.SH,688701
汽车-汽车零部件-底盘与发动机系统,33,301229.SZ,301229
机械设备-轨交设备-轨交设备Ⅲ,17,688569.SH,688569
通信-通信设备-通信网络设备及器件,33,300502.SZ,300502
电子-半导体-集成电路封测,151,920139.BJ,920139
电子-光学光电子-光学元件,33,301421.SZ,301421
医药生物-化学制药-原料药,17,603538.SH,603538
医药生物-化学制药-化学制剂,17,688321.SH,688321
机械设备-专用设备-其他专用设备,151,920717.BJ,920717
基础化工-塑料制品-改性塑料,151,920469.BJ,920469
国防军工-军工装备-航空装备,33,002651.SZ,002651
机械设备-轨交设备-轨交设备Ⅲ,17,605298.SH,605298
计算机-软件开发-垂直应用软件,33,300598.SZ,300598
机械设备-专用设备-纺织服装设备,17,600843.SH,600843
有色金属-贵金属-贵金属Ⅲ,33,300139.SZ,300139
机械设备-自动化设备-其他自动化设备,151,920260.BJ,920260
电力设备-电池-锂电专用设备,17,688573.SH,688573
机械设备-通用设备-机床工具,33,301603.SZ,301603
计算机-计算机设备-安防设备,151,920395.BJ,920395
家用电器-白色家电-家电零部件,33,301280.SZ,301280
建筑材料-建筑材料-耐火材料,151,920076.BJ,920076
