股票代码,code,所属同花顺行业,market_code
300685.SZ,300685,医药生物-医疗器械-体外诊断,33
002007.SZ,002007,医药生物-生物制品-血液制品,33
920027.BJ,920027,机械设备-轨交设备-轨交设备Ⅲ,151
603290.SH,603290,电子-半导体-分立器件,17
002739.SZ,002739,传媒-影视院线-影视院线Ⅲ,33
920163.BJ,920163,轻工制造-包装印刷-包装,151
000828.SZ,000828,交通运输-公路铁路运输-高速公路,33
002880.SZ,002880,医药生物-生物制品-血液制品,33
000608.SZ,000608,房地产-房地产-商业地产,33
920964.BJ,920964,农林牧渔-种植业与林业-农业综合,151
000910.SZ,000910,轻工制造-家居用品-瓷砖地板,33
601860.SH,601860,银行-银行-农商行,17
603658.SH,603658,医药生物-医疗器械-体外诊断,17
002019.SZ,002019,医药生物-化学制药-化学制剂,33
601077.SH,601077,银行-银行-农商行,17
920992.BJ,920992,医药生物-医疗器械-医疗设备,151
000016.SZ,000016,家用电器-白色家电-冰洗,33
002715.SZ,002715,汽车-汽车零部件-底盘与发动机系统,33
688520.SH,688520,医药生物-生物制品-其他生物制品,17
300452.SZ,300452,医药生物-化学制药-原料药,33
600666.SH,600666,计算机-IT服务-IT服务Ⅲ,17
000950.SZ,000950,医药生物-医药商业-医药流通,33
000650.SZ,000650,医药生物-中药-中药Ⅲ,33
688366.SH,688366,医药生物-医疗器械-医疗耗材,17
301088.SZ,301088,纺织服饰-服装家纺-服装,33
920725.BJ,920725,机械设备-通用设备-磨具磨料,151
301393.SZ,301393,医药生物-生物制品-其他生物制品,33
688410.SH,688410,医药生物-医疗器械-医疗设备,17
603231.SH,603231,农林牧渔-农产品加工-粮油加工,17
002216.SZ,002216,食品饮料-食品加工制造-预加工食品,33
920403.BJ,920403,农林牧渔-种植业与林业-种子生产,151
001209.SZ,001209,纺织服饰-服装家纺-服装,33
603012.SH,603012,机械设备-专用设备-能源及重型设备,17
002656.SZ,002656,纺织服饰-服装家纺-服装,33
600302.SH,600302,机械设备-专用设备-纺织服装设备,22
603969.SH,603969,机械设备-通用设备-金属制品,17
688315.SH,688315,医药生物-医疗服务-其他医疗服务,17
600854.SH,600854,家用电器-白色家电-空调,17
002189.SZ,002189,国防军工-军工电子-军工电子Ⅲ,33
600630.SH,600630,纺织服饰-服装家纺-服装,17
002821.SZ,002821,医药生物-医疗服务-医疗研发外包,33
000752.SZ,000752,食品饮料-饮料制造-啤酒,33
000548.SZ,000548,交通运输-公路铁路运输-高速公路,33
600999.SH,600999,非银金融-证券-证券Ⅲ,17
301167.SZ,301167,建筑装饰-建筑装饰-工程咨询服务,33
002587.SZ,002587,电子-光学光电子-LED,33
002693.SZ,002693,医药生物-生物制品-其他生物制品,33
002752.SZ,002752,轻工制造-包装印刷-包装,33
601588.SH,601588,社会服务-其他社会服务-专业服务,17
000619.SZ,000619,建筑材料-建筑材料-其他建材,33
920718.BJ,920718,家用电器-白色家电-家电零部件,151
300625.SZ,300625,电子-光学光电子-LED,33
301070.SZ,301070,机械设备-通用设备-制冷空调设备,33
001328.SZ,001328,美容护理-美容护理-个护用品,33
603326.SH,603326,轻工制造-家居用品-定制家居,17
603091.SH,603091,轻工制造-家居用品-其他家居用品,17
000028.SZ,000028,医药生物-医药商业-医药流通,33
002084.SZ,002084,轻工制造-家居用品-其他家居用品,33
001282.SZ,001282,汽车-汽车零部件-底盘与发动机系统,33
301469.SZ,301469,轻工制造-造纸-造纸Ⅲ,33
002285.SZ,002285,房地产-房地产-房地产服务,33
920720.BJ,920720,汽车-汽车零部件-其他汽车零部件,151
688428.SH,688428,医药生物-生物制品-其他生物制品,17
600833.SH,600833,医药生物-医药商业-药店,17
002889.SZ,002889,交通运输-物流-物流Ⅲ,33
002868.SZ,002868,农林牧渔-养殖业-动物保健,33
688667.SH,688667,汽车-汽车零部件-汽车电子电气系统,17
600831.SH,600831,传媒-文化传媒-电视广播,17
920455.BJ,920455,机械设备-通用设备-其他通用设备,151
300639.SZ,300639,医药生物-医疗器械-体外诊断,33
920717.BJ,920717,机械设备-专用设备-其他专用设备,151
002382.SZ,002382,医药生物-医疗器械-医疗耗材,33
300779.SZ,300779,环保-环境治理-固废治理,33
301023.SZ,301023,电力设备-电机-电机Ⅲ,33
002696.SZ,002696,农林牧渔-农产品加工-水产饲料,33
688192.SH,688192,医药生物-化学制药-化学制剂,17
603839.SH,603839,纺织服饰-服装家纺-服装,17
600303.SH,600303,汽车-汽车整车-商用载客车,17
002817.SZ,002817,医药生物-医疗器械-医疗耗材,33
301138.SZ,301138,机械设备-专用设备-印刷包装机械,33
920130.BJ,920130,计算机-IT服务-IT服务Ⅲ,151
301518.SZ,301518,基础化工-化学制品-其他化学制品,33
603609.SH,603609,农林牧渔-农产品加工-畜禽饲料,17
002887.SZ,002887,环保-环境治理-综合环境治理,33
001285.SZ,001285,汽车-汽车零部件-底盘与发动机系统,33
301017.SZ,301017,医药生物-医药商业-药店,33
002973.SZ,002973,环保-环境治理-固废治理,33
600561.SH,600561,交通运输-公路铁路运输-公交,17
603719.SH,603719,食品饮料-食品加工制造-休闲食品,17
301200.SZ,301200,机械设备-自动化设备-其他自动化设备,33
600567.SH,600567,轻工制造-造纸-造纸Ⅲ,17
300484.SZ,300484,机械设备-自动化设备-工控设备,33
920069.BJ,920069,医药生物-医疗器械-医疗耗材,151
300998.SZ,300998,汽车-汽车零部件-其他汽车零部件,33
003017.SZ,003017,基础化工-化学原料-无机盐,33
600684.SH,600684,房地产-房地产-房地产服务,17
601975.SH,601975,交通运输-港口航运-航运,17
603309.SH,603309,医药生物-医疗器械-医疗耗材,17
300429.SZ,300429,电子-电子化学品-电子化学品Ⅲ,33
600846.SH,600846,建筑装饰-建筑装饰-工程咨询服务,17
301066.SZ,301066,纺织服饰-纺织制造-其他纺织,33
000529.SZ,000529,食品饮料-食品加工制造-肉制品,33
601577.SH,601577,银行-银行-城商行,17
920300.BJ,920300,医药生物-医疗器械-医疗设备,151
605337.SH,605337,食品饮料-饮料制造-软饮料,17
300025.SZ,300025,通信-通信服务-通信工程及服务,33
300381.SZ,300381,医药生物-化学制药-原料药,33
300826.SZ,300826,建筑装饰-建筑装饰-工程咨询服务,33
300851.SZ,300851,机械设备-轨交设备-轨交设备Ⅲ,33
603456.SH,603456,医药生物-医疗服务-医疗研发外包,17
600645.SH,600645,医药生物-医疗器械-体外诊断,17
600267.SH,600267,医药生物-化学制药-化学制剂,17
688230.SH,688230,电子-半导体-分立器件,17
600689.SH,600689,综合-综合-综合Ⅲ,17
000557.SZ,000557,交通运输-公路铁路运输-铁路运输,33
002330.SZ,002330,食品饮料-食品加工制造-肉制品,33
301212.SZ,301212,基础化工-化学制品-其他化学制品,33
301057.SZ,301057,基础化工-化学纤维-涤纶,33
002567.SZ,002567,农林牧渔-农产品加工-畜禽饲料,33
000567.SZ,000567,非银金融-多元金融-多元金融Ⅲ,33
600527.SH,600527,基础化工-化学纤维-其他纤维,17
301328.SZ,301328,电子-其他电子-其他电子Ⅲ,33
688670.SH,688670,医药生物-生物制品-疫苗,17
603178.SH,603178,汽车-汽车零部件-底盘与发动机系统,17
920436.BJ,920436,汽车-汽车零部件-汽车电子电气系统,151
002548.SZ,002548,农林牧渔-农产品加工-畜禽饲料,33
300997.SZ,300997,食品饮料-饮料制造-软饮料,33
000953.SZ,000953,医药生物-化学制药-原料药,33
301301.SZ,301301,医药生物-化学制药-原料药,33
002313.SZ,002313,通信-通信设备-通信终端及配件,33
000610.SZ,000610,社会服务-旅游及酒店-旅游综合,33
600257.SH,600257,医药生物-医疗服务-医院,17
920445.BJ,920445,轻工制造-家居用品-其他家居用品,151
920395.BJ,920395,计算机-计算机设备-安防设备,151
600729.SH,600729,商贸零售-零售-百货零售,17
300946.SZ,300946,机械设备-通用设备-金属制品,33
000812.SZ,000812,轻工制造-包装印刷-包装,33
603172.SH,603172,基础化工-化学制品-纺织化学用品,17
000917.SZ,000917,传媒-文化传媒-广告营销,33
000014.SZ,000014,房地产-房地产-住宅开发,33
300717.SZ,300717,基础化工-塑料制品-其他塑料制品,33
603386.SH,603386,电子-元件-印制电路板,17
688739.SH,688739,医药生物-生物制品-疫苗,17
002646.SZ,002646,食品饮料-白酒-白酒Ⅲ,33
688314.SH,688314,医药生物-医疗器械-医疗耗材,17
600319.SH,600319,基础化工-化学原料-氯碱,17
600082.SH,600082,房地产-房地产-产业地产,22
000582.SZ,000582,交通运输-港口航运-港口,33
000972.SZ,000972,农林牧渔-农产品加工-果蔬加工,33
603190.SH,603190,汽车-汽车零部件-其他汽车零部件,17
600020.SH,600020,交通运输-公路铁路运输-高速公路,17
601328.SH,601328,银行-银行-国有大型银行,17
300049.SZ,300049,医药生物-医疗器械-医疗设备,33
600371.SH,600371,农林牧渔-种植业与林业-种子生产,17
688289.SH,688289,医药生物-医疗器械-体外诊断,17
002262.SZ,002262,医药生物-化学制药-化学制剂,33
301113.SZ,301113,轻工制造-家居用品-其他家居用品,33
603284.SH,603284,轻工制造-造纸-造纸Ⅲ,17
688177.SH,688177,医药生物-生物制品-其他生物制品,17
688512.SH,688512,电子-半导体-模拟芯片设计,17
000011.SZ,000011,房地产-房地产-房地产服务,33
002905.SZ,002905,传媒-影视院线-影视院线Ⅲ,33
300591.SZ,300591,纺织服饰-服装家纺-鞋帽及其他,33
300642.SZ,300642,医药生物-医疗器械-体外诊断,33
920149.BJ,920149,建筑装饰-建筑装饰-工程咨询服务,151
001222.SZ,001222,轻工制造-家居用品-文娱用品,33
002016.SZ,002016,房地产-房地产-住宅开发,33
000078.SZ,000078,医药生物-医药商业-医药流通,33
300417.SZ,300417,机械设备-通用设备-仪器仪表,33
002205.SZ,002205,建筑材料-建筑材料-水泥,33
301298.SZ,301298,汽车-汽车零部件-其他汽车零部件,33
002813.SZ,002813,汽车-汽车零部件-汽车电子电气系统,33
000702.SZ,000702,农林牧渔-农产品加工-畜禽饲料,33
300453.SZ,300453,医药生物-医疗器械-医疗耗材,33
603398.SH,603398,电力设备-光伏设备-硅料硅片,22
688728.SH,688728,电子-半导体-数字芯片设计,17
600548.SH,600548,交通运输-公路铁路运输-高速公路,17
002819.SZ,002819,机械设备-通用设备-仪器仪表,33
600250.SH,600250,社会服务-旅游及酒店-旅游综合,17
301202.SZ,301202,通信-通信设备-其他通信设备,33
600202.SH,600202,机械设备-通用设备-制冷空调设备,17
920471.BJ,920471,基础化工-化学制品-其他化学制品,151
002809.SZ,002809,基础化工-化学制品-其他化学制品,33
603180.SH,603180,轻工制造-家居用品-定制家居,17
000514.SZ,000514,房地产-房地产-住宅开发,33
601518.SH,601518,交通运输-公路铁路运输-高速公路,17
603068.SH,603068,电子-半导体-模拟芯片设计,17
301336.SZ,301336,轻工制造-家居用品-成品家居,33
603129.SH,603129,汽车-汽车服务及其他-其他运输设备,17
920533.BJ,920533,汽车-汽车零部件-车身附件及饰件,151
920015.BJ,920015,基础化工-化学制品-有机硅,151
600800.SH,600800,石油石化-石油加工贸易-石油加工,17
603696.SH,603696,食品饮料-食品加工制造-调味发酵品,17
600971.SH,600971,煤炭-煤炭开采加工-煤炭开采,17
600249.SH,600249,美容护理-美容护理-个护用品,17
605100.SH,605100,机械设备-通用设备-金属制品,17
002238.SZ,002238,传媒-文化传媒-电视广播,33
002264.SZ,002264,传媒-文化传媒-广告营销,33
600824.SH,600824,商贸零售-零售-百货零售,17
001218.SZ,001218,基础化工-化学制品-其他化学制品,33
688575.SH,688575,医药生物-医疗器械-体外诊断,17
603683.SH,603683,基础化工-化学制品-其他化学制品,17
603033.SH,603033,基础化工-橡胶制品-其他橡胶制品,17
601916.SH,601916,银行-银行-股份制银行,17
603768.SH,603768,汽车-汽车零部件-其他汽车零部件,17
002272.SZ,002272,机械设备-通用设备-其他通用设备,33
603648.SH,603648,交通运输-物流-物流Ⅲ,17
600350.SH,600350,交通运输-公路铁路运输-高速公路,17
603408.SH,603408,轻工制造-家居用品-其他家居用品,17
000978.SZ,000978,社会服务-旅游及酒店-自然景点,33
002719.SZ,002719,食品饮料-食品加工制造-休闲食品,33
920198.BJ,920198,计算机-计算机设备-安防设备,151
301598.SZ,301598,机械设备-专用设备-其他专用设备,33
603995.SH,603995,钢铁-钢铁-特钢,17
603685.SH,603685,电子-光学光电子-LED,17
920768.BJ,920768,家用电器-白色家电-家电零部件,151
002948.SZ,002948,银行-银行-城商行,33
600269.SH,600269,交通运输-公路铁路运输-高速公路,17
603161.SH,603161,汽车-汽车零部件-底盘与发动机系统,17
600099.SH,600099,汽车-汽车服务及其他-其他运输设备,17
920168.BJ,920168,汽车-汽车零部件-车身附件及饰件,151
301503.SZ,301503,计算机-计算机设备-其他计算机设备,33
603499.SH,603499,轻工制造-包装印刷-包装,17
688595.SH,688595,电子-半导体-数字芯片设计,17
300396.SZ,300396,医药生物-医疗器械-体外诊断,33
603230.SH,603230,传媒-文化传媒-出版,17
920414.BJ,920414,电力设备-光伏设备-光伏加工设备,151
300897.SZ,300897,机械设备-通用设备-仪器仪表,33
002144.SZ,002144,纺织服饰-纺织制造-其他纺织,33
603706.SH,603706,公用事业-燃气-燃气Ⅲ,17
600841.SH,600841,汽车-汽车零部件-底盘与发动机系统,17
688305.SH,688305,机械设备-通用设备-机床工具,17
002314.SZ,002314,房地产-房地产-住宅开发,33
002305.SZ,002305,商贸零售-零售-商业物业经营,33
688580.SH,688580,医药生物-医疗器械-医疗设备,17
300011.SZ,300011,机械设备-轨交设备-轨交设备Ⅲ,33
300915.SZ,300915,食品饮料-饮料制造-乳品,33
603170.SH,603170,食品饮料-食品加工制造-调味发酵品,17
920187.BJ,920187,汽车-汽车零部件-车身附件及饰件,151
002839.SZ,002839,银行-银行-农商行,33
300145.SZ,300145,机械设备-通用设备-其他通用设备,33
300163.SZ,300163,轻工制造-家居用品-其他家居用品,33
300994.SZ,300994,汽车-汽车服务及其他-其他运输设备,33
001378.SZ,001378,基础化工-塑料制品-膜材料,33
002520.SZ,002520,机械设备-通用设备-机床工具,33
603102.SH,603102,食品饮料-食品加工制造-其他食品,17
603006.SH,603006,交通运输-物流-物流Ⅲ,17
603281.SH,603281,基础化工-化学制品-有机硅,17
688201.SH,688201,计算机-软件开发-横向通用软件,22
002828.SZ,002828,石油石化-油气开采及服务-油服工程,33
300254.SZ,300254,医药生物-化学制药-化学制剂,33
000715.SZ,000715,商贸零售-零售-百货零售,33
000931.SZ,000931,医药生物-化学制药-化学制剂,33
002327.SZ,002327,纺织服饰-服装家纺-家纺,33
600495.SH,600495,机械设备-轨交设备-轨交设备Ⅲ,17
603117.SH,603117,交通运输-物流-物流Ⅲ,17
600148.SH,600148,汽车-汽车零部件-底盘与发动机系统,17
603280.SH,603280,机械设备-工程机械-工程机械Ⅲ,17
600925.SH,600925,煤炭-煤炭开采加工-煤炭开采,17
001227.SZ,001227,银行-银行-城商行,33
688172.SH,688172,电子-半导体-分立器件,17
688607.SH,688607,医药生物-医疗器械-医疗设备,17
920370.BJ,920370,环保-环境治理-固废治理,151
301009.SZ,301009,美容护理-美容护理-个护用品,33
920374.BJ,920374,通信-通信设备-其他通信设备,151
605108.SH,605108,社会服务-旅游及酒店-餐饮,17
301257.SZ,301257,医药生物-医疗服务-医疗研发外包,33
600678.SH,600678,建筑材料-建筑材料-水泥,22
301006.SZ,301006,机械设备-通用设备-仪器仪表,33
603365.SH,603365,纺织服饰-服装家纺-家纺,17
605122.SH,605122,建筑材料-建筑材料-水泥,17
920145.BJ,920145,环保-环保设备-环保设备Ⅲ,151
600750.SH,600750,医药生物-中药-中药Ⅲ,17
300549.SZ,300549,机械设备-专用设备-其他专用设备,33
002227.SZ,002227,电力设备-其他电源设备-其他电源设备Ⅲ,33
920011.BJ,920011,电力设备-电机-电机Ⅲ,151
920058.BJ,920058,汽车-汽车服务及其他-其他运输设备,151
002127.SZ,002127,商贸零售-互联网电商-互联网电商Ⅲ,33
688605.SH,688605,电子-半导体-半导体设备,17
688420.SH,688420,机械设备-专用设备-能源及重型设备,17
002333.SZ,002333,建筑材料-建筑材料-其他建材,33
300422.SZ,300422,环保-环境治理-水务及水治理,33
600650.SH,600650,交通运输-公路铁路运输-公交,17
002059.SZ,002059,社会服务-旅游及酒店-人工景点,33
001308.SZ,001308,电子-光学光电子-面板,33
002369.SZ,002369,电子-消费电子-消费电子零部件及组装,33
688011.SH,688011,国防军工-军工电子-军工电子Ⅲ,17
300423.SZ,300423,电力设备-电网设备-输变电设备,33
600503.SH,600503,房地产-房地产-住宅开发,17
605266.SH,605266,医药生物-医药商业-药店,17
603726.SH,603726,家用电器-白色家电-家电零部件,17
603528.SH,603528,计算机-软件开发-垂直应用软件,17
301049.SZ,301049,环保-环境治理-固废治理,33
688215.SH,688215,机械设备-自动化设备-其他自动化设备,17
603136.SH,603136,社会服务-旅游及酒店-自然景点,17
605169.SH,605169,公用事业-燃气-燃气Ⅲ,17
688187.SH,688187,机械设备-轨交设备-轨交设备Ⅲ,17
688096.SH,688096,环保-环境治理-水务及水治理,17
002583.SZ,002583,通信-通信设备-通信网络设备及器件,33
601838.SH,601838,银行-银行-城商行,17
300599.SZ,300599,建筑材料-建筑材料-管材,33
301370.SZ,301370,医药生物-医药商业-医药流通,33
002512.SZ,002512,计算机-计算机设备-其他计算机设备,33
688062.SH,688062,医药生物-生物制品-其他生物制品,17
601279.SH,601279,汽车-汽车零部件-其他汽车零部件,17
300119.SZ,300119,农林牧渔-养殖业-动物保健,33
920195.BJ,920195,汽车-汽车零部件-底盘与发动机系统,151
002780.SZ,002780,纺织服饰-服装家纺-服装,33
002950.SZ,002950,医药生物-医疗器械-医疗耗材,33
603079.SH,603079,基础化工-化学制品-食品及饲料添加剂,17
300573.SZ,300573,医药生物-化学制药-化学制剂,33
300294.SZ,300294,医药生物-生物制品-血液制品,33
002277.SZ,002277,商贸零售-零售-百货零售,33
002441.SZ,002441,电力设备-电网设备-输变电设备,33
603237.SH,603237,食品饮料-食品加工制造-预加工食品,17
300749.SZ,300749,轻工制造-家居用品-定制家居,33
688161.SH,688161,医药生物-医疗器械-医疗耗材,17
688261.SH,688261,电子-半导体-分立器件,17
300864.SZ,300864,环保-环境治理-综合环境治理,33
600227.SH,600227,基础化工-农化制品-氮肥,17
300981.SZ,300981,医药生物-医疗器械-医疗耗材,33
600455.SH,600455,社会服务-教育-教育Ⅲ,17
300470.SZ,300470,机械设备-通用设备-其他通用设备,33
600675.SH,600675,房地产-房地产-住宅开发,17
300800.SZ,300800,环保-环保设备-环保设备Ⅲ,33
300210.SZ,300210,机械设备-专用设备-其他专用设备,33
301126.SZ,301126,医药生物-医药商业-医药流通,33
600051.SH,600051,综合-综合-综合Ⅲ,17
688710.SH,688710,医药生物-医疗服务-医疗研发外包,17
603666.SH,603666,机械设备-自动化设备-机器人,17
601798.SH,601798,机械设备-专用设备-能源及重型设备,17
301077.SZ,301077,基础化工-化学制品-其他化学制品,33
002422.SZ,002422,医药生物-化学制药-化学制剂,33
603739.SH,603739,基础化工-化学制品-食品及饲料添加剂,17
688255.SH,688255,机械设备-自动化设备-机器人,17
002561.SZ,002561,商贸零售-零售-百货零售,33
600592.SH,600592,机械设备-通用设备-金属制品,17
920055.BJ,920055,汽车-汽车零部件-底盘与发动机系统,151
000025.SZ,000025,综合-综合-综合Ⅲ,33
600725.SH,600725,商贸零售-贸易-贸易Ⅲ,17
002316.SZ,002316,通信-通信服务-通信工程及服务,33
688662.SH,688662,电子-其他电子-其他电子Ⅲ,17
603255.SH,603255,基础化工-化学制品-其他化学制品,17
600215.SH,600215,机械设备-自动化设备-机器人,17
002685.SZ,002685,机械设备-工程机械-工程机械Ⅲ,33
600748.SH,600748,房地产-房地产-住宅开发,17
002798.SZ,002798,轻工制造-家居用品-瓷砖地板,33
688450.SH,688450,电力设备-电网设备-电气自控设备,17
301333.SZ,301333,医药生物-医疗服务-医疗研发外包,33
300673.SZ,300673,农林牧渔-农产品加工-宠物食品,33
301515.SZ,301515,医药生物-医疗器械-医疗设备,33
600056.SH,600056,医药生物-医药商业-医药流通,17
000811.SZ,000811,机械设备-通用设备-制冷空调设备,33
600803.SH,600803,公用事业-燃气-燃气Ⅲ,17
603755.SH,603755,食品饮料-食品加工制造-调味发酵品,17
920098.BJ,920098,基础化工-橡胶制品-其他橡胶制品,151
002132.SZ,002132,机械设备-通用设备-金属制品,33
601999.SH,601999,传媒-文化传媒-出版,17
603151.SH,603151,农林牧渔-农产品加工-畜禽饲料,17
002718.SZ,002718,建筑材料-建筑材料-其他建材,33
600153.SH,600153,交通运输-物流-物流Ⅲ,17
688351.SH,688351,医药生物-医疗器械-医疗耗材,17
000558.SZ,000558,社会服务-旅游及酒店-自然景点,33
300463.SZ,300463,医药生物-医疗器械-体外诊断,33
603331.SH,603331,机械设备-通用设备-其他通用设备,17
300311.SZ,300311,计算机-软件开发-横向通用软件,33
920199.BJ,920199,家用电器-小家电-小家电Ⅲ,151
603729.SH,603729,传媒-文化传媒-广告营销,22
002586.SZ,002586,建筑装饰-建筑装饰-基础建设,33
300206.SZ,300206,医药生物-医疗器械-医疗设备,33
300324.SZ,300324,计算机-计算机设备-其他计算机设备,33
603797.SH,603797,环保-环境治理-水务及水治理,17
920123.BJ,920123,美容护理-美容护理-化妆品,151
600651.SH,600651,汽车-汽车零部件-汽车电子电气系统,17
600697.SH,600697,商贸零售-零售-百货零售,17
300937.SZ,300937,医药生物-医药商业-医药流通,33
002629.SZ,002629,建筑装饰-建筑装饰-基础建设,33
300084.SZ,300084,机械设备-专用设备-能源及重型设备,33
300640.SZ,300640,轻工制造-家居用品-其他家居用品,33
300267.SZ,300267,医药生物-化学制药-原料药,33
600834.SH,600834,交通运输-公路铁路运输-公交,17
002426.SZ,002426,电子-消费电子-消费电子零部件及组装,33
600491.SH,600491,建筑装饰-建筑装饰-房屋建设,22
603216.SH,603216,轻工制造-家居用品-定制家居,17
000797.SZ,000797,房地产-房地产-住宅开发,33
600287.SH,600287,商贸零售-贸易-贸易Ⅲ,17
688107.SH,688107,电子-半导体-数字芯片设计,17
600616.SH,600616,食品饮料-饮料制造-其他酒类,17
002563.SZ,002563,纺织服饰-服装家纺-服装,33
301075.SZ,301075,医药生物-化学制药-化学制剂,33
000957.SZ,000957,汽车-汽车整车-商用载客车,33
002275.SZ,002275,医药生物-中药-中药Ⅲ,33
920786.BJ,920786,食品饮料-饮料制造-乳品,151
002321.SZ,002321,农林牧渔-养殖业-其他养殖,33
002311.SZ,002311,农林牧渔-农产品加工-水产饲料,33
300292.SZ,300292,通信-通信服务-通信应用增值服务,33
920496.BJ,920496,电力设备-电网设备-输变电设备,151
000987.SZ,000987,非银金融-多元金融-多元金融Ⅲ,33
688626.SH,688626,医药生物-医疗器械-医疗设备,17
603558.SH,603558,纺织服饰-服装家纺-鞋帽及其他,17
002575.SZ,002575,综合-综合-综合Ⅲ,33
301008.SZ,301008,家用电器-白色家电-家电零部件,33
601199.SH,601199,环保-环境治理-水务及水治理,17
300940.SZ,300940,电子-光学光电子-LED,33
300235.SZ,300235,计算机-软件开发-垂直应用软件,33
000517.SZ,000517,房地产-房地产-住宅开发,33
000868.SZ,000868,汽车-汽车整车-商用载客车,33
002162.SZ,002162,轻工制造-家居用品-瓷砖地板,33
605050.SH,605050,交通运输-物流-物流Ⅲ,17
600012.SH,600012,交通运输-公路铁路运输-高速公路,17
600883.SH,600883,农林牧渔-种植业与林业-其他种植业,17
002681.SZ,002681,电子-消费电子-消费电子零部件及组装,33
003039.SZ,003039,环保-环境治理-水务及水治理,33
605183.SH,605183,基础化工-橡胶制品-炭黑,17
300298.SZ,300298,医药生物-医疗器械-医疗设备,33
688266.SH,688266,医药生物-化学制药-化学制剂,17
301428.SZ,301428,通信-通信服务-通信应用增值服务,33
603018.SH,603018,建筑装饰-建筑装饰-工程咨询服务,17
920186.BJ,920186,电子-半导体-半导体设备,151
300505.SZ,300505,基础化工-农化制品-磷肥及磷化工,33
301037.SZ,301037,基础化工-化学制品-涂料油墨,33
603107.SH,603107,汽车-汽车零部件-底盘与发动机系统,17
001216.SZ,001216,轻工制造-家居用品-其他家居用品,33
603660.SH,603660,计算机-计算机设备-其他计算机设备,17
300314.SZ,300314,医药生物-医疗器械-医疗设备,33
600587.SH,600587,医药生物-医疗器械-医疗设备,17
002990.SZ,002990,计算机-计算机设备-其他计算机设备,33
600305.SH,600305,食品饮料-食品加工制造-调味发酵品,17
600704.SH,600704,交通运输-物流-物流Ⅲ,17
600794.SH,600794,交通运输-物流-物流Ⅲ,17
603005.SH,603005,电子-半导体-集成电路封测,17
300155.SZ,300155,计算机-计算机设备-安防设备,33
603690.SH,603690,电子-半导体-半导体设备,17
300607.SZ,300607,机械设备-自动化设备-机器人,33
000856.SZ,000856,机械设备-专用设备-其他专用设备,33
603273.SH,603273,机械设备-工程机械-工程机械Ⅲ,17
001278.SZ,001278,汽车-汽车零部件-车身附件及饰件,33
002439.SZ,002439,计算机-软件开发-横向通用软件,33
603222.SH,603222,医药生物-医疗器械-医疗耗材,17
603578.SH,603578,家用电器-白色家电-家电零部件,17
603982.SH,603982,汽车-汽车零部件-底盘与发动机系统,17
000948.SZ,000948,计算机-软件开发-垂直应用软件,33
300678.SZ,300678,计算机-IT服务-IT服务Ⅲ,33
601956.SH,601956,家用电器-白色家电-家电零部件,17
920974.BJ,920974,基础化工-化学制品-其他化学制品,151
920245.BJ,920245,机械设备-工程机械-工程机械Ⅲ,151
600557.SH,600557,医药生物-中药-中药Ⅲ,17
603105.SH,603105,公用事业-电力-新能源发电,17
920519.BJ,920519,基础化工-化学制品-其他化学制品,151
600168.SH,600168,环保-环境治理-水务及水治理,17
301081.SZ,301081,环保-环保设备-环保设备Ⅲ,33
000718.SZ,000718,房地产-房地产-住宅开发,33
601799.SH,601799,汽车-汽车零部件-车身附件及饰件,17
603511.SH,603511,纺织服饰-服装家纺-服装,17
605179.SH,605179,食品饮料-饮料制造-乳品,17
002783.SZ,002783,基础化工-化学制品-民爆用品,33
603926.SH,603926,汽车-汽车零部件-底盘与发动机系统,17
002639.SZ,002639,机械设备-通用设备-制冷空调设备,33
600081.SH,600081,汽车-汽车零部件-车身附件及饰件,17
300960.SZ,300960,机械设备-轨交设备-轨交设备Ⅲ,33
301479.SZ,301479,电子-光学光电子-光学元件,33
002627.SZ,002627,社会服务-旅游及酒店-旅游综合,33
603041.SH,603041,基础化工-化学制品-聚氨酯,17
688790.SH,688790,电子-半导体-模拟芯片设计,17
600217.SH,600217,环保-环境治理-固废治理,17
000798.SZ,000798,农林牧渔-养殖业-海洋捕捞,33
920570.BJ,920570,机械设备-通用设备-其他通用设备,151
300765.SZ,300765,医药生物-化学制药-原料药,33
600939.SH,600939,建筑装饰-建筑装饰-房屋建设,17
002344.SZ,002344,商贸零售-零售-商业物业经营,33
300908.SZ,300908,食品饮料-食品加工制造-调味发酵品,33
002942.SZ,002942,基础化工-农化制品-农药,33
600155.SH,600155,非银金融-证券-证券Ⅲ,17
002727.SZ,002727,医药生物-医药商业-药店,33
603376.SH,603376,汽车-汽车零部件-汽车电子电气系统,17
603823.SH,603823,基础化工-化学制品-涂料油墨,17
000766.SZ,000766,医药生物-化学制药-化学制剂,33
603860.SH,603860,建筑装饰-建筑装饰-工程咨询服务,17
001965.SZ,001965,交通运输-公路铁路运输-高速公路,33
688108.SH,688108,医药生物-医疗器械-医疗耗材,17
603096.SH,603096,传媒-文化传媒-出版,17
301059.SZ,301059,美容护理-美容护理-个护用品,33
002877.SZ,002877,机械设备-通用设备-金属制品,33
603679.SH,603679,电子-光学光电子-LED,17
300892.SZ,300892,食品饮料-饮料制造-乳品,33
300359.SZ,300359,社会服务-教育-教育Ⅲ,33
002187.SZ,002187,商贸零售-零售-百货零售,33
000750.SZ,000750,非银金融-证券-证券Ⅲ,33
