股票代码,code,market_code,所属同花顺行业
000597.SZ,000597,33,医药生物-化学制药-化学制剂
600354.SH,600354,17,农林牧渔-种植业与林业-种子生产
603616.SH,603616,17,建筑材料-建筑材料-水泥
300508.SZ,300508,33,计算机-计算机设备-其他计算机设备
000516.SZ,000516,33,医药生物-医疗服务-医院
002149.SZ,002149,33,有色金属-小金属-其他小金属
688058.SH,688058,17,计算机-软件开发-横向通用软件
002968.SZ,002968,33,房地产-房地产-房地产服务
300701.SZ,300701,33,电子-光学光电子-光学元件
600981.SH,600981,17,商贸零售-贸易-贸易Ⅲ
301568.SZ,301568,33,机械设备-自动化设备-其他自动化设备
600936.SH,600936,17,计算机-IT服务-IT服务Ⅲ
002110.SZ,002110,33,钢铁-钢铁-普钢
001309.SZ,001309,33,电子-半导体-数字芯片设计
600399.SH,600399,17,钢铁-钢铁-特钢
300658.SZ,300658,33,美容护理-美容护理-个护用品
688147.SH,688147,17,电子-半导体-半导体设备
002660.SZ,002660,33,电子-消费电子-消费电子零部件及组装
003026.SZ,003026,33,电子-半导体-半导体材料
002134.SZ,002134,33,电子-元件-印制电路板
300419.SZ,300419,33,计算机-IT服务-IT服务Ⅲ
002024.SZ,002024,33,商贸零售-互联网电商-互联网电商Ⅲ
002119.SZ,002119,33,电子-半导体-半导体材料
920122.BJ,920122,151,社会服务-其他社会服务-专业服务
301507.SZ,301507,33,医药生物-化学制药-化学制剂
688455.SH,688455,17,机械设备-通用设备-其他通用设备
002238.SZ,002238,33,传媒-文化传媒-电视广播
002390.SZ,002390,33,医药生物-中药-中药Ⅲ
300940.SZ,300940,33,电子-光学光电子-LED
002778.SZ,002778,33,环保-环境治理-水务及水治理
002815.SZ,002815,33,电子-元件-印制电路板
002599.SZ,002599,33,轻工制造-包装印刷-印刷
300721.SZ,300721,33,基础化工-化学制品-其他化学制品
301133.SZ,301133,33,汽车-汽车零部件-车身附件及饰件
300724.SZ,300724,33,电力设备-光伏设备-光伏加工设备
688456.SH,688456,17,有色金属-金属新材料-其他金属新材料
300849.SZ,300849,33,美容护理-美容护理-化妆品
000589.SZ,000589,33,汽车-汽车零部件-轮胎轮毂
000823.SZ,000823,33,电子-元件-印制电路板
601969.SH,601969,17,钢铁-钢铁-冶钢原料
000058.SZ,000058,33,商贸零售-零售-商业物业经营
001317.SZ,001317,33,交通运输-物流-物流Ⅲ
688526.SH,688526,17,农林牧渔-养殖业-动物保健
002176.SZ,002176,33,电力设备-电机-电机Ⅲ
601636.SH,601636,17,建筑材料-建筑材料-玻璃玻纤
002451.SZ,002451,33,电力设备-电网设备-线缆部件及其他
300236.SZ,300236,33,电子-电子化学品-电子化学品Ⅲ
688401.SH,688401,17,电子-半导体-半导体材料
920957.BJ,920957,151,基础化工-化学制品-其他化学制品
603719.SH,603719,17,食品饮料-食品加工制造-休闲食品
688308.SH,688308,17,机械设备-通用设备-金属制品
000099.SZ,000099,33,交通运输-机场航运-航空运输
000921.SZ,000921,33,家用电器-白色家电-空调
688006.SH,688006,17,电力设备-电池-锂电专用设备
301305.SZ,301305,33,环保-环境治理-固废治理
600773.SH,600773,17,房地产-房地产-住宅开发
300732.SZ,300732,33,建筑装饰-建筑装饰-工程咨询服务
300111.SZ,300111,33,医药生物-化学制药-原料药
000811.SZ,000811,33,机械设备-通用设备-制冷空调设备
000020.SZ,000020,33,电子-光学光电子-面板
002791.SZ,002791,33,建筑材料-建筑材料-其他建材
300713.SZ,300713,33,电力设备-其他电源设备-其他电源设备Ⅲ
688368.SH,688368,17,电子-半导体-模拟芯片设计
300684.SZ,300684,33,电子-电子化学品-电子化学品Ⅲ
002840.SZ,002840,33,食品饮料-食品加工制造-肉制品
603661.SH,603661,17,轻工制造-家居用品-成品家居
600135.SH,600135,17,基础化工-塑料制品-膜材料
688035.SH,688035,17,电子-电子化学品-电子化学品Ⅲ
600510.SH,600510,17,房地产-房地产-住宅开发
002098.SZ,002098,33,纺织服饰-纺织制造-辅料
300032.SZ,300032,33,电子-消费电子-消费电子零部件及组装
688303.SH,688303,17,电力设备-光伏设备-硅料硅片
300350.SZ,300350,33,交通运输-物流-物流Ⅲ
000757.SZ,000757,33,汽车-汽车服务及其他-汽车服务
600589.SH,600589,17,计算机-IT服务-IT服务Ⅲ
001231.SZ,001231,33,基础化工-农化制品-农药
688038.SH,688038,17,计算机-软件开发-垂直应用软件
300247.SZ,300247,33,家用电器-小家电-小家电Ⅲ
300080.SZ,300080,33,电力设备-光伏设备-光伏辅材
603308.SH,603308,17,机械设备-通用设备-金属制品
688721.SH,688721,17,电子-半导体-半导体材料
001914.SZ,001914,33,房地产-房地产-房地产服务
001208.SZ,001208,33,电力设备-电网设备-线缆部件及其他
300324.SZ,300324,33,计算机-计算机设备-其他计算机设备
002897.SZ,002897,33,通信-通信设备-通信网络设备及器件
605168.SH,605168,17,传媒-文化传媒-广告营销
603909.SH,603909,17,建筑装饰-建筑装饰-工程咨询服务
603976.SH,603976,17,医药生物-医疗器械-医疗耗材
301046.SZ,301046,33,建筑装饰-建筑装饰-基础建设
300545.SZ,300545,33,电子-光学光电子-面板
300898.SZ,300898,33,食品饮料-饮料制造-乳品
688515.SH,688515,17,电子-半导体-模拟芯片设计
301189.SZ,301189,33,电子-消费电子-品牌消费电子
300078.SZ,300078,33,计算机-IT服务-IT服务Ⅲ
002044.SZ,002044,33,医药生物-医疗服务-医院
600055.SH,600055,17,医药生物-医疗器械-医疗设备
002654.SZ,002654,33,电子-光学光电子-LED
002085.SZ,002085,33,汽车-汽车零部件-轮胎轮毂
603528.SH,603528,17,计算机-软件开发-垂直应用软件
603313.SH,603313,17,轻工制造-家居用品-成品家居
600288.SH,600288,17,计算机-软件开发-横向通用软件
300240.SZ,300240,33,交通运输-物流-物流Ⅲ
603716.SH,603716,17,医药生物-医药商业-医药流通
300323.SZ,300323,33,电子-光学光电子-LED
301555.SZ,301555,33,基础化工-塑料制品-合成树脂
688187.SH,688187,17,机械设备-轨交设备-轨交设备Ⅲ
688690.SH,688690,17,医药生物-化学制药-原料药
920576.BJ,920576,151,有色金属-金属新材料-其他金属新材料
002809.SZ,002809,33,基础化工-化学制品-其他化学制品
601778.SH,601778,17,公用事业-电力-新能源发电
002168.SZ,002168,33,医药生物-化学制药-化学制剂
688659.SH,688659,17,基础化工-化学制品-其他化学制品
002338.SZ,002338,33,国防军工-军工电子-军工电子Ⅲ
603089.SH,603089,17,汽车-汽车零部件-底盘与发动机系统
002374.SZ,002374,33,轻工制造-包装印刷-包装
688776.SH,688776,17,国防军工-军工电子-军工电子Ⅲ
600388.SH,600388,17,环保-环保设备-环保设备Ⅲ
301348.SZ,301348,33,电子-半导体-集成电路封测
600501.SH,600501,17,机械设备-专用设备-其他专用设备
002853.SZ,002853,33,轻工制造-家居用品-定制家居
301678.SZ,301678,33,电子-半导体-半导体材料
300709.SZ,300709,33,电子-消费电子-消费电子零部件及组装
000608.SZ,000608,33,房地产-房地产-商业地产
301585.SZ,301585,33,基础化工-化学制品-纺织化学用品
301210.SZ,301210,33,电力设备-电池-锂电池
600230.SH,600230,17,基础化工-化学制品-聚氨酯
600703.SH,600703,17,电子-光学光电子-LED
301082.SZ,301082,33,电力设备-电网设备-线缆部件及其他
600229.SH,600229,17,传媒-文化传媒-出版
001236.SZ,001236,33,非银金融-多元金融-多元金融Ⅲ
301216.SZ,301216,33,基础化工-塑料制品-其他塑料制品
920496.BJ,920496,151,电力设备-电网设备-输变电设备
603628.SH,603628,17,电力设备-光伏设备-光伏辅材
300448.SZ,300448,33,计算机-IT服务-IT服务Ⅲ
000545.SZ,000545,33,基础化工-化学原料-钛白粉
300499.SZ,300499,33,机械设备-专用设备-其他专用设备
920694.BJ,920694,151,基础化工-橡胶制品-其他橡胶制品
920116.BJ,920116,151,计算机-IT服务-IT服务Ⅲ
920152.BJ,920152,151,有色金属-金属新材料-其他金属新材料
600854.SH,600854,17,家用电器-白色家电-空调
300056.SZ,300056,33,环保-环保设备-环保设备Ⅲ
600151.SH,600151,17,汽车-汽车零部件-底盘与发动机系统
603496.SH,603496,17,计算机-计算机设备-其他计算机设备
002023.SZ,002023,33,国防军工-军工装备-航空装备
000014.SZ,000014,33,房地产-房地产-住宅开发
688398.SH,688398,17,基础化工-化学制品-其他化学制品
603601.SH,603601,17,建筑材料-建筑材料-玻璃玻纤
000678.SZ,000678,33,汽车-汽车零部件-底盘与发动机系统
688262.SH,688262,17,电子-半导体-数字芯片设计
301428.SZ,301428,33,通信-通信服务-通信应用增值服务
688345.SH,688345,17,电力设备-电池-锂电池
920964.BJ,920964,151,农林牧渔-种植业与林业-农业综合
002790.SZ,002790,33,轻工制造-家居用品-其他家居用品
920300.BJ,920300,151,医药生物-医疗器械-医疗设备
002251.SZ,002251,33,商贸零售-零售-百货零售
688257.SH,688257,17,机械设备-通用设备-金属制品
600119.SH,600119,22,交通运输-物流-物流Ⅲ
002845.SZ,002845,33,电子-光学光电子-面板
000796.SZ,000796,33,社会服务-旅游及酒店-旅游综合
300285.SZ,300285,33,电子-电子化学品-电子化学品Ⅲ
000818.SZ,000818,33,基础化工-化学原料-氯碱
600770.SH,600770,17,综合-综合-综合Ⅲ
301099.SZ,301099,33,电子-其他电子-其他电子Ⅲ
600725.SH,600725,17,商贸零售-贸易-贸易Ⅲ
600410.SH,600410,17,计算机-IT服务-IT服务Ⅲ
688500.SH,688500,17,计算机-IT服务-IT服务Ⅲ
920262.BJ,920262,151,纺织服饰-服装家纺-家纺
000626.SZ,000626,33,商贸零售-贸易-贸易Ⅲ
002817.SZ,002817,33,医药生物-医疗器械-医疗耗材
000919.SZ,000919,33,医药生物-化学制药-化学制剂
601208.SH,601208,17,基础化工-塑料制品-膜材料
603683.SH,603683,17,基础化工-化学制品-其他化学制品
301070.SZ,301070,33,机械设备-通用设备-制冷空调设备
300556.SZ,300556,33,计算机-软件开发-垂直应用软件
000572.SZ,000572,33,汽车-汽车整车-乘用车
688518.SH,688518,17,机械设备-自动化设备-激光设备
300301.SZ,300301,33,电子-光学光电子-LED
688191.SH,688191,17,计算机-IT服务-IT服务Ⅲ
603826.SH,603826,17,基础化工-非金属材料-非金属材料Ⅲ
600939.SH,600939,17,建筑装饰-建筑装饰-房屋建设
601512.SH,601512,17,房地产-房地产-产业地产
300437.SZ,300437,33,环保-环境治理-水务及水治理
600609.SH,600609,17,汽车-汽车零部件-车身附件及饰件
300278.SZ,300278,33,机械设备-自动化设备-工控设备
001278.SZ,001278,33,汽车-汽车零部件-车身附件及饰件
603917.SH,603917,17,汽车-汽车零部件-其他汽车零部件
301278.SZ,301278,33,电力设备-光伏设备-光伏电池组件
002657.SZ,002657,33,计算机-IT服务-IT服务Ⅲ
002137.SZ,002137,33,电子-光学光电子-LED
300873.SZ,300873,33,交通运输-物流-物流Ⅲ
603506.SH,603506,17,房地产-房地产-房地产服务
301558.SZ,301558,33,商贸零售-互联网电商-互联网电商Ⅲ
920992.BJ,920992,151,医药生物-医疗器械-医疗设备
920275.BJ,920275,151,农林牧渔-农产品加工-畜禽饲料
600295.SH,600295,17,钢铁-钢铁-冶钢原料
688291.SH,688291,17,计算机-软件开发-垂直应用软件
300375.SZ,300375,33,汽车-汽车零部件-底盘与发动机系统
300263.SZ,300263,33,机械设备-通用设备-其他通用设备
300146.SZ,300146,33,食品饮料-食品加工制造-其他食品
000565.SZ,000565,33,基础化工-化学制品-涂料油墨
688623.SH,688623,17,机械设备-自动化设备-其他自动化设备
002823.SZ,002823,33,电力设备-电机-电机Ⅲ
300151.SZ,300151,33,机械设备-专用设备-其他专用设备
002878.SZ,002878,33,传媒-文化传媒-广告营销
000721.SZ,000721,33,社会服务-旅游及酒店-餐饮
002377.SZ,002377,33,石油石化-石油加工贸易-石油加工
600433.SH,600433,17,轻工制造-造纸-造纸Ⅲ
003031.SZ,003031,33,通信-通信设备-通信终端及配件
000860.SZ,000860,33,食品饮料-白酒-白酒Ⅲ
603787.SH,603787,17,汽车-汽车服务及其他-其他运输设备
300396.SZ,300396,33,医药生物-医疗器械-体外诊断
003012.SZ,003012,33,轻工制造-家居用品-瓷砖地板
688047.SH,688047,17,电子-半导体-数字芯片设计
688159.SH,688159,17,通信-通信设备-通信终端及配件
920641.BJ,920641,151,电子-元件-被动元件
300381.SZ,300381,33,医药生物-化学制药-原料药
301092.SZ,301092,33,基础化工-塑料制品-合成树脂
600358.SH,600358,17,食品饮料-饮料制造-软饮料
688161.SH,688161,17,医药生物-医疗器械-医疗耗材
300053.SZ,300053,33,电子-半导体-数字芯片设计
300823.SZ,300823,33,机械设备-专用设备-其他专用设备
601011.SH,601011,17,煤炭-煤炭开采加工-煤炭开采
600567.SH,600567,17,轻工制造-造纸-造纸Ⅲ
603390.SH,603390,17,汽车-汽车零部件-汽车电子电气系统
920018.BJ,920018,151,电力设备-电网设备-线缆部件及其他
605128.SH,605128,17,汽车-汽车零部件-车身附件及饰件
600257.SH,600257,17,医药生物-医疗服务-医院
001896.SZ,001896,33,公用事业-电力-火电
603982.SH,603982,17,汽车-汽车零部件-底盘与发动机系统
000425.SZ,000425,33,机械设备-工程机械-工程机械Ⅲ
603255.SH,603255,17,基础化工-化学制品-其他化学制品
920729.BJ,920729,151,农林牧渔-养殖业-动物保健
600639.SH,600639,17,房地产-房地产-产业地产
300717.SZ,300717,33,基础化工-塑料制品-其他塑料制品
300670.SZ,300670,33,电力设备-电网设备-输变电设备
301289.SZ,301289,33,社会服务-其他社会服务-专业服务
002843.SZ,002843,33,机械设备-通用设备-金属制品
600169.SH,600169,22,机械设备-专用设备-能源及重型设备
300388.SZ,300388,33,环保-环境治理-水务及水治理
603257.SH,603257,17,建筑装饰-建筑装饰-工程咨询服务
600152.SH,600152,17,电力设备-电池-锂电池
002489.SZ,002489,33,轻工制造-家居用品-成品家居
002962.SZ,002962,33,电子-光学光电子-光学元件
605318.SH,605318,17,建筑材料-建筑材料-其他建材
603861.SH,603861,17,电力设备-电网设备-输变电设备
000789.SZ,000789,33,建筑材料-建筑材料-水泥
600624.SH,600624,22,医药生物-化学制药-化学制剂
603381.SH,603381,17,电力设备-光伏设备-光伏辅材
300755.SZ,300755,33,商贸零售-零售-专业连锁
603120.SH,603120,17,基础化工-化学制品-其他化学制品
300368.SZ,300368,33,计算机-计算机设备-其他计算机设备
002141.SZ,002141,33,电子-元件-印制电路板
000809.SZ,000809,33,电力设备-风电设备-风电零部件
688248.SH,688248,17,公用事业-电力-电能综合服务
301550.SZ,301550,33,汽车-汽车零部件-底盘与发动机系统
600176.SH,600176,17,建筑材料-建筑材料-玻璃玻纤
688189.SH,688189,22,医药生物-化学制药-化学制剂
688472.SH,688472,17,电力设备-光伏设备-光伏电池组件
001365.SZ,001365,33,汽车-汽车零部件-汽车电子电气系统
603566.SH,603566,17,农林牧渔-养殖业-动物保健
000705.SZ,000705,33,医药生物-医药商业-医药流通
605365.SH,605365,17,电子-光学光电子-LED
600785.SH,600785,17,商贸零售-零售-百货零售
002526.SZ,002526,33,机械设备-专用设备-能源及重型设备
002712.SZ,002712,33,传媒-文化传媒-广告营销
920252.BJ,920252,151,电力设备-电池-锂电池
688004.SH,688004,17,计算机-IT服务-IT服务Ⅲ
300690.SZ,300690,33,电力设备-风电设备-风电零部件
600550.SH,600550,17,电力设备-电网设备-输变电设备
002701.SZ,002701,33,轻工制造-包装印刷-包装
603050.SH,603050,17,电力设备-电网设备-电气自控设备
002546.SZ,002546,33,电力设备-电网设备-电气自控设备
002666.SZ,002666,33,基础化工-化学制品-其他化学制品
601226.SH,601226,17,建筑装饰-建筑装饰-专业工程
920082.BJ,920082,151,机械设备-通用设备-金属制品
300313.SZ,300313,33,农林牧渔-养殖业-其他养殖
600197.SH,600197,17,食品饮料-白酒-白酒Ⅲ
601608.SH,601608,17,机械设备-专用设备-能源及重型设备
300126.SZ,300126,33,机械设备-通用设备-其他通用设备
002218.SZ,002218,33,公用事业-电力-新能源发电
002591.SZ,002591,33,基础化工-化学制品-其他化学制品
300112.SZ,300112,33,机械设备-通用设备-仪器仪表
600684.SH,600684,17,房地产-房地产-房地产服务
300635.SZ,300635,33,建筑装饰-建筑装饰-工程咨询服务
688109.SH,688109,17,计算机-软件开发-垂直应用软件
000419.SZ,000419,33,商贸零售-零售-百货零售
300479.SZ,300479,33,计算机-计算机设备-其他计算机设备
600586.SH,600586,17,基础化工-化学原料-纯碱
000759.SZ,000759,33,商贸零售-零售-百货零售
688125.SH,688125,17,机械设备-自动化设备-工控设备
000709.SZ,000709,33,钢铁-钢铁-普钢
600855.SH,600855,17,国防军工-军工电子-军工电子Ⅲ
002358.SZ,002358,33,电力设备-电网设备-输变电设备
300486.SZ,300486,33,机械设备-自动化设备-其他自动化设备
688316.SH,688316,17,计算机-IT服务-IT服务Ⅲ
600293.SH,600293,17,建筑材料-建筑材料-玻璃玻纤
603036.SH,603036,17,机械设备-专用设备-能源及重型设备
688255.SH,688255,17,机械设备-自动化设备-机器人
002881.SZ,002881,33,通信-通信设备-通信终端及配件
600851.SH,600851,17,医药生物-化学制药-化学制剂
301666.SZ,301666,33,电子-半导体-数字芯片设计
600179.SH,600179,17,交通运输-港口航运-航运
600776.SH,600776,17,通信-通信设备-其他通信设备
603729.SH,603729,22,传媒-文化传媒-广告营销
301212.SZ,301212,33,基础化工-化学制品-其他化学制品
600352.SH,600352,17,基础化工-化学制品-纺织化学用品
300607.SZ,300607,33,机械设备-自动化设备-机器人
601515.SH,601515,17,轻工制造-包装印刷-包装
300450.SZ,300450,33,电力设备-电池-锂电专用设备
300783.SZ,300783,33,食品饮料-食品加工制造-休闲食品
301363.SZ,301363,33,医药生物-医疗器械-医疗设备
002129.SZ,002129,33,电力设备-光伏设备-硅料硅片
601188.SH,601188,17,交通运输-公路铁路运输-高速公路
002479.SZ,002479,33,公用事业-电力-热力
301093.SZ,301093,33,医药生物-医疗器械-医疗耗材
300854.SZ,300854,33,环保-环境治理-固废治理
300220.SZ,300220,33,机械设备-自动化设备-激光设备
600248.SH,600248,17,建筑装饰-建筑装饰-房屋建设
300094.SZ,300094,33,农林牧渔-养殖业-水产养殖
603312.SH,603312,17,电力设备-电网设备-输变电设备
600425.SH,600425,17,建筑材料-建筑材料-水泥
301079.SZ,301079,33,机械设备-工程机械-工程机械Ⅲ
002976.SZ,002976,33,汽车-汽车零部件-其他汽车零部件
603878.SH,603878,17,钢铁-钢铁-普钢
000401.SZ,000401,33,建筑材料-建筑材料-水泥
920263.BJ,920263,151,环保-环境治理-大气治理
300926.SZ,300926,33,汽车-汽车零部件-其他汽车零部件
300861.SZ,300861,33,机械设备-通用设备-磨具磨料
300824.SZ,300824,33,家用电器-小家电-小家电Ⅲ
300054.SZ,300054,33,电子-电子化学品-电子化学品Ⅲ
300057.SZ,300057,33,有色金属-工业金属-铝
300420.SZ,300420,33,机械设备-通用设备-其他通用设备
600556.SH,600556,17,传媒-文化传媒-广告营销
301135.SZ,301135,33,家用电器-白色家电-家电零部件
301266.SZ,301266,33,电力设备-光伏设备-光伏辅材
603843.SH,603843,22,建筑装饰-建筑装饰-基础建设
603700.SH,603700,17,机械设备-通用设备-仪器仪表
000564.SZ,000564,33,商贸零售-零售-百货零售
002628.SZ,002628,33,建筑装饰-建筑装饰-基础建设
301049.SZ,301049,33,环保-环境治理-固废治理
920753.BJ,920753,151,社会服务-其他社会服务-专业服务
603989.SH,603989,17,电子-元件-被动元件
002455.SZ,002455,33,基础化工-化学制品-其他化学制品
300160.SZ,300160,33,家用电器-白色家电-家电零部件
600525.SH,600525,22,电力设备-电网设备-输变电设备
605588.SH,605588,17,电子-光学光电子-面板
300417.SZ,300417,33,机械设备-通用设备-仪器仪表
002868.SZ,002868,33,农林牧渔-养殖业-动物保健
300145.SZ,300145,33,机械设备-通用设备-其他通用设备
600805.SH,600805,17,综合-综合-综合Ⅲ
603155.SH,603155,17,基础化工-化学制品-有机硅
600053.SH,600053,22,非银金融-多元金融-多元金融Ⅲ
603329.SH,603329,17,交通运输-物流-物流Ⅲ
920146.BJ,920146,151,汽车-汽车零部件-底盘与发动机系统
688511.SH,688511,17,国防军工-军工电子-军工电子Ⅲ
300884.SZ,300884,33,计算机-计算机设备-安防设备
600506.SH,600506,17,石油石化-石油加工贸易-石油加工
301180.SZ,301180,33,电子-消费电子-消费电子零部件及组装
688486.SH,688486,17,电子-半导体-数字芯片设计
002301.SZ,002301,33,轻工制造-家居用品-文娱用品
300523.SZ,300523,33,计算机-IT服务-IT服务Ⅲ
300965.SZ,300965,33,国防军工-军工装备-航空装备
688319.SH,688319,17,医药生物-生物制品-疫苗
603212.SH,603212,17,电力设备-光伏设备-光伏辅材
300174.SZ,300174,33,基础化工-化学制品-其他化学制品
301220.SZ,301220,33,基础化工-化学制品-食品及饲料添加剂
300451.SZ,300451,33,计算机-软件开发-垂直应用软件
600830.SH,600830,17,非银金融-多元金融-多元金融Ⅲ
300681.SZ,300681,33,汽车-汽车零部件-汽车电子电气系统
000021.SZ,000021,33,电子-消费电子-消费电子零部件及组装
688339.SH,688339,17,电力设备-电池-其他电池
600893.SH,600893,17,国防军工-军工装备-航空装备
600095.SH,600095,17,非银金融-证券-证券Ⅲ
605151.SH,605151,17,汽车-汽车零部件-车身附件及饰件
688256.SH,688256,17,电子-半导体-数字芯片设计
300310.SZ,300310,33,通信-通信服务-通信工程及服务
300019.SZ,300019,33,基础化工-化学制品-有机硅
920679.BJ,920679,151,机械设备-通用设备-金属制品
600792.SH,600792,17,煤炭-煤炭开采加工-焦炭加工
600814.SH,600814,17,商贸零售-零售-百货零售
000810.SZ,000810,33,家用电器-黑色家电-其他黑色家电
002615.SZ,002615,33,轻工制造-家居用品-其他家居用品
600189.SH,600189,17,食品饮料-饮料制造-软饮料
300061.SZ,300061,33,传媒-文化传媒-广告营销
600136.SH,600136,22,房地产-房地产-房地产服务
002707.SZ,002707,33,社会服务-旅游及酒店-旅游综合
002916.SZ,002916,33,电子-元件-印制电路板
000727.SZ,000727,33,电子-光学光电子-面板
300168.SZ,300168,33,计算机-IT服务-IT服务Ⅲ
601238.SH,601238,17,汽车-汽车整车-乘用车
603589.SH,603589,17,食品饮料-白酒-白酒Ⅲ
002625.SZ,002625,33,国防军工-军工装备-航空装备
603421.SH,603421,17,通信-通信设备-通信网络设备及器件
600990.SH,600990,17,国防军工-军工电子-军工电子Ⅲ
002403.SZ,002403,33,家用电器-小家电-小家电Ⅲ
001366.SZ,001366,33,农林牧渔-农产品加工-畜禽饲料
002729.SZ,002729,33,电子-其他电子-其他电子Ⅲ
300514.SZ,300514,33,电力设备-电网设备-电气自控设备
601133.SH,601133,17,建筑装饰-建筑装饰-专业工程
688588.SH,688588,17,计算机-软件开发-垂直应用软件
002735.SZ,002735,33,轻工制造-包装印刷-包装
920204.BJ,920204,151,轻工制造-包装印刷-包装
301287.SZ,301287,33,轻工制造-家居用品-文娱用品
002059.SZ,002059,33,社会服务-旅游及酒店-人工景点
600537.SH,600537,22,电力设备-光伏设备-光伏电池组件
605339.SH,605339,17,食品饮料-食品加工制造-休闲食品
920837.BJ,920837,151,汽车-汽车零部件-底盘与发动机系统
000025.SZ,000025,33,综合-综合-综合Ⅲ
688063.SH,688063,17,电力设备-电池-锂电池
600809.SH,600809,17,食品饮料-白酒-白酒Ⅲ
000831.SZ,000831,33,有色金属-小金属-稀土
000792.SZ,000792,33,基础化工-农化制品-钾肥
300608.SZ,300608,33,计算机-软件开发-垂直应用软件
603126.SH,603126,17,环保-环境治理-固废治理
603117.SH,603117,17,交通运输-物流-物流Ⅲ
920415.BJ,920415,151,计算机-软件开发-垂直应用软件
300010.SZ,300010,33,社会服务-教育-教育Ⅲ
600802.SH,600802,17,建筑材料-建筑材料-水泥
600252.SH,600252,17,医药生物-中药-中药Ⅲ
002465.SZ,002465,33,国防军工-军工电子-军工电子Ⅲ
920471.BJ,920471,151,基础化工-化学制品-其他化学制品
300088.SZ,300088,33,电子-光学光电子-面板
000886.SZ,000886,33,交通运输-公路铁路运输-高速公路
300767.SZ,300767,33,基础化工-橡胶制品-其他橡胶制品
300190.SZ,300190,33,环保-环境治理-综合环境治理
002406.SZ,002406,33,汽车-汽车零部件-底盘与发动机系统
002995.SZ,002995,33,传媒-文化传媒-广告营销
301068.SZ,301068,33,环保-环境治理-固废治理
002986.SZ,002986,33,石油石化-石油加工贸易-石油加工
301226.SZ,301226,33,机械设备-通用设备-其他通用设备
002092.SZ,002092,33,基础化工-化学原料-氯碱
002088.SZ,002088,33,建筑材料-建筑材料-耐火材料
002225.SZ,002225,33,建筑材料-建筑材料-耐火材料
688648.SH,688648,17,机械设备-通用设备-其他通用设备
002919.SZ,002919,33,传媒-游戏-游戏Ⅲ
688772.SH,688772,17,电力设备-电池-锂电池
300276.SZ,300276,33,机械设备-自动化设备-机器人
600467.SH,600467,17,农林牧渔-养殖业-水产养殖
002424.SZ,002424,33,医药生物-中药-中药Ⅲ
688378.SH,688378,17,电子-电子化学品-电子化学品Ⅲ
688299.SH,688299,17,电子-光学光电子-面板
920974.BJ,920974,151,基础化工-化学制品-其他化学制品
688469.SH,688469,17,电子-半导体-集成电路制造
603890.SH,603890,17,电子-消费电子-消费电子零部件及组装
920374.BJ,920374,151,通信-通信设备-其他通信设备
002581.SZ,002581,33,医药生物-生物制品-其他生物制品
600594.SH,600594,17,医药生物-中药-中药Ⅲ
300171.SZ,300171,33,医药生物-医疗器械-医疗设备
300399.SZ,300399,33,计算机-IT服务-IT服务Ⅲ
603275.SH,603275,17,机械设备-自动化设备-工控设备
301043.SZ,301043,33,机械设备-通用设备-制冷空调设备
002512.SZ,002512,33,计算机-计算机设备-其他计算机设备
300143.SZ,300143,33,医药生物-医疗服务-医院
001330.SZ,001330,33,传媒-影视院线-影视院线Ⅲ
603235.SH,603235,17,医药生物-化学制药-原料药
002432.SZ,002432,33,医药生物-医疗器械-医疗设备
300537.SZ,300537,33,电子-电子化学品-电子化学品Ⅲ
603385.SH,603385,17,轻工制造-家居用品-其他家居用品
601599.SH,601599,17,纺织服饰-纺织制造-其他纺织
603183.SH,603183,17,社会服务-其他社会服务-专业服务
600581.SH,600581,22,钢铁-钢铁-普钢
688286.SH,688286,17,电子-半导体-模拟芯片设计
300943.SZ,300943,33,机械设备-通用设备-金属制品
301396.SZ,301396,33,计算机-IT服务-IT服务Ⅲ
002367.SZ,002367,33,机械设备-专用设备-楼宇设备
002099.SZ,002099,33,医药生物-化学制药-原料药
002337.SZ,002337,33,机械设备-专用设备-其他专用设备
002042.SZ,002042,33,纺织服饰-纺织制造-棉纺
688566.SH,688566,17,医药生物-化学制药-化学制剂
002855.SZ,002855,33,电子-消费电子-消费电子零部件及组装
301358.SZ,301358,33,电力设备-电池-电池化学品
300277.SZ,300277,33,电力设备-其他电源设备-其他电源设备Ⅲ
600819.SH,600819,17,建筑材料-建筑材料-玻璃玻纤
600864.SH,600864,17,非银金融-证券-证券Ⅲ
002156.SZ,002156,33,电子-半导体-集成电路封测
600983.SH,600983,17,家用电器-白色家电-冰洗
301408.SZ,301408,33,医药生物-医药商业-药店
300098.SZ,300098,33,通信-通信设备-通信网络设备及器件
688247.SH,688247,17,医药生物-化学制药-化学制剂
301222.SZ,301222,33,电力设备-电池-其他电池
605399.SH,605399,17,基础化工-化学制品-有机硅
600768.SH,600768,17,电力设备-电网设备-输变电设备
688568.SH,688568,17,计算机-IT服务-IT服务Ⅲ
688806.SH,688806,17,医药生物-生物制品-其他生物制品
688249.SH,688249,17,电子-半导体-集成电路制造
300291.SZ,300291,33,传媒-影视院线-影视院线Ⅲ
600125.SH,600125,17,交通运输-公路铁路运输-铁路运输
688550.SH,688550,17,电子-电子化学品-电子化学品Ⅲ
002107.SZ,002107,33,医药生物-中药-中药Ⅲ
300340.SZ,300340,33,电力设备-电池-电池化学品
