股票代码,code,market_code,所属同花顺行业
002306.SZ,002306,33,社会服务-旅游及酒店-餐饮
603618.SH,603618,17,电力设备-电网设备-线缆部件及其他
601579.SH,601579,17,食品饮料-饮料制造-其他酒类
600188.SH,600188,17,煤炭-煤炭开采加工-煤炭开采
300296.SZ,300296,33,电子-光学光电子-LED
688387.SH,688387,17,通信-通信设备-通信网络设备及器件
000078.SZ,000078,33,医药生物-医药商业-医药流通
603926.SH,603926,17,汽车-汽车零部件-底盘与发动机系统
688120.SH,688120,17,电子-半导体-半导体设备
300959.SZ,300959,33,通信-通信服务-通信应用增值服务
000776.SZ,000776,33,非银金融-证券-证券Ⅲ
300415.SZ,300415,33,机械设备-专用设备-其他专用设备
688198.SH,688198,17,医药生物-医疗器械-医疗耗材
002673.SZ,002673,33,非银金融-证券-证券Ⅲ
301148.SZ,301148,33,环保-环境治理-水务及水治理
603596.SH,603596,17,汽车-汽车零部件-底盘与发动机系统
601128.SH,601128,17,银行-银行-农商行
600963.SH,600963,17,轻工制造-造纸-造纸Ⅲ
688375.SH,688375,17,国防军工-军工电子-军工电子Ⅲ
300269.SZ,300269,33,电子-光学光电子-LED
601966.SH,601966,17,汽车-汽车零部件-轮胎轮毂
002797.SZ,002797,33,非银金融-证券-证券Ⅲ
002138.SZ,002138,33,电子-元件-被动元件
002156.SZ,002156,33,电子-半导体-集成电路封测
601186.SH,601186,17,建筑装饰-建筑装饰-基础建设
002327.SZ,002327,33,纺织服饰-服装家纺-家纺
002438.SZ,002438,33,机械设备-通用设备-金属制品
688692.SH,688692,17,计算机-软件开发-横向通用软件
003022.SZ,003022,33,电力设备-光伏设备-光伏辅材
300542.SZ,300542,33,计算机-软件开发-垂直应用软件
000088.SZ,000088,33,交通运输-港口航运-港口
600483.SH,600483,17,公用事业-电力-电能综合服务
300638.SZ,300638,33,通信-通信设备-通信终端及配件
600582.SH,600582,17,机械设备-专用设备-能源及重型设备
000848.SZ,000848,33,食品饮料-饮料制造-软饮料
688789.SH,688789,17,机械设备-专用设备-纺织服装设备
000820.SZ,000820,33,环保-环保设备-环保设备Ⅲ
002807.SZ,002807,33,银行-银行-农商行
605123.SH,605123,17,国防军工-军工装备-航空装备
603681.SH,603681,17,基础化工-化学制品-其他化学制品
688018.SH,688018,17,电子-半导体-数字芯片设计
688566.SH,688566,17,医药生物-化学制药-化学制剂
001227.SZ,001227,33,银行-银行-城商行
603690.SH,603690,17,电子-半导体-半导体设备
002736.SZ,002736,33,非银金融-证券-证券Ⅲ
300911.SZ,300911,33,家用电器-厨卫电器-厨卫电器Ⅲ
605117.SH,605117,17,电力设备-光伏设备-逆变器
300525.SZ,300525,33,计算机-软件开发-垂直应用软件
688220.SH,688220,17,电子-半导体-模拟芯片设计
002017.SZ,002017,33,通信-通信设备-通信终端及配件
301629.SZ,301629,33,电子-半导体-半导体设备
002217.SZ,002217,33,电子-光学光电子-面板
001323.SZ,001323,33,轻工制造-家居用品-成品家居
600579.SH,600579,17,机械设备-专用设备-其他专用设备
603111.SH,603111,17,机械设备-轨交设备-轨交设备Ⅲ
600036.SH,600036,17,银行-银行-股份制银行
002939.SZ,002939,33,非银金融-证券-证券Ⅲ
600282.SH,600282,17,钢铁-钢铁-普钢
601298.SH,601298,17,交通运输-港口航运-港口
301511.SZ,301511,33,电力设备-电池-锂电池
000069.SZ,000069,33,社会服务-旅游及酒店-旅游综合
000510.SZ,000510,33,基础化工-化学原料-氯碱
603160.SH,603160,17,电子-半导体-模拟芯片设计
605028.SH,605028,17,公用事业-电力-热力
300662.SZ,300662,33,社会服务-其他社会服务-专业服务
601838.SH,601838,17,银行-银行-城商行
601800.SH,601800,17,建筑装饰-建筑装饰-基础建设
002078.SZ,002078,33,轻工制造-造纸-造纸Ⅲ
688809.SH,688809,17,电子-半导体-半导体设备
600053.SH,600053,17,非银金融-多元金融-多元金融Ⅲ
301510.SZ,301510,33,机械设备-自动化设备-工控设备
605333.SH,605333,17,汽车-汽车零部件-汽车电子电气系统
600031.SH,600031,17,机械设备-工程机械-工程机械Ⅲ
002373.SZ,002373,33,计算机-IT服务-IT服务Ⅲ
600710.SH,600710,17,商贸零售-贸易-贸易Ⅲ
603075.SH,603075,17,家用电器-白色家电-家电零部件
000430.SZ,000430,33,社会服务-旅游及酒店-自然景点
000100.SZ,000100,33,电子-光学光电子-面板
688139.SH,688139,17,医药生物-医疗器械-医疗设备
688584.SH,688584,17,电子-半导体-半导体材料
300414.SZ,300414,33,通信-通信设备-其他通信设备
002155.SZ,002155,33,有色金属-贵金属-贵金属Ⅲ
601766.SH,601766,17,机械设备-轨交设备-轨交设备Ⅲ
603568.SH,603568,17,环保-环境治理-固废治理
300263.SZ,300263,33,机械设备-通用设备-其他通用设备
688729.SH,688729,17,电子-半导体-半导体设备
002507.SZ,002507,33,食品饮料-食品加工制造-调味发酵品
000425.SZ,000425,33,机械设备-工程机械-工程机械Ⅲ
300627.SZ,300627,33,通信-通信设备-通信终端及配件
688699.SH,688699,17,电子-半导体-模拟芯片设计
600739.SH,600739,17,医药生物-生物制品-疫苗
002762.SZ,002762,33,纺织服饰-服装家纺-服装
300815.SZ,300815,33,环保-环境治理-固废治理
301236.SZ,301236,33,计算机-IT服务-IT服务Ⅲ
603903.SH,603903,17,环保-环境治理-水务及水治理
688201.SH,688201,17,计算机-软件开发-横向通用软件
603161.SH,603161,17,汽车-汽车零部件-底盘与发动机系统
601238.SH,601238,17,汽车-汽车整车-乘用车
002104.SZ,002104,33,通信-通信设备-通信终端及配件
300486.SZ,300486,33,机械设备-自动化设备-其他自动化设备
000338.SZ,000338,33,汽车-汽车零部件-底盘与发动机系统
300602.SZ,300602,33,电子-消费电子-消费电子零部件及组装
600884.SH,600884,17,电子-光学光电子-面板
603337.SH,603337,17,机械设备-专用设备-纺织服装设备
688227.SH,688227,17,计算机-IT服务-IT服务Ⅲ
002725.SZ,002725,33,汽车-汽车零部件-轮胎轮毂
300909.SZ,300909,33,电子-光学光电子-面板
688047.SH,688047,17,电子-半导体-数字芯片设计
002331.SZ,002331,33,计算机-IT服务-IT服务Ⅲ
002534.SZ,002534,33,电力设备-其他电源设备-其他电源设备Ⅲ
600486.SH,600486,17,基础化工-农化制品-农药
688292.SH,688292,17,通信-通信设备-其他通信设备
600918.SH,600918,17,非银金融-证券-证券Ⅲ
000651.SZ,000651,33,家用电器-白色家电-空调
300233.SZ,300233,33,医药生物-化学制药-化学制剂
688333.SH,688333,17,机械设备-通用设备-其他通用设备
601229.SH,601229,17,银行-银行-城商行
603091.SH,603091,17,轻工制造-家居用品-其他家居用品
600335.SH,600335,17,汽车-汽车服务及其他-汽车服务
688662.SH,688662,17,电子-其他电子-其他电子Ⅲ
603068.SH,603068,17,电子-半导体-模拟芯片设计
605218.SH,605218,17,电子-光学光电子-面板
002973.SZ,002973,33,环保-环境治理-固废治理
603052.SH,603052,17,电子-消费电子-消费电子零部件及组装
603081.SH,603081,17,机械设备-专用设备-其他专用设备
300088.SZ,300088,33,电子-光学光电子-面板
000650.SZ,000650,33,医药生物-中药-中药Ⅲ
688489.SH,688489,17,计算机-计算机设备-安防设备
302132.SZ,302132,33,国防军工-军工装备-航空装备
002350.SZ,002350,33,电力设备-电网设备-输变电设备
002657.SZ,002657,33,计算机-IT服务-IT服务Ⅲ
603418.SH,603418,17,汽车-汽车零部件-车身附件及饰件
688137.SH,688137,17,医药生物-生物制品-其他生物制品
001218.SZ,001218,33,基础化工-化学制品-其他化学制品
688510.SH,688510,17,国防军工-军工装备-航空装备
000408.SZ,000408,33,基础化工-农化制品-钾肥
603010.SH,603010,17,基础化工-化学制品-其他化学制品
688638.SH,688638,17,电力设备-电池-锂电专用设备
301382.SZ,301382,33,通信-通信服务-通信应用增值服务
601577.SH,601577,17,银行-银行-城商行
301222.SZ,301222,33,电力设备-电池-其他电池
001335.SZ,001335,33,基础化工-化学制品-涂料油墨
600795.SH,600795,17,公用事业-电力-火电
300700.SZ,300700,33,机械设备-通用设备-磨具磨料
600419.SH,600419,17,食品饮料-饮料制造-乳品
002208.SZ,002208,33,房地产-房地产-住宅开发
000560.SZ,000560,33,房地产-房地产-房地产服务
002942.SZ,002942,33,基础化工-农化制品-农药
000728.SZ,000728,33,非银金融-证券-证券Ⅲ
601788.SH,601788,17,非银金融-证券-证券Ⅲ
688818.SH,688818,17,国防军工-军工装备-航天装备
002569.SZ,002569,33,纺织服饰-服装家纺-服装
601919.SH,601919,17,交通运输-港口航运-航运
601868.SH,601868,17,建筑装饰-建筑装饰-基础建设
300596.SZ,300596,33,基础化工-化学制品-其他化学制品
920701.BJ,920701,151,电子-消费电子-消费电子零部件及组装
000750.SZ,000750,33,非银金融-证券-证券Ⅲ
688103.SH,688103,17,电子-其他电子-其他电子Ⅲ
000997.SZ,000997,33,计算机-计算机设备-其他计算机设备
605178.SH,605178,17,建筑装饰-建筑装饰-装饰园林
605288.SH,605288,17,机械设备-自动化设备-工控设备
603348.SH,603348,17,汽车-汽车零部件-其他汽车零部件
603223.SH,603223,17,石油石化-石油加工贸易-油品石化贸易
688309.SH,688309,17,环保-环保设备-环保设备Ⅲ
688371.SH,688371,17,电子-电子化学品-电子化学品Ⅲ
600648.SH,600648,17,房地产-房地产-产业地产
603015.SH,603015,17,机械设备-自动化设备-工控设备
003026.SZ,003026,33,电子-半导体-半导体材料
301208.SZ,301208,33,计算机-IT服务-IT服务Ⅲ
603993.SH,603993,17,有色金属-工业金属-铜
603375.SH,603375,17,电子-半导体-模拟芯片设计
300976.SZ,300976,33,电子-消费电子-消费电子零部件及组装
601998.SH,601998,17,银行-银行-股份制银行
600690.SH,600690,17,家用电器-白色家电-冰洗
601319.SH,601319,17,非银金融-保险-保险Ⅲ
688255.SH,688255,17,机械设备-自动化设备-机器人
688388.SH,688388,17,电力设备-电池-锂电池
301205.SZ,301205,33,通信-通信设备-通信网络设备及器件
603600.SH,603600,17,轻工制造-家居用品-成品家居
601825.SH,601825,17,银行-银行-农商行
301395.SZ,301395,33,基础化工-塑料制品-合成树脂
603339.SH,603339,17,机械设备-通用设备-金属制品
603511.SH,603511,17,纺织服饰-服装家纺-服装
301221.SZ,301221,33,汽车-汽车零部件-汽车电子电气系统
300623.SZ,300623,33,电子-半导体-分立器件
601169.SH,601169,17,银行-银行-城商行
002367.SZ,002367,33,机械设备-专用设备-楼宇设备
600755.SH,600755,17,交通运输-物流-物流Ⅲ
920230.BJ,920230,151,医药生物-化学制药-原料药
002199.SZ,002199,33,电子-元件-被动元件
601162.SH,601162,17,非银金融-证券-证券Ⅲ
688611.SH,688611,17,电力设备-电网设备-电气自控设备
600848.SH,600848,17,房地产-房地产-产业地产
688435.SH,688435,17,计算机-软件开发-横向通用软件
600198.SH,600198,17,通信-通信设备-通信终端及配件
300134.SZ,300134,33,通信-通信设备-通信网络设备及器件
603486.SH,603486,17,家用电器-小家电-小家电Ⅲ
603310.SH,603310,17,基础化工-化学制品-氟化工
601881.SH,601881,17,非银金融-证券-证券Ⅲ
300499.SZ,300499,33,机械设备-专用设备-其他专用设备
601166.SH,601166,17,银行-银行-股份制银行
600718.SH,600718,17,计算机-IT服务-IT服务Ⅲ
920339.BJ,920339,151,电子-光学光电子-LED
002284.SZ,002284,33,汽车-汽车零部件-底盘与发动机系统
601928.SH,601928,17,传媒-文化传媒-出版
300419.SZ,300419,33,计算机-IT服务-IT服务Ⅲ
300876.SZ,300876,33,基础化工-化学纤维-其他纤维
603816.SH,603816,17,轻工制造-家居用品-成品家居
601609.SH,601609,17,有色金属-工业金属-铜
688690.SH,688690,17,医药生物-化学制药-原料药
688563.SH,688563,17,国防军工-军工装备-航空装备
600433.SH,600433,17,轻工制造-造纸-造纸Ⅲ
603508.SH,603508,17,计算机-计算机设备-安防设备
300007.SZ,300007,33,机械设备-通用设备-仪器仪表
301313.SZ,301313,33,传媒-文化传媒-数字媒体
002948.SZ,002948,33,银行-银行-城商行
300553.SZ,300553,33,机械设备-通用设备-仪器仪表
300508.SZ,300508,33,计算机-计算机设备-其他计算机设备
600216.SH,600216,17,医药生物-化学制药-原料药
603663.SH,603663,17,基础化工-非金属材料-非金属材料Ⅲ
688058.SH,688058,17,计算机-软件开发-横向通用软件
603383.SH,603383,17,计算机-软件开发-垂直应用软件
603365.SH,603365,17,纺织服饰-服装家纺-家纺
000869.SZ,000869,33,食品饮料-饮料制造-其他酒类
300384.SZ,300384,33,建筑装饰-建筑装饰-专业工程
600862.SH,600862,17,国防军工-军工装备-航空装备
688186.SH,688186,17,电力设备-风电设备-风电零部件
300872.SZ,300872,33,计算机-IT服务-IT服务Ⅲ
301132.SZ,301132,33,电子-元件-印制电路板
601001.SH,601001,17,煤炭-煤炭开采加工-煤炭开采
000415.SZ,000415,33,非银金融-多元金融-多元金融Ⅲ
600900.SH,600900,17,公用事业-电力-水电
600415.SH,600415,17,商贸零售-零售-商业物业经营
300321.SZ,300321,33,基础化工-塑料制品-其他塑料制品
603173.SH,603173,17,机械设备-专用设备-能源及重型设备
002283.SZ,002283,33,汽车-汽车零部件-底盘与发动机系统
603328.SH,603328,17,电子-元件-印制电路板
601288.SH,601288,17,银行-银行-国有大型银行
600704.SH,600704,17,交通运输-物流-物流Ⅲ
300304.SZ,300304,33,汽车-汽车零部件-汽车电子电气系统
688781.SH,688781,17,电子-光学光电子-面板
000903.SZ,000903,33,汽车-汽车零部件-底盘与发动机系统
601658.SH,601658,17,银行-银行-国有大型银行
002015.SZ,002015,33,公用事业-电力-新能源发电
603043.SH,603043,17,食品饮料-食品加工制造-休闲食品
600523.SH,600523,17,汽车-汽车零部件-其他汽车零部件
600675.SH,600675,17,房地产-房地产-住宅开发
601799.SH,601799,17,汽车-汽车零部件-车身附件及饰件
688057.SH,688057,17,环保-环境治理-水务及水治理
600585.SH,600585,17,建筑材料-建筑材料-水泥
601811.SH,601811,17,传媒-文化传媒-出版
920370.BJ,920370,151,环保-环境治理-固废治理
300826.SZ,300826,33,建筑装饰-建筑装饰-工程咨询服务
920039.BJ,920039,151,社会服务-其他社会服务-专业服务
000792.SZ,000792,33,基础化工-农化制品-钾肥
600916.SH,600916,17,纺织服饰-服装家纺-饰品
601816.SH,601816,17,交通运输-公路铁路运输-铁路运输
688207.SH,688207,17,计算机-IT服务-IT服务Ⅲ
002106.SZ,002106,33,电子-光学光电子-面板
300354.SZ,300354,33,机械设备-通用设备-仪器仪表
300631.SZ,300631,33,环保-环保设备-环保设备Ⅲ
688439.SH,688439,17,国防军工-军工电子-军工电子Ⅲ
688162.SH,688162,17,机械设备-专用设备-其他专用设备
600018.SH,600018,17,交通运输-港口航运-港口
600783.SH,600783,17,非银金融-多元金融-多元金融Ⅲ
300115.SZ,300115,33,电子-消费电子-消费电子零部件及组装
300466.SZ,300466,33,机械设备-通用设备-仪器仪表
000563.SZ,000563,33,非银金融-多元金融-多元金融Ⅲ
002315.SZ,002315,33,商贸零售-互联网电商-互联网电商Ⅲ
002801.SZ,002801,33,电力设备-电机-电机Ⅲ
601698.SH,601698,17,国防军工-军工装备-航天装备
002518.SZ,002518,33,电力设备-其他电源设备-其他电源设备Ⅲ
002891.SZ,002891,33,农林牧渔-农产品加工-宠物食品
688786.SH,688786,17,有色金属-金属新材料-磁性材料
600622.SH,600622,17,房地产-房地产-住宅开发
600834.SH,600834,17,交通运输-公路铁路运输-公交
000876.SZ,000876,33,农林牧渔-农产品加工-畜禽饲料
300767.SZ,300767,33,基础化工-橡胶制品-其他橡胶制品
688099.SH,688099,17,电子-半导体-数字芯片设计
688216.SH,688216,17,电子-半导体-集成电路封测
601665.SH,601665,17,银行-银行-城商行
600015.SH,600015,17,银行-银行-股份制银行
688777.SH,688777,17,机械设备-自动化设备-工控设备
002818.SZ,002818,33,商贸零售-零售-商业物业经营
600875.SH,600875,17,电力设备-其他电源设备-其他电源设备Ⅲ
002926.SZ,002926,33,非银金融-证券-证券Ⅲ
600283.SH,600283,17,环保-环境治理-水务及水治理
688071.SH,688071,17,机械设备-专用设备-其他专用设备
601997.SH,601997,17,银行-银行-城商行
002832.SZ,002832,33,纺织服饰-服装家纺-服装
688787.SH,688787,17,计算机-IT服务-IT服务Ⅲ
300124.SZ,300124,33,机械设备-自动化设备-工控设备
920110.BJ,920110,151,电力设备-其他电源设备-其他电源设备Ⅲ
002488.SZ,002488,33,汽车-汽车零部件-轮胎轮毂
920089.BJ,920089,151,基础化工-塑料制品-改性塑料
688503.SH,688503,17,电力设备-光伏设备-光伏辅材
688279.SH,688279,17,电子-半导体-数字芯片设计
601880.SH,601880,17,交通运输-港口航运-港口
002382.SZ,002382,33,医药生物-医疗器械-医疗耗材
600029.SH,600029,17,交通运输-机场航运-航空运输
002262.SZ,002262,33,医药生物-化学制药-化学制剂
600612.SH,600612,17,纺织服饰-服装家纺-饰品
688129.SH,688129,17,基础化工-化学制品-涂料油墨
688211.SH,688211,17,机械设备-通用设备-其他通用设备
301013.SZ,301013,33,机械设备-专用设备-其他专用设备
600538.SH,600538,17,医药生物-医疗器械-体外诊断
688334.SH,688334,17,社会服务-其他社会服务-专业服务
300496.SZ,300496,33,计算机-IT服务-IT服务Ⅲ
300847.SZ,300847,33,计算机-计算机设备-其他计算机设备
920522.BJ,920522,151,电力设备-电池-锂电专用设备
002871.SZ,002871,33,机械设备-通用设备-金属制品
601990.SH,601990,17,非银金融-证券-证券Ⅲ
600156.SH,600156,17,纺织服饰-纺织制造-其他纺织
000791.SZ,000791,33,公用事业-电力-火电
688123.SH,688123,17,电子-半导体-数字芯片设计
601009.SH,601009,17,银行-银行-城商行
300527.SZ,300527,33,国防军工-军工装备-地面兵装
000686.SZ,000686,33,非银金融-证券-证券Ⅲ
600797.SH,600797,17,计算机-IT服务-IT服务Ⅲ
688448.SH,688448,17,机械设备-通用设备-其他通用设备
000788.SZ,000788,33,医药生物-化学制药-化学制剂
300990.SZ,300990,33,机械设备-通用设备-制冷空调设备
000973.SZ,000973,33,基础化工-塑料制品-膜材料
002130.SZ,002130,33,电子-其他电子-其他电子Ⅲ
300908.SZ,300908,33,食品饮料-食品加工制造-调味发酵品
603868.SH,603868,17,家用电器-小家电-小家电Ⅲ
605007.SH,605007,17,轻工制造-造纸-造纸Ⅲ
920640.BJ,920640,151,通信-通信设备-通信网络设备及器件
603288.SH,603288,17,食品饮料-食品加工制造-调味发酵品
600132.SH,600132,17,食品饮料-饮料制造-啤酒
002065.SZ,002065,33,计算机-IT服务-IT服务Ⅲ
600728.SH,600728,17,计算机-IT服务-IT服务Ⅲ
600707.SH,600707,17,电子-光学光电子-面板
002961.SZ,002961,33,非银金融-多元金融-多元金融Ⅲ
688469.SH,688469,17,电子-半导体-集成电路制造
600150.SH,600150,17,国防军工-军工装备-航海装备
601519.SH,601519,17,计算机-软件开发-垂直应用软件
688619.SH,688619,17,计算机-计算机设备-安防设备
688251.SH,688251,17,机械设备-通用设备-其他通用设备
000050.SZ,000050,33,电子-光学光电子-面板
301528.SZ,301528,33,机械设备-通用设备-仪器仪表
301603.SZ,301603,33,机械设备-通用设备-机床工具
600000.SH,600000,17,银行-银行-股份制银行
688561.SH,688561,17,计算机-软件开发-横向通用软件
301600.SZ,301600,33,计算机-计算机设备-其他计算机设备
301479.SZ,301479,33,电子-光学光电子-光学元件
600186.SH,600186,17,食品饮料-食品加工制造-调味发酵品
600845.SH,600845,17,计算机-IT服务-IT服务Ⅲ
688157.SH,688157,17,基础化工-化学制品-涂料油墨
600605.SH,600605,17,商贸零售-零售-商业物业经营
002600.SZ,002600,33,电子-消费电子-消费电子零部件及组装
688163.SH,688163,17,医药生物-生物制品-血液制品
603389.SH,603389,22,轻工制造-家居用品-成品家居
688543.SH,688543,17,国防军工-军工装备-地面兵装
300209.SZ,300209,33,商贸零售-互联网电商-互联网电商Ⅲ
000029.SZ,000029,33,房地产-房地产-住宅开发
603322.SH,603322,17,计算机-IT服务-IT服务Ⅲ
601958.SH,601958,17,有色金属-小金属-钼
601717.SH,601717,17,机械设备-专用设备-能源及重型设备
000898.SZ,000898,33,钢铁-钢铁-普钢
000089.SZ,000089,33,交通运输-机场航运-机场
920802.BJ,920802,151,环保-环保设备-环保设备Ⅲ
601083.SH,601083,17,交通运输-港口航运-航运
688080.SH,688080,17,通信-通信设备-其他通信设备
000599.SZ,000599,33,汽车-汽车零部件-轮胎轮毂
603556.SH,603556,17,电力设备-电网设备-电气自控设备
688259.SH,688259,17,电子-半导体-数字芯片设计
002045.SZ,002045,33,电子-消费电子-品牌消费电子
000709.SZ,000709,33,钢铁-钢铁-普钢
002466.SZ,002466,33,有色金属-能源金属-锂
605208.SH,605208,17,有色金属-工业金属-铝
920171.BJ,920171,151,计算机-IT服务-IT服务Ⅲ
920111.BJ,920111,151,电力设备-电网设备-输变电设备
600177.SH,600177,17,纺织服饰-服装家纺-服装
600458.SH,600458,17,电力设备-风电设备-风电零部件
301193.SZ,301193,33,轻工制造-家居用品-其他家居用品
600138.SH,600138,17,社会服务-旅游及酒店-人工景点
920873.BJ,920873,151,建筑装饰-建筑装饰-工程咨询服务
002841.SZ,002841,33,电子-消费电子-品牌消费电子
603501.SH,603501,17,电子-半导体-数字芯片设计
002142.SZ,002142,33,银行-银行-城商行
920003.BJ,920003,151,建筑装饰-建筑装饰-工程咨询服务
301413.SZ,301413,33,机械设备-通用设备-仪器仪表
300768.SZ,300768,33,计算机-软件开发-横向通用软件
000333.SZ,000333,33,家用电器-白色家电-空调
600079.SH,600079,22,医药生物-化学制药-化学制剂
600365.SH,600365,22,商贸零售-互联网电商-互联网电商Ⅲ
688037.SH,688037,17,电子-半导体-半导体设备
600022.SH,600022,17,钢铁-钢铁-普钢
605268.SH,605268,17,轻工制造-家居用品-定制家居
301047.SZ,301047,33,医药生物-生物制品-其他生物制品
002945.SZ,002945,33,非银金融-证券-证券Ⅲ
688111.SH,688111,17,计算机-软件开发-横向通用软件
603230.SH,603230,17,传媒-文化传媒-出版
600004.SH,600004,17,交通运输-机场航运-机场
600196.SH,600196,17,医药生物-化学制药-化学制剂
000001.SZ,000001,33,银行-银行-股份制银行
002972.SZ,002972,33,机械设备-轨交设备-轨交设备Ⅲ
600734.SH,600734,17,计算机-IT服务-IT服务Ⅲ
600808.SH,600808,17,钢铁-钢铁-普钢
300925.SZ,300925,33,计算机-软件开发-垂直应用软件
301308.SZ,301308,33,电子-半导体-数字芯片设计
300541.SZ,300541,33,计算机-IT服务-IT服务Ⅲ
603195.SH,603195,17,轻工制造-家居用品-其他家居用品
301680.SZ,301680,33,汽车-汽车零部件-其他汽车零部件
300223.SZ,300223,33,电子-半导体-数字芯片设计
000158.SZ,000158,33,计算机-IT服务-IT服务Ⅲ
688301.SH,688301,17,医药生物-医疗器械-医疗设备
300689.SZ,300689,33,通信-通信设备-通信终端及配件
000800.SZ,000800,33,汽车-汽车整车-商用载货车
002064.SZ,002064,33,基础化工-化学纤维-氨纶
301141.SZ,301141,33,有色金属-金属新材料-磁性材料
002180.SZ,002180,33,计算机-计算机设备-其他计算机设备
600763.SH,600763,17,医药生物-医疗服务-医院
600732.SH,600732,17,电力设备-光伏设备-光伏电池组件
688008.SH,688008,17,电子-半导体-数字芯片设计
603350.SH,603350,17,电力设备-电机-电机Ⅲ
000426.SZ,000426,33,有色金属-小金属-其他小金属
600073.SH,600073,17,食品饮料-食品加工制造-肉制品
601099.SH,601099,17,非银金融-证券-证券Ⅲ
003023.SZ,003023,33,家用电器-小家电-小家电Ⅲ
600642.SH,600642,17,公用事业-电力-火电
300897.SZ,300897,33,机械设备-通用设备-仪器仪表
688083.SH,688083,17,计算机-软件开发-垂直应用软件
688657.SH,688657,17,计算机-软件开发-垂直应用软件
688085.SH,688085,17,医药生物-医疗器械-医疗耗材
920261.BJ,920261,151,基础化工-化学制品-聚氨酯
601019.SH,601019,17,传媒-文化传媒-出版
301566.SZ,301566,33,电子-元件-被动元件
002527.SZ,002527,33,机械设备-自动化设备-工控设备
603303.SH,603303,17,电子-光学光电子-LED
920489.BJ,920489,151,基础化工-化学原料-其他化学原料
603049.SH,603049,17,汽车-汽车零部件-轮胎轮毂
002410.SZ,002410,33,计算机-软件开发-垂直应用软件
301326.SZ,301326,33,电子-消费电子-消费电子零部件及组装
600171.SH,600171,17,电子-半导体-模拟芯片设计
688115.SH,688115,17,机械设备-通用设备-仪器仪表
603045.SH,603045,17,电力设备-电网设备-输变电设备
002983.SZ,002983,33,电子-光学光电子-LED
301033.SZ,301033,33,医药生物-医疗器械-医疗耗材
600318.SH,600318,17,非银金融-多元金融-多元金融Ⅲ
600446.SH,600446,17,计算机-IT服务-IT服务Ⅲ
002790.SZ,002790,33,轻工制造-家居用品-其他家居用品
688676.SH,688676,17,电力设备-电网设备-输变电设备
000630.SZ,000630,33,有色金属-工业金属-铜
603129.SH,603129,17,汽车-汽车服务及其他-其他运输设备
688475.SH,688475,17,计算机-计算机设备-安防设备
002334.SZ,002334,33,机械设备-自动化设备-工控设备
603166.SH,603166,17,汽车-汽车零部件-底盘与发动机系统
600600.SH,600600,17,食品饮料-饮料制造-啤酒
600535.SH,600535,17,医药生物-中药-中药Ⅲ
688531.SH,688531,17,机械设备-专用设备-其他专用设备
603018.SH,603018,17,建筑装饰-建筑装饰-工程咨询服务
300656.SZ,300656,33,电子-其他电子-其他电子Ⅲ
600085.SH,600085,17,医药生物-中药-中药Ⅲ
603991.SH,603991,17,电子-半导体-半导体材料
688653.SH,688653,17,电子-半导体-模拟芯片设计
688056.SH,688056,17,机械设备-通用设备-仪器仪表
603899.SH,603899,17,轻工制造-家居用品-文娱用品
600746.SH,600746,17,基础化工-化学原料-煤化工
688577.SH,688577,17,机械设备-通用设备-机床工具
920087.BJ,920087,151,农林牧渔-种植业与林业-种子生产
600850.SH,600850,17,计算机-IT服务-IT服务Ⅲ
601137.SH,601137,17,有色金属-金属新材料-其他金属新材料
600221.SH,600221,17,交通运输-机场航运-航空运输
603135.SH,603135,17,机械设备-专用设备-能源及重型设备
688508.SH,688508,17,电子-半导体-模拟芯片设计
002352.SZ,002352,33,交通运输-物流-物流Ⅲ
603559.SH,603559,22,通信-通信服务-通信工程及服务
301588.SZ,301588,33,基础化工-塑料制品-其他塑料制品
002886.SZ,002886,33,基础化工-塑料制品-改性塑料
603629.SH,603629,17,电子-消费电子-消费电子零部件及组装
688592.SH,688592,17,通信-通信设备-通信终端及配件
603181.SH,603181,17,基础化工-化学制品-其他化学制品
301189.SZ,301189,33,电子-消费电子-品牌消费电子
002128.SZ,002128,33,煤炭-煤炭开采加工-煤炭开采
301536.SZ,301536,33,电子-半导体-数字芯片设计
301259.SZ,301259,33,环保-环境治理-综合环境治理
300191.SZ,300191,33,石油石化-油气开采及服务-油气开采
688697.SH,688697,17,机械设备-通用设备-机床工具
603668.SH,603668,17,农林牧渔-农产品加工-水产饲料
601336.SH,601336,17,非银金融-保险-保险Ⅲ
001360.SZ,001360,33,机械设备-专用设备-能源及重型设备
600295.SH,600295,17,钢铁-钢铁-冶钢原料
300862.SZ,300862,33,环保-环保设备-环保设备Ⅲ
000948.SZ,000948,33,计算机-软件开发-垂直应用软件
600782.SH,600782,17,钢铁-钢铁-普钢
688029.SH,688029,17,医药生物-医疗器械-医疗耗材
301213.SZ,301213,33,国防军工-军工电子-军工电子Ⅲ
601328.SH,601328,17,银行-银行-国有大型银行
688075.SH,688075,17,医药生物-医疗器械-体外诊断
301067.SZ,301067,33,电子-消费电子-消费电子零部件及组装
300730.SZ,300730,33,计算机-软件开发-垂直应用软件
600557.SH,600557,17,医药生物-中药-中药Ⅲ
300566.SZ,300566,33,电子-光学光电子-光学元件
002170.SZ,002170,33,基础化工-农化制品-复合肥
688396.SH,688396,17,电子-半导体-集成电路制造
300031.SZ,300031,33,传媒-游戏-游戏Ⅲ
