market_code,所属同花顺行业,股票代码,code
33,机械设备-通用设备-金属制品,301677.SZ,301677
151,机械设备-通用设备-仪器仪表,920685.BJ,920685
33,家用电器-厨卫电器-厨卫电器Ⅲ,300894.SZ,300894
33,计算机-软件开发-垂直应用软件,300996.SZ,300996
33,电力设备-电网设备-输变电设备,301668.SZ,301668
33,汽车-汽车零部件-底盘与发动机系统,301667.SZ,301667
33,社会服务-其他社会服务-专业服务,301449.SZ,301449
151,汽车-汽车零部件-底盘与发动机系统,920000.BJ,920000
17,电子-消费电子-消费电子零部件及组装,688260.SH,688260
33,计算机-软件开发-垂直应用软件,300605.SZ,300605
33,建筑装饰-建筑装饰-工程咨询服务,300989.SZ,300989
33,社会服务-教育-教育Ⅲ,300688.SZ,300688
151,石油石化-油气开采及服务-油服工程,920088.BJ,920088
151,机械设备-专用设备-印刷包装机械,920810.BJ,920810
33,石油石化-油气开采及服务-油服工程,300164.SZ,300164
33,医药生物-医疗器械-医疗耗材,300981.SZ,300981
33,纺织服饰-服装家纺-饰品,002731.SZ,002731
33,计算机-计算机设备-其他计算机设备,002512.SZ,002512
17,电力设备-电网设备-输变电设备,601616.SH,601616
17,食品饮料-饮料制造-软饮料,605388.SH,605388
17,商贸零售-零售-百货零售,600712.SH,600712
17,传媒-文化传媒-数字媒体,600228.SH,600228
33,有色金属-能源金属-锂,002667.SZ,002667
33,轻工制造-包装印刷-包装,002846.SZ,002846
33,电力设备-其他电源设备-其他电源设备Ⅲ,002534.SZ,002534
33,基础化工-塑料制品-膜材料,002585.SZ,002585
33,机械设备-通用设备-制冷空调设备,002686.SZ,002686
17,食品饮料-白酒-白酒Ⅲ,603919.SH,603919
33,社会服务-教育-教育Ⅲ,003032.SZ,003032
33,电力设备-电网设备-线缆部件及其他,002882.SZ,002882
17,建筑装饰-建筑装饰-工程咨询服务,600629.SH,600629
33,食品饮料-食品加工制造-预加工食品,002702.SZ,002702
17,电力设备-光伏设备-硅料硅片,603185.SH,603185
17,汽车-汽车零部件-汽车电子电气系统,603376.SH,603376
33,社会服务-旅游及酒店-餐饮,000721.SZ,000721
33,汽车-汽车零部件-底盘与发动机系统,002703.SZ,002703
17,汽车-汽车整车-商用载货车,600418.SH,600418
17,食品饮料-白酒-白酒Ⅲ,600702.SH,600702
33,基础化工-化学制品-民爆用品,002827.SZ,002827
33,机械设备-专用设备-能源及重型设备,001225.SZ,001225
33,电子-半导体-数字芯片设计,001309.SZ,001309
33,电力设备-电池-电池化学品,000009.SZ,000009
17,基础化工-农化制品-农药,605033.SH,605033
17,计算机-IT服务-IT服务Ⅲ,603171.SH,603171
17,汽车-汽车零部件-其他汽车零部件,603352.SH,603352
17,基础化工-化学纤维-其他纤维,603382.SH,603382
17,食品饮料-饮料制造-乳品,605179.SH,605179
33,基础化工-农化制品-农药,002258.SZ,002258
17,交通运输-物流-物流Ⅲ,603813.SH,603813
33,社会服务-教育-教育Ⅲ,000526.SZ,000526
17,计算机-软件开发-横向通用软件,603039.SH,603039
17,汽车-汽车零部件-车身附件及饰件,605068.SH,605068
17,建筑装饰-建筑装饰-装饰园林,603137.SH,603137
33,综合-综合-综合Ⅲ,000025.SZ,000025
17,汽车-汽车零部件-其他汽车零部件,603348.SH,603348
17,轻工制造-家居用品-瓷砖地板,603221.SH,603221
17,电力设备-电网设备-电气自控设备,603556.SH,603556
33,医药生物-化学制药-化学制剂,000566.SZ,000566
17,公用事业-电力-热力,600475.SH,600475
17,医药生物-化学制药-化学制剂,600513.SH,600513
17,钢铁-钢铁-普钢,601003.SH,601003
33,环保-环保设备-环保设备Ⅲ,000820.SZ,000820
17,计算机-计算机设备-其他计算机设备,603660.SH,603660
17,房地产-房地产-商业地产,600663.SH,600663
33,通信-通信设备-通信网络设备及器件,002547.SZ,002547
17,商贸零售-零售-商业物业经营,600162.SH,600162
33,美容护理-美容护理-医疗美容,002612.SZ,002612
33,家用电器-厨卫电器-厨卫电器Ⅲ,300911.SZ,300911
33,计算机-IT服务-IT服务Ⅲ,300290.SZ,300290
33,建筑材料-建筑材料-玻璃玻纤,301526.SZ,301526
17,计算机-软件开发-横向通用软件,688095.SH,688095
17,计算机-软件开发-横向通用软件,688369.SH,688369
17,农林牧渔-种植业与林业-其他种植业,603336.SH,603336
33,社会服务-其他社会服务-专业服务,301632.SZ,301632
33,基础化工-农化制品-农药,300804.SZ,300804
33,食品饮料-食品加工制造-调味发酵品,002650.SZ,002650
17,基础化工-塑料制品-合成树脂,688585.SH,688585
33,基础化工-农化制品-农药,300575.SZ,300575
151,计算机-IT服务-IT服务Ⅲ,920130.BJ,920130
17,食品饮料-白酒-白酒Ⅲ,600199.SH,600199
17,通信-通信设备-通信线缆及配套,600105.SH,600105
33,石油石化-油气开采及服务-油气开采,300191.SZ,300191
151,计算机-IT服务-IT服务Ⅲ,920092.BJ,920092
33,汽车-汽车服务及其他-其他运输设备,000913.SZ,000913
17,国防军工-军工装备-地面兵装,601606.SH,601606
33,机械设备-专用设备-其他专用设备,002595.SZ,002595
17,电力设备-电机-电机Ⅲ,603988.SH,603988
33,综合-综合-综合Ⅲ,000632.SZ,000632
17,基础化工-化学原料-煤化工,600722.SH,600722
33,传媒-文化传媒-广告营销,300071.SZ,300071
151,机械设备-通用设备-仪器仪表,920651.BJ,920651
33,计算机-软件开发-垂直应用软件,300469.SZ,300469
17,机械设备-专用设备-其他专用设备,688071.SH,688071
17,国防军工-军工电子-军工电子Ⅲ,603267.SH,603267
17,纺织服饰-纺织制造-印染,605189.SH,605189
17,计算机-IT服务-IT服务Ⅲ,603918.SH,603918
33,国防军工-军工装备-地面兵装,301357.SZ,301357
33,公用事业-电力-新能源发电,001258.SZ,001258
33,计算机-软件开发-垂直应用软件,000948.SZ,000948
33,基础化工-塑料制品-膜材料,000859.SZ,000859
33,电子-元件-被动元件,002199.SZ,002199
17,汽车-汽车整车-乘用车,601777.SH,601777
33,电子-元件-被动元件,000636.SZ,000636
33,纺织服饰-服装家纺-服装,002832.SZ,002832
33,农林牧渔-农产品加工-宠物食品,301498.SZ,301498
17,家用电器-白色家电-家电零部件,600619.SH,600619
151,电力设备-电网设备-电气自控设备,920029.BJ,920029
17,食品饮料-白酒-白酒Ⅲ,600809.SH,600809
33,计算机-软件开发-垂直应用软件,300468.SZ,300468
17,汽车-汽车整车-乘用车,601127.SH,601127
17,食品饮料-食品加工制造-调味发酵品,603170.SH,603170
17,电子-消费电子-消费电子零部件及组装,603327.SH,603327
151,机械设备-专用设备-农用机械,920895.BJ,920895
17,食品饮料-白酒-白酒Ⅲ,603589.SH,603589
17,电力设备-光伏设备-光伏电池组件,688472.SH,688472
151,计算机-IT服务-IT服务Ⅲ,920953.BJ,920953
17,石油石化-油气开采及服务-油气开采,603619.SH,603619
17,基础化工-农化制品-农药,600389.SH,600389
17,汽车-汽车整车-商用载客车,600686.SH,600686
17,电力设备-电网设备-输变电设备,601567.SH,601567
17,建筑材料-建筑材料-水泥,600326.SH,600326
17,计算机-软件开发-垂直应用软件,688615.SH,688615
33,食品饮料-食品加工制造-肉制品,002726.SZ,002726
33,传媒-文化传媒-广告营销,300242.SZ,300242
17,汽车-汽车零部件-车身附件及饰件,603997.SH,603997
17,电力设备-风电设备-风电整机,688660.SH,688660
33,家用电器-小家电-小家电Ⅲ,002032.SZ,002032
151,医药生物-化学制药-原料药,920230.BJ,920230
33,食品饮料-饮料制造-乳品,002946.SZ,002946
33,轻工制造-家居用品-其他家居用品,001221.SZ,001221
17,基础化工-化学制品-其他化学制品,603255.SH,603255
151,机械设备-通用设备-金属制品,920082.BJ,920082
33,计算机-计算机设备-其他计算机设备,000997.SZ,000997
33,社会服务-教育-教育Ⅲ,300192.SZ,300192
33,传媒-游戏-游戏Ⅲ,002425.SZ,002425
33,电力设备-光伏设备-光伏辅材,001269.SZ,001269
17,纺织服饰-服装家纺-饰品,605599.SH,605599
33,食品饮料-白酒-白酒Ⅲ,002304.SZ,002304
33,家用电器-小家电-小家电Ⅲ,301187.SZ,301187
33,基础化工-化学制品-涂料油墨,301683.SZ,301683
17,交通运输-公路铁路运输-高速公路,601107.SH,601107
33,农林牧渔-养殖业-动物保健,300119.SZ,300119
17,汽车-汽车服务及其他-其他运输设备,689009.SH,689009
17,银行-银行-股份制银行,600000.SH,600000
33,机械设备-自动化设备-激光设备,300227.SZ,300227
33,电子-消费电子-消费电子零部件及组装,301626.SZ,301626
33,建筑装饰-建筑装饰-工程咨询服务,301091.SZ,301091
33,农林牧渔-农产品加工-其他农产品加工,300138.SZ,300138
17,银行-银行-农商行,601825.SH,601825
17,钢铁-钢铁-普钢,600569.SH,600569
33,传媒-游戏-游戏Ⅲ,300533.SZ,300533
17,房地产-房地产-产业地产,600648.SH,600648
17,交通运输-港口航运-航运,600026.SH,600026
151,汽车-汽车服务及其他-其他运输设备,920058.BJ,920058
33,商贸零售-零售-专业连锁,002416.SZ,002416
33,食品饮料-白酒-白酒Ⅲ,000858.SZ,000858
151,家用电器-白色家电-家电零部件,920768.BJ,920768
17,汽车-汽车整车-商用载客车,600066.SH,600066
33,计算机-IT服务-IT服务Ⅲ,002657.SZ,002657
151,美容护理-美容护理-化妆品,920123.BJ,920123
33,环保-环境治理-固废治理,301175.SZ,301175
33,医药生物-医疗器械-医疗设备,300760.SZ,300760
17,家用电器-厨卫电器-厨卫电器Ⅲ,603551.SH,603551
33,电子-其他电子-其他电子Ⅲ,000670.SZ,000670
17,电子-半导体-数字芯片设计,688766.SH,688766
33,电力设备-电池-锂电专用设备,300457.SZ,300457
33,食品饮料-白酒-白酒Ⅲ,000799.SZ,000799
151,机械设备-通用设备-仪器仪表,920879.BJ,920879
17,食品饮料-白酒-白酒Ⅲ,600559.SH,600559
17,有色金属-工业金属-铝,601702.SH,601702
17,计算机-IT服务-IT服务Ⅲ,603859.SH,603859
151,电子-半导体-集成电路封测,920139.BJ,920139
33,国防军工-军工装备-地面兵装,300875.SZ,300875
33,机械设备-专用设备-能源及重型设备,002490.SZ,002490
17,轻工制造-造纸-造纸Ⅲ,600356.SH,600356
33,轻工制造-家居用品-定制家居,002572.SZ,002572
33,轻工制造-包装印刷-印刷,001279.SZ,001279
33,汽车-汽车整车-乘用车,000625.SZ,000625
17,基础化工-农化制品-农药,600731.SH,600731
33,社会服务-教育-教育Ⅲ,300492.SZ,300492
33,基础化工-化学制品-食品及饲料添加剂,300741.SZ,300741
17,医药生物-医疗器械-体外诊断,603392.SH,603392
17,国防军工-军工装备-航空装备,688685.SH,688685
17,基础化工-农化制品-农药,603639.SH,603639
33,电力设备-电池-其他电池,002580.SZ,002580
33,环保-环境治理-固废治理,300854.SZ,300854
17,食品饮料-白酒-白酒Ⅲ,603198.SH,603198
17,通信-通信服务-电信运营商,601728.SH,601728
33,计算机-IT服务-IT服务Ⅲ,000555.SZ,000555
17,国防军工-军工装备-航空装备,688281.SH,688281
17,公用事业-电力-火电,600863.SH,600863
33,基础化工-农化制品-农药,002749.SZ,002749
33,美容护理-美容护理-个护用品,002511.SZ,002511
17,计算机-IT服务-IT服务Ⅲ,600936.SH,600936
33,环保-环保设备-环保设备Ⅲ,300056.SZ,300056
33,计算机-IT服务-IT服务Ⅲ,300170.SZ,300170
33,有色金属-贵金属-贵金属Ⅲ,000506.SZ,000506
17,电力设备-光伏设备-硅料硅片,688303.SH,688303
33,汽车-汽车零部件-底盘与发动机系统,300733.SZ,300733
151,有色金属-能源金属-镍,920914.BJ,920914
17,银行-银行-股份制银行,600015.SH,600015
33,社会服务-教育-教育Ⅲ,300359.SZ,300359
17,汽车-汽车整车-乘用车,600733.SH,600733
33,机械设备-专用设备-其他专用设备,300472.SZ,300472
17,基础化工-农化制品-农药,600486.SH,600486
17,银行-银行-农商行,601077.SH,601077
17,公用事业-电力-火电,600575.SH,600575
17,农林牧渔-农产品加工-其他农产品加工,600191.SH,600191
151,建筑装饰-建筑装饰-工程咨询服务,920873.BJ,920873
17,电子-半导体-数字芯片设计,688525.SH,688525
151,机械设备-工程机械-工程机械Ⅲ,920942.BJ,920942
33,环保-环境治理-综合环境治理,301259.SZ,301259
151,美容护理-美容护理-医疗美容,920982.BJ,920982
17,医药生物-化学制药-化学制剂,600664.SH,600664
33,电子-其他电子-其他电子Ⅲ,002130.SZ,002130
17,电力设备-电池-锂电专用设备,688638.SH,688638
33,机械设备-通用设备-其他通用设备,002131.SZ,002131
151,轻工制造-家居用品-成品家居,920765.BJ,920765
17,房地产-房地产-住宅开发,600094.SH,600094
33,电子-电子化学品-电子化学品Ⅲ,300285.SZ,300285
33,商贸零售-零售-百货零售,300972.SZ,300972
151,纺织服饰-服装家纺-家纺,920262.BJ,920262
17,商贸零售-零售-百货零售,601086.SH,601086
17,医药生物-医疗器械-体外诊断,688767.SH,688767
17,房地产-房地产-产业地产,600895.SH,600895
33,汽车-汽车零部件-汽车电子电气系统,002920.SZ,002920
17,计算机-IT服务-IT服务Ⅲ,600446.SH,600446
17,家用电器-厨卫电器-厨卫电器Ⅲ,603366.SH,603366
33,轻工制造-包装印刷-包装,000812.SZ,000812
17,社会服务-教育-教育Ⅲ,600661.SH,600661
17,汽车-汽车整车-乘用车,600104.SH,600104
151,农林牧渔-农产品加工-宠物食品,920419.BJ,920419
33,计算机-软件开发-垂直应用软件,002153.SZ,002153
151,机械设备-工程机械-工程机械Ⅲ,920599.BJ,920599
33,轻工制造-家居用品-成品家居,001323.SZ,001323
17,计算机-软件开发-横向通用软件,600588.SH,600588
17,房地产-房地产-产业地产,601512.SH,601512
17,石油石化-石油加工贸易-石油加工,601857.SH,601857
151,汽车-汽车零部件-车身附件及饰件,920270.BJ,920270
17,汽车-汽车零部件-轮胎轮毂,601058.SH,601058
17,基础化工-农化制品-农药,603599.SH,603599
33,计算机-IT服务-IT服务Ⅲ,300212.SZ,300212
33,食品饮料-食品加工制造-预加工食品,002661.SZ,002661
33,国防军工-军工电子-军工电子Ⅲ,301682.SZ,301682
33,纺织服饰-服装家纺-服装,002563.SZ,002563
33,计算机-软件开发-横向通用软件,300378.SZ,300378
17,食品饮料-饮料制造-啤酒,600600.SH,600600
17,石油石化-油气开采及服务-油气开采,600938.SH,600938
151,有色金属-金属新材料-其他金属新材料,920751.BJ,920751
33,商贸零售-互联网电商-互联网电商Ⅲ,003010.SZ,003010
33,电子-消费电子-品牌消费电子,300866.SZ,300866
33,机械设备-通用设备-其他通用设备,300157.SZ,300157
33,机械设备-专用设备-其他专用设备,002073.SZ,002073
33,计算机-软件开发-垂直应用软件,300380.SZ,300380
151,机械设备-专用设备-其他专用设备,920717.BJ,920717
17,房地产-房地产-产业地产,600848.SH,600848
151,电子-消费电子-消费电子零部件及组装,920267.BJ,920267
33,美容护理-美容护理-医疗美容,300896.SZ,300896
17,纺织服饰-服装家纺-饰品,600612.SH,600612
17,汽车-汽车零部件-汽车电子电气系统,603202.SH,603202
17,交通运输-物流-物流Ⅲ,601598.SH,601598
33,医药生物-医疗器械-医疗设备,300341.SZ,300341
33,电力设备-电网设备-输变电设备,002270.SZ,002270
22,社会服务-教育-教育Ⅲ,600730.SH,600730
33,商贸零售-零售-专业连锁,300755.SZ,300755
17,银行-银行-国有大型银行,601328.SH,601328
33,电力设备-电网设备-电气自控设备,002090.SZ,002090
33,钢铁-钢铁-普钢,002110.SZ,002110
33,美容护理-美容护理-个护用品,003006.SZ,003006
33,有色金属-贵金属-贵金属Ⅲ,000975.SZ,000975
17,银行-银行-国有大型银行,601939.SH,601939
151,计算机-计算机设备-安防设备,920395.BJ,920395
17,轻工制造-造纸-造纸Ⅲ,600966.SH,600966
33,轻工制造-家居用品-其他家居用品,301004.SZ,301004
17,社会服务-其他社会服务-专业服务,600861.SH,600861
33,建筑装饰-建筑装饰-房屋建设,002761.SZ,002761
17,机械设备-自动化设备-工控设备,688188.SH,688188
33,食品饮料-食品加工制造-休闲食品,002719.SZ,002719
17,机械设备-专用设备-能源及重型设备,603169.SH,603169
17,计算机-计算机设备-其他计算机设备,688208.SH,688208
151,国防军工-军工装备-航空装备,920006.BJ,920006
33,社会服务-旅游及酒店-旅游综合,002627.SZ,002627
151,国防军工-军工电子-军工电子Ⅲ,920008.BJ,920008
17,食品饮料-白酒-白酒Ⅲ,600519.SH,600519
33,机械设备-自动化设备-工控设备,300124.SZ,300124
17,商贸零售-零售-百货零售,600827.SH,600827
33,银行-银行-城商行,002142.SZ,002142
17,食品饮料-白酒-白酒Ⅲ,600779.SH,600779
17,银行-银行-农商行,601528.SH,601528
151,电子-光学光电子-LED,920339.BJ,920339
17,机械设备-通用设备-金属制品,603699.SH,603699
33,农林牧渔-农产品加工-宠物食品,002891.SZ,002891
17,石油石化-油气开采及服务-油服工程,601808.SH,601808
33,食品饮料-食品加工制造-肉制品,000895.SZ,000895
17,非银金融-多元金融-多元金融Ⅲ,600783.SH,600783
17,医药生物-医疗器械-医疗耗材,688050.SH,688050
33,计算机-软件开发-垂直应用软件,301378.SZ,301378
151,机械设备-专用设备-能源及重型设备,920158.BJ,920158
33,食品饮料-白酒-白酒Ⅲ,000995.SZ,000995
17,轻工制造-家居用品-其他家居用品,603408.SH,603408
17,食品饮料-白酒-白酒Ⅲ,600197.SH,600197
17,交通运输-港口航运-港口,601000.SH,601000
33,医药生物-医疗器械-体外诊断,300639.SZ,300639
33,银行-银行-股份制银行,000001.SZ,000001
33,银行-银行-农商行,002958.SZ,002958
33,基础化工-农化制品-磷肥及磷化工,300505.SZ,300505
17,传媒-文化传媒-出版,601801.SH,601801
33,基础化工-化学纤维-涤纶,000703.SZ,000703
33,计算机-软件开发-垂直应用软件,300465.SZ,300465
33,石油石化-石油加工贸易-石油加工,002493.SZ,002493
33,银行-银行-城商行,002966.SZ,002966
17,医药生物-医药商业-医药流通,600829.SH,600829
151,基础化工-橡胶制品-其他橡胶制品,920694.BJ,920694
17,传媒-文化传媒-出版,600373.SH,600373
17,电力设备-电池-其他电池,605378.SH,605378
17,食品饮料-食品加工制造-调味发酵品,600298.SH,600298
17,汽车-汽车服务及其他-其他运输设备,603766.SH,603766
17,电力设备-电池-锂电池,688567.SH,688567
151,农林牧渔-养殖业-动物保健,920729.BJ,920729
151,基础化工-农化制品-农药,920866.BJ,920866
17,家用电器-白色家电-冰洗,600983.SH,600983
22,建筑装饰-建筑装饰-基础建设,603843.SH,603843
17,银行-银行-城商行,601009.SH,601009
33,食品饮料-食品加工制造-调味发酵品,002507.SZ,002507
17,基础化工-化学制品-聚氨酯,600309.SH,600309
151,机械设备-专用设备-能源及重型设备,920703.BJ,920703
33,电子-半导体-数字芯片设计,301308.SZ,301308
17,基础化工-塑料制品-合成树脂,603879.SH,603879
17,电力设备-电网设备-输变电设备,600192.SH,600192
17,非银金融-保险-保险Ⅲ,601318.SH,601318
33,建筑材料-建筑材料-水泥,002233.SZ,002233
33,计算机-IT服务-IT服务Ⅲ,300399.SZ,300399
17,美容护理-美容护理-医疗美容,688363.SH,688363
17,银行-银行-股份制银行,601166.SH,601166
33,传媒-文化传媒-广告营销,002027.SZ,002027
33,计算机-软件开发-垂直应用软件,300935.SZ,300935
151,电力设备-电池-锂电专用设备,920119.BJ,920119
33,农林牧渔-农产品加工-宠物食品,300673.SZ,300673
33,轻工制造-家居用品-文娱用品,301335.SZ,301335
17,非银金融-保险-保险Ⅲ,601601.SH,601601
33,医药生物-医疗器械-医疗耗材,300529.SZ,300529
33,机械设备-专用设备-能源及重型设备,301158.SZ,301158
33,商贸零售-贸易-贸易Ⅲ,002091.SZ,002091
17,食品饮料-饮料制造-啤酒,600132.SH,600132
17,食品饮料-食品加工制造-调味发酵品,603288.SH,603288
33,汽车-汽车零部件-轮胎轮毂,001233.SZ,001233
33,计算机-软件开发-垂直应用软件,300226.SZ,300226
17,计算机-软件开发-横向通用软件,688111.SH,688111
17,基础化工-农化制品-农药,603585.SH,603585
33,基础化工-化学制品-食品及饲料添加剂,300829.SZ,300829
33,基础化工-塑料制品-其他塑料制品,301090.SZ,301090
33,医药生物-中药-中药Ⅲ,000423.SZ,000423
33,食品饮料-白酒-白酒Ⅲ,000860.SZ,000860
33,农林牧渔-养殖业-生猪养殖,002714.SZ,002714
33,银行-银行-农商行,002839.SZ,002839
33,电力设备-光伏设备-硅料硅片,002129.SZ,002129
17,基础化工-化学原料-煤化工,600989.SH,600989
17,商贸零售-零售-百货零售,600729.SH,600729
33,医药生物-医疗服务-医院,301267.SZ,301267
33,基础化工-化学制品-纺织化学用品,300798.SZ,300798
33,汽车-汽车整车-商用载货车,000550.SZ,000550
151,机械设备-通用设备-其他通用设备,920833.BJ,920833
17,交通运输-机场航运-航空运输,601021.SH,601021
33,食品饮料-白酒-白酒Ⅲ,000568.SZ,000568
33,计算机-软件开发-垂直应用软件,300525.SZ,300525
33,环保-环境治理-综合环境治理,000826.SZ,000826
17,汽车-汽车整车-乘用车,601238.SH,601238
17,银行-银行-国有大型银行,601288.SH,601288
33,食品饮料-食品加工制造-休闲食品,300973.SZ,300973
33,传媒-游戏-游戏Ⅲ,002558.SZ,002558
17,食品饮料-食品加工制造-休闲食品,603866.SH,603866
33,汽车-汽车零部件-其他汽车零部件,300926.SZ,300926
17,机械设备-轨交设备-轨交设备Ⅲ,601766.SH,601766
33,食品饮料-饮料制造-软饮料,000848.SZ,000848
33,计算机-计算机设备-其他计算机设备,300130.SZ,300130
33,社会服务-其他社会服务-专业服务,301228.SZ,301228
17,交通运输-港口航运-航运,603565.SH,603565
17,建筑装饰-建筑装饰-工程咨询服务,603153.SH,603153
17,交通运输-物流-物流Ⅲ,603535.SH,603535
17,机械设备-专用设备-能源及重型设备,601717.SH,601717
17,电力设备-光伏设备-光伏电池组件,600732.SH,600732
17,银行-银行-股份制银行,601818.SH,601818
17,汽车-汽车零部件-汽车电子电气系统,605333.SH,605333
33,农林牧渔-养殖业-生猪养殖,000735.SZ,000735
17,基础化工-化学原料-无机盐,600784.SH,600784
33,食品饮料-白酒-白酒Ⅲ,002646.SZ,002646
33,交通运输-港口航运-港口,001872.SZ,001872
33,轻工制造-家居用品-瓷砖地板,003012.SZ,003012
17,汽车-汽车服务及其他-汽车服务,600335.SH,600335
33,机械设备-专用设备-其他专用设备,300293.SZ,300293
17,银行-银行-国有大型银行,601398.SH,601398
33,汽车-汽车零部件-轮胎轮毂,002984.SZ,002984
17,商贸零售-互联网电商-互联网电商Ⅲ,600539.SH,600539
17,汽车-汽车零部件-底盘与发动机系统,600841.SH,600841
17,基础化工-化学制品-涂料油墨,603110.SH,603110
33,家用电器-白色家电-空调,000921.SZ,000921
17,医药生物-医疗器械-医疗设备,600055.SH,600055
17,交通运输-物流-物流Ⅲ,603128.SH,603128
33,传媒-文化传媒-电视广播,300770.SZ,300770
17,商贸零售-零售-百货零售,600859.SH,600859
151,汽车-汽车零部件-底盘与发动机系统,920106.BJ,920106
151,轻工制造-包装印刷-包装,920204.BJ,920204
17,钢铁-钢铁-普钢,600019.SH,600019
33,计算机-软件开发-垂直应用软件,300542.SZ,300542
33,电力设备-电池-电池化学品,001301.SZ,001301
17,机械设备-通用设备-制冷空调设备,603187.SH,603187
17,房地产-房地产-产业地产,600639.SH,600639
17,轻工制造-造纸-造纸Ⅲ,600963.SH,600963
17,银行-银行-城商行,601577.SH,601577
33,家用电器-小家电-小家电Ⅲ,002705.SZ,002705
17,基础化工-化学原料-纯碱,600586.SH,600586
151,有色金属-工业金属-铅锌,920634.BJ,920634
17,医药生物-中药-中药Ⅲ,600993.SH,600993
33,农林牧渔-农产品加工-畜禽饲料,002100.SZ,002100
33,电力设备-电网设备-输变电设备,002112.SZ,002112
17,汽车-汽车整车-乘用车,601633.SH,601633
151,纺织服饰-纺织制造-辅料,920527.BJ,920527
17,轻工制造-家居用品-其他家居用品,603195.SH,603195
33,汽车-汽车零部件-其他汽车零部件,002101.SZ,002101
17,汽车-汽车零部件-轮胎轮毂,601966.SH,601966
17,食品饮料-白酒-白酒Ⅲ,603369.SH,603369
17,食品饮料-食品加工制造-调味发酵品,603317.SH,603317
33,非银金融-多元金融-多元金融Ⅲ,300773.SZ,300773
17,家用电器-小家电-小家电Ⅲ,688169.SH,688169
17,银行-银行-股份制银行,601916.SH,601916
33,有色金属-工业金属-铝,000933.SZ,000933
33,医药生物-医疗服务-医院,300015.SZ,300015
33,农林牧渔-养殖业-生猪养殖,300498.SZ,300498
33,食品饮料-食品加工制造-休闲食品,003000.SZ,003000
17,银行-银行-农商行,600908.SH,600908
17,环保-环境治理-固废治理,601827.SH,601827
33,有色金属-工业金属-铝,002379.SZ,002379
17,交通运输-机场航运-机场,600009.SH,600009
33,纺织服饰-服装家纺-饰品,002867.SZ,002867
17,钢铁-钢铁-普钢,600808.SH,600808
17,社会服务-旅游及酒店-餐饮,605108.SH,605108
17,银行-银行-股份制银行,601998.SH,601998
33,轻工制造-包装印刷-包装,002014.SZ,002014
33,食品饮料-食品加工制造-其他食品,002626.SZ,002626
17,公用事业-电力-电能综合服务,600116.SH,600116
33,农林牧渔-种植业与林业-其他种植业,002215.SZ,002215
17,美容护理-美容护理-化妆品,600315.SH,600315
17,银行-银行-城商行,601963.SH,601963
17,银行-银行-农商行,601860.SH,601860
33,非银金融-证券-证券Ⅲ,002945.SZ,002945
151,医药生物-医疗器械-医疗设备,920925.BJ,920925
17,交通运输-港口航运-港口,600717.SH,600717
17,机械设备-轨交设备-轨交设备Ⅲ,603680.SH,603680
33,农林牧渔-农产品加工-粮油加工,300999.SZ,300999
33,美容护理-美容护理-化妆品,300856.SZ,300856
33,公用事业-燃气-燃气Ⅲ,002911.SZ,002911
33,电力设备-电池-电池化学品,300568.SZ,300568
33,汽车-汽车零部件-车身附件及饰件,301173.SZ,301173
17,食品饮料-饮料制造-其他酒类,600059.SH,600059
33,公用事业-电力-电能综合服务,000875.SZ,000875
17,基础化工-化学制品-民爆用品,603227.SH,603227
33,环保-环境治理-水务及水治理,003039.SZ,003039
17,银行-银行-股份制银行,600036.SH,600036
17,钢铁-钢铁-特钢,600117.SH,600117
17,银行-银行-城商行,601229.SH,601229
33,计算机-软件开发-垂直应用软件,002410.SZ,002410
17,交通运输-公路铁路运输-铁路运输,601006.SH,601006
33,家用电器-白色家电-空调,000333.SZ,000333
17,汽车-汽车零部件-轮胎轮毂,601163.SH,601163
17,商贸零售-零售-商业物业经营,603682.SH,603682
17,电力设备-风电设备-风电零部件,603218.SH,603218
151,基础化工-农化制品-农药,920819.BJ,920819
33,农林牧渔-农产品加工-水产饲料,002311.SZ,002311
17,电力设备-光伏设备-逆变器,688032.SH,688032
33,机械设备-专用设备-能源及重型设备,301601.SZ,301601
17,社会服务-旅游及酒店-旅游综合,600250.SH,600250
17,医药生物-医疗器械-医疗设备,688271.SH,688271
17,房地产-房地产-住宅开发,600748.SH,600748
151,机械设备-工程机械-工程机械Ⅲ,920839.BJ,920839
17,医药生物-医疗器械-体外诊断,603658.SH,603658
33,商贸零售-零售-商业物业经营,002818.SZ,002818
33,计算机-软件开发-垂直应用软件,300663.SZ,300663
33,计算机-计算机设备-其他计算机设备,300645.SZ,300645
33,非银金融-证券-证券Ⅲ,002670.SZ,002670
17,国防军工-军工电子-军工电子Ⅲ,688175.SH,688175
33,房地产-房地产-房地产服务,000011.SZ,000011
17,食品饮料-食品加工制造-调味发酵品,600305.SH,600305
17,银行-银行-国有大型银行,601988.SH,601988
17,基础化工-化学制品-食品及饲料添加剂,688639.SH,688639
33,基础化工-农化制品-农药,301035.SZ,301035
17,传媒-文化传媒-出版,601019.SH,601019
17,医药生物-生物制品-血液制品,600161.SH,600161
33,建筑材料-建筑材料-水泥,000877.SZ,000877
33,医药生物-生物制品-疫苗,300122.SZ,300122
33,医药生物-医疗器械-体外诊断,300482.SZ,300482
17,交通运输-物流-物流Ⅲ,600057.SH,600057
