股票代码,所属同花顺行业,market_code,code
688580.SH,医药生物-医疗器械-医疗设备,17,688580
920179.BJ,电子-半导体-半导体材料,151,920179
002933.SZ,国防军工-军工装备-航空装备,33,002933
688365.SH,计算机-IT服务-IT服务Ⅲ,17,688365
301158.SZ,机械设备-专用设备-能源及重型设备,33,301158
300797.SZ,社会服务-其他社会服务-专业服务,33,300797
300370.SZ,机械设备-通用设备-仪器仪表,33,300370
688523.SH,国防军工-军工装备-航天装备,17,688523
300238.SZ,医药生物-医疗器械-医疗耗材,33,300238
002373.SZ,计算机-IT服务-IT服务Ⅲ,33,002373
301003.SZ,基础化工-塑料制品-改性塑料,33,301003
603208.SH,轻工制造-家居用品-定制家居,17,603208
600562.SH,国防军工-军工电子-军工电子Ⅲ,17,600562
603267.SH,国防军工-军工电子-军工电子Ⅲ,17,603267
600805.SH,综合-综合-综合Ⅲ,17,600805
002755.SZ,医药生物-化学制药-化学制剂,33,002755
003033.SZ,汽车-汽车服务及其他-其他运输设备,33,003033
603667.SH,机械设备-通用设备-金属制品,17,603667
003002.SZ,基础化工-化学制品-民爆用品,33,003002
300643.SZ,汽车-汽车零部件-其他汽车零部件,33,300643
688611.SH,电力设备-电网设备-电气自控设备,17,688611
002134.SZ,电子-元件-印制电路板,33,002134
300745.SZ,汽车-汽车零部件-汽车电子电气系统,33,300745
300493.SZ,电子-其他电子-其他电子Ⅲ,33,300493
600360.SH,电子-半导体-分立器件,17,600360
688608.SH,电子-半导体-数字芯片设计,17,688608
300935.SZ,计算机-软件开发-垂直应用软件,33,300935
301312.SZ,机械设备-自动化设备-工控设备,33,301312
000519.SZ,国防军工-军工装备-地面兵装,33,000519
000977.SZ,计算机-计算机设备-其他计算机设备,33,000977
300133.SZ,传媒-影视院线-影视院线Ⅲ,33,300133
300871.SZ,农林牧渔-养殖业-动物保健,33,300871
001298.SZ,电子-其他电子-其他电子Ⅲ,33,001298
001308.SZ,电子-光学光电子-面板,33,001308
300136.SZ,电子-消费电子-消费电子零部件及组装,33,300136
688209.SH,电子-半导体-模拟芯片设计,17,688209
603045.SH,电力设备-电网设备-输变电设备,17,603045
688380.SH,电子-半导体-数字芯片设计,17,688380
600497.SH,有色金属-工业金属-铅锌,17,600497
688351.SH,医药生物-医疗器械-医疗耗材,17,688351
603809.SH,汽车-汽车零部件-底盘与发动机系统,17,603809
688759.SH,医药生物-化学制药-化学制剂,17,688759
301047.SZ,医药生物-生物制品-其他生物制品,33,301047
600748.SH,房地产-房地产-住宅开发,17,600748
688114.SH,医药生物-医疗器械-医疗设备,17,688114
002028.SZ,电力设备-电网设备-输变电设备,33,002028
688593.SH,电子-半导体-数字芯片设计,17,688593
300649.SZ,建筑装饰-建筑装饰-装饰园林,33,300649
002903.SZ,机械设备-通用设备-机床工具,33,002903
688799.SH,医药生物-化学制药-化学制剂,17,688799
300684.SZ,电子-电子化学品-电子化学品Ⅲ,33,300684
600391.SH,国防军工-军工装备-航空装备,17,600391
300969.SZ,汽车-汽车零部件-其他汽车零部件,33,300969
301377.SZ,机械设备-通用设备-金属制品,33,301377
002743.SZ,建筑装饰-建筑装饰-专业工程,33,002743
002876.SZ,电子-光学光电子-面板,33,002876
002515.SZ,食品饮料-食品加工制造-肉制品,33,002515
688766.SH,电子-半导体-数字芯片设计,17,688766
600055.SH,医药生物-医疗器械-医疗设备,17,600055
920505.BJ,机械设备-通用设备-金属制品,151,920505
688737.SH,汽车-汽车零部件-其他汽车零部件,17,688737
688700.SH,机械设备-专用设备-其他专用设备,17,688700
300623.SZ,电子-半导体-分立器件,33,300623
688073.SH,医药生物-医疗服务-医疗研发外包,17,688073
688385.SH,电子-半导体-数字芯片设计,17,688385
688236.SH,医药生物-医疗器械-医疗耗材,17,688236
301513.SZ,电力设备-电池-锂电专用设备,33,301513
688420.SH,机械设备-专用设备-能源及重型设备,17,688420
603838.SH,轻工制造-家居用品-其他家居用品,22,603838
603489.SH,电力设备-电机-电机Ⅲ,17,603489
688775.SH,电子-消费电子-品牌消费电子,17,688775
603409.SH,汽车-汽车零部件-车身附件及饰件,17,603409
688805.SH,医药生物-医疗器械-医疗设备,17,688805
688692.SH,计算机-软件开发-横向通用软件,17,688692
300004.SZ,机械设备-专用设备-其他专用设备,33,300004
300831.SZ,电子-半导体-分立器件,33,300831
688069.SH,环保-环境治理-水务及水治理,17,688069
605123.SH,国防军工-军工装备-航空装备,17,605123
688718.SH,环保-环保设备-环保设备Ⅲ,17,688718
301526.SZ,建筑材料-建筑材料-玻璃玻纤,33,301526
603002.SH,电子-电子化学品-电子化学品Ⅲ,17,603002
002840.SZ,食品饮料-食品加工制造-肉制品,33,002840
002072.SZ,商贸零售-贸易-贸易Ⅲ,33,002072
688311.SH,国防军工-军工电子-军工电子Ⅲ,17,688311
688097.SH,机械设备-自动化设备-其他自动化设备,17,688097
603387.SH,医药生物-医疗器械-体外诊断,17,603387
603978.SH,有色金属-金属新材料-其他金属新材料,17,603978
002079.SZ,电力设备-光伏设备-光伏辅材,33,002079
601360.SH,计算机-软件开发-横向通用软件,17,601360
002730.SZ,机械设备-专用设备-能源及重型设备,33,002730
300145.SZ,机械设备-通用设备-其他通用设备,33,300145
300870.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300870
920726.BJ,食品饮料-食品加工制造-调味发酵品,151,920726
300672.SZ,电子-半导体-数字芯片设计,33,300672
002023.SZ,国防军工-军工装备-航空装备,33,002023
002075.SZ,钢铁-钢铁-特钢,33,002075
300894.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,300894
688029.SH,医药生物-医疗器械-医疗耗材,17,688029
688558.SH,机械设备-通用设备-机床工具,17,688558
300966.SZ,医药生物-化学制药-原料药,33,300966
605298.SH,机械设备-轨交设备-轨交设备Ⅲ,17,605298
300184.SZ,电子-其他电子-其他电子Ⅲ,33,300184
301360.SZ,机械设备-自动化设备-其他自动化设备,33,301360
300115.SZ,电子-消费电子-消费电子零部件及组装,33,300115
920069.BJ,医药生物-医疗器械-医疗耗材,151,920069
688360.SH,机械设备-通用设备-其他通用设备,17,688360
688020.SH,电子-电子化学品-电子化学品Ⅲ,17,688020
600633.SH,传媒-游戏-游戏Ⅲ,17,600633
688709.SH,电子-半导体-模拟芯片设计,17,688709
000428.SZ,社会服务-旅游及酒店-酒店,33,000428
605286.SH,机械设备-专用设备-楼宇设备,17,605286
300353.SZ,通信-通信设备-其他通信设备,33,300353
603042.SH,通信-通信设备-通信线缆及配套,17,603042
301210.SZ,电力设备-电池-锂电池,33,301210
300408.SZ,电子-元件-被动元件,33,300408
002156.SZ,电子-半导体-集成电路封测,33,002156
600584.SH,电子-半导体-集成电路封测,17,600584
600343.SH,机械设备-通用设备-其他通用设备,17,600343
688293.SH,医药生物-医疗服务-医疗研发外包,17,688293
000417.SZ,商贸零售-零售-百货零售,33,000417
603088.SH,机械设备-通用设备-机床工具,17,603088
688352.SH,电子-半导体-集成电路封测,17,688352
600977.SH,传媒-影视院线-影视院线Ⅲ,17,600977
688609.SH,家用电器-黑色家电-其他黑色家电,17,688609
003021.SZ,电力设备-电机-电机Ⅲ,33,003021
300357.SZ,医药生物-生物制品-其他生物制品,33,300357
600728.SH,计算机-IT服务-IT服务Ⅲ,17,600728
688411.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17,688411
603688.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603688
300768.SZ,计算机-软件开发-横向通用软件,33,300768
688253.SH,医药生物-医疗器械-体外诊断,17,688253
003020.SZ,医药生物-化学制药-化学制剂,33,003020
603076.SH,机械设备-专用设备-其他专用设备,17,603076
300777.SZ,国防军工-军工装备-航空装备,33,300777
002409.SZ,电子-半导体-半导体材料,33,002409
003007.SZ,计算机-软件开发-垂直应用软件,33,003007
688458.SH,电子-半导体-模拟芯片设计,17,688458
603610.SH,轻工制造-家居用品-成品家居,17,603610
002901.SZ,医药生物-医疗器械-医疗耗材,33,002901
603530.SH,电力设备-电网设备-线缆部件及其他,17,603530
300091.SZ,机械设备-通用设备-其他通用设备,33,300091
301560.SZ,汽车-汽车零部件-底盘与发动机系统,33,301560
003043.SZ,电子-半导体-半导体设备,33,003043
300660.SZ,电力设备-电机-电机Ⅲ,33,300660
603135.SH,机械设备-专用设备-能源及重型设备,17,603135
300718.SZ,机械设备-通用设备-金属制品,33,300718
688568.SH,计算机-IT服务-IT服务Ⅲ,17,688568
600998.SH,医药生物-医药商业-医药流通,17,600998
603917.SH,汽车-汽车零部件-其他汽车零部件,17,603917
600602.SH,计算机-软件开发-垂直应用软件,17,600602
002148.SZ,通信-通信服务-通信应用增值服务,33,002148
603895.SH,机械设备-专用设备-其他专用设备,17,603895
300016.SZ,医药生物-化学制药-化学制剂,33,300016
002534.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002534
603207.SH,医药生物-化学制药-化学制剂,17,603207
002139.SZ,电子-消费电子-消费电子零部件及组装,33,002139
002315.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,002315
603779.SH,食品饮料-饮料制造-其他酒类,17,603779
688595.SH,电子-半导体-数字芯片设计,17,688595
000837.SZ,机械设备-通用设备-机床工具,33,000837
605089.SH,食品饮料-食品加工制造-预加工食品,17,605089
600114.SH,机械设备-通用设备-金属制品,17,600114
688561.SH,计算机-软件开发-横向通用软件,17,688561
002838.SZ,基础化工-塑料制品-改性塑料,33,002838
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
001380.SZ,汽车-汽车零部件-底盘与发动机系统,33,001380
300113.SZ,通信-通信服务-通信应用增值服务,33,300113
920578.BJ,机械设备-自动化设备-机器人,151,920578
688755.SH,机械设备-专用设备-其他专用设备,17,688755
600576.SH,社会服务-旅游及酒店-自然景点,17,600576
600892.SH,传媒-游戏-游戏Ⅲ,22,600892
603293.SH,汽车-汽车零部件-汽车电子电气系统,17,603293
688653.SH,电子-半导体-模拟芯片设计,17,688653
002331.SZ,计算机-IT服务-IT服务Ⅲ,33,002331
688816.SH,机械设备-自动化设备-其他自动化设备,17,688816
301117.SZ,计算机-计算机设备-安防设备,33,301117
300458.SZ,电子-半导体-数字芯片设计,33,300458
002833.SZ,机械设备-专用设备-其他专用设备,33,002833
600641.SH,电子-半导体-半导体材料,17,600641
688220.SH,电子-半导体-模拟芯片设计,17,688220
688708.SH,国防军工-军工装备-航空装备,17,688708
600716.SH,房地产-房地产-住宅开发,17,600716
000950.SZ,医药生物-医药商业-医药流通,33,000950
300550.SZ,计算机-软件开发-垂直应用软件,33,300550
001238.SZ,轻工制造-家居用品-其他家居用品,33,001238
002726.SZ,食品饮料-食品加工制造-肉制品,33,002726
002042.SZ,纺织服饰-纺织制造-棉纺,33,002042
603690.SH,电子-半导体-半导体设备,17,603690
301590.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,301590
000429.SZ,交通运输-公路铁路运输-高速公路,33,000429
688002.SH,国防军工-军工电子-军工电子Ⅲ,17,688002
300146.SZ,食品饮料-食品加工制造-其他食品,33,300146
001317.SZ,交通运输-物流-物流Ⅲ,33,001317
688539.SH,机械设备-通用设备-仪器仪表,17,688539
688211.SH,机械设备-通用设备-其他通用设备,17,688211
688063.SH,电力设备-电池-锂电池,17,688063
688129.SH,基础化工-化学制品-涂料油墨,17,688129
002757.SZ,机械设备-专用设备-其他专用设备,33,002757
300785.SZ,传媒-文化传媒-数字媒体,33,300785
000559.SZ,汽车-汽车零部件-底盘与发动机系统,33,000559
300149.SZ,医药生物-医疗服务-医疗研发外包,33,300149
688004.SH,计算机-IT服务-IT服务Ⅲ,17,688004
603301.SH,医药生物-医疗器械-医疗耗材,17,603301
002520.SZ,机械设备-通用设备-机床工具,33,002520
920036.BJ,计算机-计算机设备-安防设备,151,920036
920017.BJ,医药生物-化学制药-化学制剂,151,920017
603098.SH,建筑装饰-建筑装饰-专业工程,17,603098
688153.SH,电子-半导体-模拟芯片设计,17,688153
001367.SZ,医药生物-化学制药-原料药,33,001367
688543.SH,国防军工-军工装备-地面兵装,17,688543
000758.SZ,有色金属-工业金属-铅锌,33,000758
688349.SH,电力设备-风电设备-风电整机,17,688349
688248.SH,公用事业-电力-电能综合服务,17,688248
603091.SH,轻工制造-家居用品-其他家居用品,17,603091
301371.SZ,美容护理-美容护理-化妆品,33,301371
688469.SH,电子-半导体-集成电路制造,17,688469
603727.SH,石油石化-油气开采及服务-油服工程,17,603727
605288.SH,机械设备-自动化设备-工控设备,17,605288
688787.SH,计算机-IT服务-IT服务Ⅲ,17,688787
603520.SH,医药生物-化学制药-原料药,17,603520
688636.SH,国防军工-军工电子-军工电子Ⅲ,17,688636
300324.SZ,计算机-计算机设备-其他计算机设备,33,300324
600010.SH,钢铁-钢铁-普钢,17,600010
920566.BJ,医药生物-化学制药-化学制剂,151,920566
688409.SH,电子-半导体-半导体设备,17,688409
688023.SH,计算机-软件开发-横向通用软件,17,688023
002077.SZ,电子-半导体-集成电路封测,33,002077
688631.SH,计算机-软件开发-垂直应用软件,17,688631
000810.SZ,家用电器-黑色家电-其他黑色家电,33,000810
002654.SZ,电子-光学光电子-LED,33,002654
603926.SH,汽车-汽车零部件-底盘与发动机系统,17,603926
688230.SH,电子-半导体-分立器件,17,688230
301337.SZ,计算机-软件开发-垂直应用软件,33,301337
600867.SH,医药生物-生物制品-其他生物制品,17,600867
603511.SH,纺织服饰-服装家纺-服装,17,603511
002949.SZ,建筑装饰-建筑装饰-工程咨询服务,33,002949
688199.SH,基础化工-化学制品-其他化学制品,17,688199
002238.SZ,传媒-文化传媒-电视广播,33,002238
002550.SZ,医药生物-化学制药-化学制剂,33,002550
688575.SH,医药生物-医疗器械-体外诊断,17,688575
301608.SZ,汽车-汽车零部件-汽车电子电气系统,33,301608
688130.SH,电子-半导体-模拟芯片设计,17,688130
301381.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,301381
301219.SZ,有色金属-能源金属-钴,33,301219
688162.SH,机械设备-专用设备-其他专用设备,17,688162
601686.SH,钢铁-钢铁-普钢,17,601686
688571.SH,基础化工-化学制品-涂料油墨,17,688571
300057.SZ,有色金属-工业金属-铝,33,300057
000156.SZ,传媒-文化传媒-电视广播,33,000156
000630.SZ,有色金属-工业金属-铜,33,000630
605050.SH,交通运输-物流-物流Ⅲ,17,605050
002428.SZ,有色金属-小金属-其他小金属,33,002428
002664.SZ,汽车-汽车零部件-汽车电子电气系统,33,002664
301002.SZ,电子-光学光电子-LED,33,301002
300817.SZ,机械设备-通用设备-金属制品,33,300817
603296.SH,电子-消费电子-消费电子零部件及组装,17,603296
002041.SZ,农林牧渔-种植业与林业-种子生产,33,002041
301257.SZ,医药生物-医疗服务-医疗研发外包,33,301257
600626.SH,汽车-汽车零部件-车身附件及饰件,17,600626
603429.SH,轻工制造-包装印刷-包装,22,603429
603615.SH,轻工制造-家居用品-其他家居用品,17,603615
301029.SZ,机械设备-自动化设备-其他自动化设备,33,301029
001388.SZ,电力设备-电网设备-电气自控设备,33,001388
300964.SZ,电子-元件-印制电路板,33,300964
920119.BJ,电力设备-电池-锂电专用设备,151,920119
688739.SH,医药生物-生物制品-疫苗,17,688739
002883.SZ,建筑装饰-建筑装饰-工程咨询服务,33,002883
600284.SH,建筑装饰-建筑装饰-基础建设,17,600284
603739.SH,基础化工-化学制品-食品及饲料添加剂,17,603739
601231.SH,电子-消费电子-消费电子零部件及组装,17,601231
301680.SZ,汽车-汽车零部件-其他汽车零部件,33,301680
301159.SZ,计算机-软件开发-垂直应用软件,33,301159
603456.SH,医药生物-医疗服务-医疗研发外包,17,603456
002335.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002335
300054.SZ,电子-电子化学品-电子化学品Ⅲ,33,300054
002589.SZ,医药生物-医药商业-医药流通,33,002589
300459.SZ,传媒-游戏-游戏Ⅲ,33,300459
688152.SH,计算机-软件开发-横向通用软件,17,688152
603131.SH,机械设备-通用设备-其他通用设备,17,603131
002510.SZ,汽车-汽车零部件-其他汽车零部件,33,002510
600143.SH,基础化工-塑料制品-改性塑料,17,600143
300953.SZ,电力设备-电池-锂电池,33,300953
688062.SH,医药生物-生物制品-其他生物制品,17,688062
688032.SH,电力设备-光伏设备-逆变器,17,688032
300265.SZ,电力设备-电网设备-线缆部件及其他,33,300265
301383.SZ,电子-消费电子-消费电子零部件及组装,33,301383
301512.SZ,机械设备-自动化设备-其他自动化设备,33,301512
603590.SH,医药生物-生物制品-其他生物制品,17,603590
688107.SH,电子-半导体-数字芯片设计,17,688107
600521.SH,医药生物-化学制药-化学制剂,17,600521
603125.SH,基础化工-化学制品-其他化学制品,17,603125
920961.BJ,机械设备-通用设备-仪器仪表,151,920961
603566.SH,农林牧渔-养殖业-动物保健,17,603566
301575.SZ,轻工制造-家居用品-其他家居用品,33,301575
688232.SH,计算机-软件开发-垂直应用软件,17,688232
603587.SH,纺织服饰-服装家纺-服装,17,603587
301557.SZ,电力设备-风电设备-风电零部件,33,301557
603258.SH,传媒-游戏-游戏Ⅲ,17,603258
002612.SZ,美容护理-美容护理-医疗美容,33,002612
603999.SH,传媒-文化传媒-出版,17,603999
605277.SH,电子-消费电子-消费电子零部件及组装,17,605277
300638.SZ,通信-通信设备-通信终端及配件,33,300638
603803.SH,通信-通信设备-通信终端及配件,17,603803
300191.SZ,石油石化-油气开采及服务-油气开采,33,300191
300711.SZ,通信-通信设备-其他通信设备,33,300711
301449.SZ,社会服务-其他社会服务-专业服务,33,301449
002570.SZ,食品饮料-饮料制造-乳品,33,002570
301308.SZ,电子-半导体-数字芯片设计,33,301308
688076.SH,医药生物-化学制药-原料药,22,688076
920493.BJ,计算机-IT服务-IT服务Ⅲ,151,920493
688038.SH,计算机-软件开发-垂直应用软件,17,688038
600757.SH,传媒-文化传媒-出版,17,600757
300816.SZ,汽车-汽车零部件-其他汽车零部件,33,300816
300209.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300209
301566.SZ,电子-元件-被动元件,33,301566
688108.SH,医药生物-医疗器械-医疗耗材,17,688108
301096.SZ,医药生物-医疗服务-医疗研发外包,33,301096
301349.SZ,电力设备-电池-电池化学品,33,301349
002219.SZ,医药生物-医疗服务-医院,33,002219
000962.SZ,有色金属-小金属-其他小金属,33,000962
603806.SH,电力设备-光伏设备-光伏辅材,17,603806
301033.SZ,医药生物-医疗器械-医疗耗材,33,301033
600673.SH,综合-综合-综合Ⅲ,17,600673
300153.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300153
300003.SZ,医药生物-医疗器械-医疗耗材,33,300003
600234.SH,建筑装饰-建筑装饰-装饰园林,17,600234
603351.SH,医药生物-化学制药-原料药,17,603351
603111.SH,机械设备-轨交设备-轨交设备Ⅲ,17,603111
300201.SZ,机械设备-工程机械-工程机械Ⅲ,33,300201
300211.SZ,机械设备-通用设备-仪器仪表,33,300211
600845.SH,计算机-IT服务-IT服务Ⅲ,17,600845
000903.SZ,汽车-汽车零部件-底盘与发动机系统,33,000903
301696.SZ,国防军工-军工装备-航空装备,33,301696
600410.SH,计算机-IT服务-IT服务Ⅲ,17,600410
600082.SH,房地产-房地产-产业地产,22,600082
002241.SZ,电子-消费电子-消费电子零部件及组装,33,002241
002715.SZ,汽车-汽车零部件-底盘与发动机系统,33,002715
300494.SZ,传媒-游戏-游戏Ⅲ,33,300494
603059.SH,美容护理-美容护理-个护用品,17,603059
002906.SZ,汽车-汽车零部件-汽车电子电气系统,33,002906
601022.SH,交通运输-港口航运-航运,17,601022
688251.SH,机械设备-通用设备-其他通用设备,17,688251
603232.SH,计算机-软件开发-横向通用软件,17,603232
603598.SH,传媒-文化传媒-广告营销,17,603598
920112.BJ,机械设备-专用设备-其他专用设备,151,920112
600789.SH,医药生物-化学制药-化学制剂,17,600789
603040.SH,汽车-汽车零部件-底盘与发动机系统,17,603040
920200.BJ,电力设备-风电设备-风电零部件,151,920200
002038.SZ,医药生物-化学制药-化学制剂,33,002038
688110.SH,电子-半导体-数字芯片设计,17,688110
688289.SH,医药生物-医疗器械-体外诊断,17,688289
300840.SZ,纺织服饰-服装家纺-服装,33,300840
300570.SZ,通信-通信设备-通信网络设备及器件,33,300570
002426.SZ,电子-消费电子-消费电子零部件及组装,33,002426
300678.SZ,计算机-IT服务-IT服务Ⅲ,33,300678
000062.SZ,电子-其他电子-其他电子Ⅲ,33,000062
300752.SZ,电子-光学光电子-LED,33,300752
603459.SH,电子-元件-印制电路板,17,603459
600196.SH,医药生物-化学制药-化学制剂,17,600196
688449.SH,电子-半导体-数字芯片设计,17,688449
688315.SH,医药生物-医疗服务-其他医疗服务,17,688315
002972.SZ,机械设备-轨交设备-轨交设备Ⅲ,33,002972
605369.SH,医药生物-医疗器械-医疗耗材,17,605369
300680.SZ,汽车-汽车零部件-底盘与发动机系统,33,300680
301509.SZ,医药生物-医疗服务-医疗研发外包,33,301509
600118.SH,国防军工-军工装备-航天装备,17,600118
600211.SH,医药生物-生物制品-其他生物制品,17,600211
002374.SZ,轻工制造-包装印刷-包装,33,002374
688111.SH,计算机-软件开发-横向通用软件,17,688111
688103.SH,电子-其他电子-其他电子Ⅲ,17,688103
300078.SZ,计算机-IT服务-IT服务Ⅲ,33,300078
600743.SH,商贸零售-零售-商业物业经营,17,600743
603400.SH,机械设备-通用设备-其他通用设备,17,603400
603648.SH,交通运输-物流-物流Ⅲ,17,603648
603012.SH,机械设备-专用设备-能源及重型设备,17,603012
688480.SH,环保-环境治理-综合环境治理,17,688480
002929.SZ,通信-通信服务-通信工程及服务,33,002929
300354.SZ,机械设备-通用设备-仪器仪表,33,300354
688136.SH,医药生物-生物制品-其他生物制品,17,688136
688198.SH,医药生物-医疗器械-医疗耗材,17,688198
603507.SH,电力设备-风电设备-风电零部件,17,603507
300231.SZ,计算机-IT服务-IT服务Ⅲ,33,300231
300661.SZ,电子-半导体-模拟芯片设计,33,300661
300611.SZ,汽车-汽车零部件-底盘与发动机系统,33,300611
002009.SZ,机械设备-专用设备-其他专用设备,33,002009
002463.SZ,电子-元件-印制电路板,33,002463
603398.SH,电力设备-光伏设备-硅料硅片,22,603398
688418.SH,通信-通信设备-其他通信设备,17,688418
301499.SZ,汽车-汽车零部件-汽车电子电气系统,33,301499
301520.SZ,医药生物-医疗服务-医疗研发外包,33,301520
605056.SH,机械设备-通用设备-仪器仪表,17,605056
688625.SH,基础化工-化学制品-其他化学制品,17,688625
001390.SZ,纺织服饰-纺织制造-其他纺织,33,001390
002849.SZ,机械设备-通用设备-仪器仪表,33,002849
688259.SH,电子-半导体-数字芯片设计,17,688259
688025.SH,机械设备-自动化设备-激光设备,17,688025
920275.BJ,农林牧渔-农产品加工-畜禽饲料,151,920275
688112.SH,机械设备-通用设备-仪器仪表,17,688112
603004.SH,基础化工-化学制品-其他化学制品,17,603004
600456.SH,有色金属-小金属-其他小金属,17,600456
301378.SZ,计算机-软件开发-垂直应用软件,33,301378
688393.SH,医药生物-医疗器械-体外诊断,17,688393
000938.SZ,计算机-IT服务-IT服务Ⅲ,33,000938
300490.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300490
300757.SZ,机械设备-自动化设备-其他自动化设备,33,300757
688115.SH,机械设备-通用设备-仪器仪表,17,688115
688639.SH,基础化工-化学制品-食品及饲料添加剂,17,688639
001316.SZ,石油石化-石油加工贸易-油品石化贸易,33,001316
601168.SH,有色金属-工业金属-铜,17,601168
600382.SH,钢铁-钢铁-冶钢原料,17,600382
002528.SZ,计算机-计算机设备-安防设备,33,002528
601199.SH,环保-环境治理-水务及水治理,17,601199
300363.SZ,医药生物-医疗服务-医疗研发外包,33,300363
301201.SZ,医药生物-医疗服务-医疗研发外包,33,301201
605098.SH,社会服务-教育-教育Ⅲ,17,605098
300452.SZ,医药生物-化学制药-原料药,33,300452
002422.SZ,医药生物-化学制药-化学制剂,33,002422
300789.SZ,计算机-计算机设备-其他计算机设备,33,300789
600822.SH,汽车-汽车服务及其他-汽车服务,17,600822
603726.SH,家用电器-白色家电-家电零部件,17,603726
300608.SZ,计算机-软件开发-垂直应用软件,33,300608
301301.SZ,医药生物-化学制药-原料药,33,301301
688633.SH,机械设备-专用设备-能源及重型设备,17,688633
688656.SH,医药生物-医疗器械-体外诊断,17,688656
000678.SZ,汽车-汽车零部件-底盘与发动机系统,33,000678
600971.SH,煤炭-煤炭开采加工-煤炭开采,17,600971
300707.SZ,汽车-汽车零部件-其他汽车零部件,33,300707
301507.SZ,医药生物-化学制药-化学制剂,33,301507
600645.SH,医药生物-医疗器械-体外诊断,17,600645
601005.SH,钢铁-钢铁-普钢,17,601005
002978.SZ,有色金属-小金属-其他小金属,33,002978
605259.SH,机械设备-专用设备-其他专用设备,17,605259
300484.SZ,机械设备-自动化设备-工控设备,33,300484
688195.SH,电子-光学光电子-光学元件,17,688195
300128.SZ,电力设备-电池-锂电专用设备,33,300128
000625.SZ,汽车-汽车整车-乘用车,33,000625
000557.SZ,交通运输-公路铁路运输-铁路运输,33,000557
300793.SZ,电子-消费电子-消费电子零部件及组装,33,300793
002818.SZ,商贸零售-零售-商业物业经营,33,002818
002407.SZ,基础化工-化学制品-氟化工,33,002407
688426.SH,医药生物-医疗器械-体外诊断,17,688426
688083.SH,计算机-软件开发-垂直应用软件,17,688083
688813.SH,机械设备-专用设备-其他专用设备,17,688813
300466.SZ,机械设备-通用设备-仪器仪表,33,300466
301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,301157
600637.SH,传媒-文化传媒-电视广播,17,600637
002540.SZ,有色金属-工业金属-铝,33,002540
301196.SZ,基础化工-塑料制品-其他塑料制品,33,301196
688528.SH,机械设备-通用设备-仪器仪表,17,688528
688518.SH,机械设备-自动化设备-激光设备,17,688518
688367.SH,机械设备-轨交设备-轨交设备Ⅲ,17,688367
603655.SH,汽车-汽车零部件-其他汽车零部件,17,603655
300659.SZ,计算机-计算机设备-其他计算机设备,33,300659
300895.SZ,通信-通信服务-通信应用增值服务,33,300895
000751.SZ,有色金属-工业金属-铅锌,33,000751
600340.SH,房地产-房地产-产业地产,22,600340
002123.SZ,通信-通信服务-通信应用增值服务,33,002123
300110.SZ,医药生物-化学制药-化学制剂,33,300110
300077.SZ,电子-半导体-数字芯片设计,33,300077
300250.SZ,计算机-IT服务-IT服务Ⅲ,33,300250
002969.SZ,轻工制造-包装印刷-包装,33,002969
605116.SH,医药生物-化学制药-原料药,17,605116
603090.SH,机械设备-通用设备-其他通用设备,17,603090
000407.SZ,公用事业-燃气-燃气Ⅲ,33,000407
300636.SZ,医药生物-化学制药-原料药,33,300636
688217.SH,医药生物-医疗器械-体外诊断,17,688217
605303.SH,建筑装饰-建筑装饰-装饰园林,17,605303
000819.SZ,石油石化-石油加工贸易-石油加工,33,000819
002938.SZ,电子-元件-印制电路板,33,002938
301502.SZ,电力设备-电机-电机Ⅲ,33,301502
688686.SH,机械设备-自动化设备-其他自动化设备,17,688686
600841.SH,汽车-汽车零部件-底盘与发动机系统,17,600841
605318.SH,建筑材料-建筑材料-其他建材,17,605318
688529.SH,机械设备-专用设备-其他专用设备,17,688529
002594.SZ,汽车-汽车整车-乘用车,33,002594
301211.SZ,医药生物-化学制药-原料药,33,301211
300414.SZ,通信-通信设备-其他通信设备,33,300414
002728.SZ,医药生物-中药-中药Ⅲ,33,002728
300602.SZ,电子-消费电子-消费电子零部件及组装,33,300602
001280.SZ,有色金属-小金属-其他小金属,33,001280
300985.SZ,机械设备-通用设备-金属制品,33,300985
600400.SH,纺织服饰-服装家纺-服装,17,600400
000960.SZ,有色金属-小金属-其他小金属,33,000960
688067.SH,医药生物-医疗器械-体外诊断,17,688067
002801.SZ,电力设备-电机-电机Ⅲ,33,002801
603303.SH,电子-光学光电子-LED,17,603303
301110.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,301110
