股票代码,code,market_code,所属同花顺行业
300872.SZ,300872,33,计算机-IT服务-IT服务Ⅲ
300338.SZ,300338,33,社会服务-教育-教育Ⅲ
688323.SH,688323,17,基础化工-塑料制品-膜材料
002632.SZ,002632,33,基础化工-塑料制品-膜材料
002128.SZ,002128,33,煤炭-煤炭开采加工-煤炭开采
002682.SZ,002682,33,交通运输-物流-物流Ⅲ
300068.SZ,300068,33,电力设备-电池-锂电池
300319.SZ,300319,33,电子-元件-被动元件
600645.SH,600645,17,医药生物-医疗器械-体外诊断
603527.SH,603527,17,有色金属-工业金属-铜
300329.SZ,300329,33,轻工制造-家居用品-文娱用品
002626.SZ,002626,33,食品饮料-食品加工制造-其他食品
002679.SZ,002679,33,农林牧渔-种植业与林业-林业
603267.SH,603267,17,国防军工-军工电子-军工电子Ⅲ
002206.SZ,002206,33,基础化工-化学纤维-涤纶
002297.SZ,002297,33,国防军工-军工装备-航空装备
002721.SZ,002721,33,纺织服饰-服装家纺-饰品
002390.SZ,002390,33,医药生物-中药-中药Ⅲ
301330.SZ,301330,33,计算机-计算机设备-安防设备
300005.SZ,300005,33,纺织服饰-服装家纺-服装
300046.SZ,300046,33,电子-半导体-分立器件
002548.SZ,002548,33,农林牧渔-农产品加工-畜禽饲料
603613.SH,603613,17,商贸零售-互联网电商-互联网电商Ⅲ
002658.SZ,002658,33,环保-环保设备-环保设备Ⅲ
603659.SH,603659,17,电力设备-电池-电池化学品
003032.SZ,003032,33,社会服务-教育-教育Ⅲ
688119.SH,688119,17,建筑材料-建筑材料-耐火材料
002371.SZ,002371,33,电子-半导体-半导体设备
002214.SZ,002214,33,国防军工-军工电子-军工电子Ⅲ
600639.SH,600639,17,房地产-房地产-产业地产
600816.SH,600816,17,非银金融-多元金融-多元金融Ⅲ
000595.SZ,000595,33,公用事业-电力-新能源发电
300779.SZ,300779,33,环保-环境治理-固废治理
002255.SZ,002255,33,电力设备-其他电源设备-其他电源设备Ⅲ
300892.SZ,300892,33,食品饮料-饮料制造-乳品
002772.SZ,002772,33,农林牧渔-种植业与林业-其他种植业
002694.SZ,002694,33,建筑材料-建筑材料-管材
600699.SH,600699,17,汽车-汽车零部件-汽车电子电气系统
600686.SH,600686,17,汽车-汽车整车-商用载客车
300140.SZ,300140,33,环保-环境治理-固废治理
601238.SH,601238,17,汽车-汽车整车-乘用车
688692.SH,688692,17,计算机-软件开发-横向通用软件
300651.SZ,300651,33,轻工制造-家居用品-文娱用品
688380.SH,688380,17,电子-半导体-数字芯片设计
002836.SZ,002836,33,轻工制造-包装印刷-包装
002086.SZ,002086,33,医药生物-医疗器械-体外诊断
300097.SZ,300097,33,机械设备-自动化设备-其他自动化设备
000713.SZ,000713,33,农林牧渔-种植业与林业-种子生产
002016.SZ,002016,33,房地产-房地产-住宅开发
688695.SH,688695,17,计算机-软件开发-横向通用软件
300585.SZ,300585,33,汽车-汽车零部件-底盘与发动机系统
000564.SZ,000564,33,商贸零售-零售-百货零售
301517.SZ,301517,33,国防军工-军工电子-军工电子Ⅲ
002320.SZ,002320,33,交通运输-港口航运-航运
002183.SZ,002183,33,商贸零售-贸易-贸易Ⅲ
603938.SH,603938,17,基础化工-化学原料-其他化学原料
601326.SH,601326,17,交通运输-港口航运-港口
603030.SH,603030,17,建筑装饰-建筑装饰-装饰园林
600927.SH,600927,17,非银金融-多元金融-多元金融Ⅲ
603721.SH,603721,22,传媒-影视院线-影视院线Ⅲ
600619.SH,600619,17,家用电器-白色家电-家电零部件
000566.SZ,000566,33,医药生物-化学制药-化学制剂
300142.SZ,300142,33,医药生物-生物制品-疫苗
002302.SZ,002302,33,建筑材料-建筑材料-水泥
601117.SH,601117,17,建筑装饰-建筑装饰-专业工程
300727.SZ,300727,33,基础化工-化学制品-有机硅
003042.SZ,003042,33,基础化工-农化制品-农药
301187.SZ,301187,33,家用电器-小家电-小家电Ⅲ
300370.SZ,300370,33,机械设备-通用设备-仪器仪表
300320.SZ,300320,33,基础化工-橡胶制品-其他橡胶制品
300856.SZ,300856,33,美容护理-美容护理-化妆品
688502.SH,688502,17,电子-光学光电子-光学元件
603188.SH,603188,17,基础化工-化学制品-纺织化学用品
300416.SZ,300416,33,社会服务-其他社会服务-专业服务
002909.SZ,002909,33,基础化工-化学制品-有机硅
002513.SZ,002513,33,基础化工-农化制品-农药
688292.SH,688292,17,通信-通信设备-其他通信设备
300218.SZ,300218,33,基础化工-塑料制品-其他塑料制品
300342.SZ,300342,33,家用电器-白色家电-家电零部件
600658.SH,600658,17,房地产-房地产-产业地产
920006.BJ,920006,151,国防军工-军工装备-航空装备
603679.SH,603679,17,电子-光学光电子-LED
000710.SZ,000710,33,医药生物-医疗服务-其他医疗服务
002915.SZ,002915,33,基础化工-化学制品-氟化工
002628.SZ,002628,33,建筑装饰-建筑装饰-基础建设
603337.SH,603337,17,机械设备-专用设备-纺织服装设备
002073.SZ,002073,33,机械设备-专用设备-其他专用设备
300777.SZ,300777,33,国防军工-军工装备-航空装备
301568.SZ,301568,33,机械设备-自动化设备-其他自动化设备
000785.SZ,000785,33,商贸零售-零售-商业物业经营
300244.SZ,300244,33,医药生物-医疗服务-其他医疗服务
600237.SH,600237,17,电子-元件-被动元件
000563.SZ,000563,33,非银金融-多元金融-多元金融Ⅲ
601099.SH,601099,17,非银金融-证券-证券Ⅲ
300230.SZ,300230,33,基础化工-塑料制品-其他塑料制品
603192.SH,603192,17,基础化工-化学制品-聚氨酯
603980.SH,603980,17,基础化工-化学制品-纺织化学用品
600519.SH,600519,17,食品饮料-白酒-白酒Ⅲ
001207.SZ,001207,33,基础化工-橡胶制品-炭黑
688345.SH,688345,17,电力设备-电池-锂电池
688479.SH,688479,17,计算机-软件开发-垂直应用软件
688248.SH,688248,17,公用事业-电力-电能综合服务
688161.SH,688161,17,医药生物-医疗器械-医疗耗材
300167.SZ,300167,33,计算机-IT服务-IT服务Ⅲ
603281.SH,603281,17,基础化工-化学制品-有机硅
603222.SH,603222,17,医药生物-医疗器械-医疗耗材
600073.SH,600073,17,食品饮料-食品加工制造-肉制品
300880.SZ,300880,33,电力设备-电网设备-电气自控设备
688017.SH,688017,17,机械设备-自动化设备-机器人
688611.SH,688611,17,电力设备-电网设备-电气自控设备
600716.SH,600716,17,房地产-房地产-住宅开发
300045.SZ,300045,33,国防军工-军工电子-军工电子Ⅲ
605377.SH,605377,17,轻工制造-造纸-造纸Ⅲ
002580.SZ,002580,33,电力设备-电池-其他电池
600881.SH,600881,17,综合-综合-综合Ⅲ
301315.SZ,301315,33,计算机-软件开发-横向通用软件
002617.SZ,002617,33,公用事业-电力-新能源发电
603373.SH,603373,17,社会服务-其他社会服务-专业服务
688160.SH,688160,17,机械设备-自动化设备-工控设备
000739.SZ,000739,33,医药生物-化学制药-原料药
000949.SZ,000949,33,基础化工-化学纤维-氨纶
920139.BJ,920139,151,电子-半导体-集成电路封测
300963.SZ,300963,33,有色金属-金属新材料-其他金属新材料
688626.SH,688626,17,医药生物-医疗器械-医疗设备
300323.SZ,300323,33,电子-光学光电子-LED
603588.SH,603588,17,环保-环境治理-固废治理
600094.SH,600094,17,房地产-房地产-住宅开发
000603.SZ,000603,33,有色金属-工业金属-铅锌
000877.SZ,000877,33,建筑材料-建筑材料-水泥
002223.SZ,002223,33,医药生物-医疗器械-医疗设备
300236.SZ,300236,33,电子-电子化学品-电子化学品Ⅲ
000930.SZ,000930,33,农林牧渔-农产品加工-其他农产品加工
301211.SZ,301211,33,医药生物-化学制药-原料药
300640.SZ,300640,33,轻工制造-家居用品-其他家居用品
603579.SH,603579,17,家用电器-小家电-小家电Ⅲ
001212.SZ,001212,33,建筑材料-建筑材料-其他建材
002130.SZ,002130,33,电子-其他电子-其他电子Ⅲ
300938.SZ,300938,33,社会服务-其他社会服务-专业服务
002654.SZ,002654,33,电子-光学光电子-LED
002010.SZ,002010,33,交通运输-物流-物流Ⅲ
300740.SZ,300740,33,美容护理-美容护理-化妆品
600008.SH,600008,17,环保-环境治理-综合环境治理
603093.SH,603093,17,非银金融-多元金融-多元金融Ⅲ
600322.SH,600322,17,房地产-房地产-住宅开发
000027.SZ,000027,33,公用事业-电力-火电
002533.SZ,002533,33,电力设备-电网设备-线缆部件及其他
688716.SH,688716,17,基础化工-塑料制品-合成树脂
603020.SH,603020,17,基础化工-化学制品-食品及饲料添加剂
600371.SH,600371,17,农林牧渔-种植业与林业-种子生产
002563.SZ,002563,33,纺织服饰-服装家纺-服装
300086.SZ,300086,33,医药生物-化学制药-化学制剂
000002.SZ,000002,33,房地产-房地产-住宅开发
603395.SH,603395,17,基础化工-农化制品-复合肥
300930.SZ,300930,33,有色金属-金属新材料-其他金属新材料
688051.SH,688051,17,计算机-IT服务-IT服务Ⅲ
600593.SH,600593,17,社会服务-旅游及酒店-人工景点
688101.SH,688101,17,环保-环境治理-水务及水治理
002121.SZ,002121,33,电力设备-电网设备-电气自控设备
605318.SH,605318,17,建筑材料-建筑材料-其他建材
688776.SH,688776,17,国防军工-军工电子-军工电子Ⅲ
002544.SZ,002544,33,通信-通信服务-通信工程及服务
600328.SH,600328,17,基础化工-化学原料-无机盐
000973.SZ,000973,33,基础化工-塑料制品-膜材料
300347.SZ,300347,33,医药生物-医疗服务-医疗研发外包
002968.SZ,002968,33,房地产-房地产-房地产服务
603216.SH,603216,17,轻工制造-家居用品-定制家居
688201.SH,688201,17,计算机-软件开发-横向通用软件
002124.SZ,002124,33,农林牧渔-养殖业-生猪养殖
603178.SH,603178,17,汽车-汽车零部件-底盘与发动机系统
600390.SH,600390,17,非银金融-多元金融-多元金融Ⅲ
001356.SZ,001356,33,轻工制造-家居用品-其他家居用品
300381.SZ,300381,33,医药生物-化学制药-原料药
000723.SZ,000723,33,煤炭-煤炭开采加工-焦炭加工
600381.SH,600381,22,食品饮料-食品加工制造-其他食品
301149.SZ,301149,33,基础化工-化学制品-其他化学制品
300489.SZ,300489,33,电子-光学光电子-光学元件
688295.SH,688295,17,基础化工-化学纤维-其他纤维
002639.SZ,002639,33,机械设备-通用设备-制冷空调设备
688287.SH,688287,22,国防军工-军工装备-航空装备
600517.SH,600517,17,非银金融-多元金融-多元金融Ⅲ
603920.SH,603920,17,电子-元件-印制电路板
688006.SH,688006,17,电力设备-电池-锂电专用设备
600376.SH,600376,17,房地产-房地产-住宅开发
600107.SH,600107,22,纺织服饰-服装家纺-服装
300501.SZ,300501,33,轻工制造-包装印刷-包装
603801.SH,603801,17,轻工制造-家居用品-定制家居
002779.SZ,002779,33,机械设备-专用设备-农用机械
601012.SH,601012,17,电力设备-光伏设备-光伏电池组件
603032.SH,603032,17,电力设备-电池-锂电专用设备
300324.SZ,300324,33,计算机-计算机设备-其他计算机设备
688090.SH,688090,17,机械设备-自动化设备-机器人
300231.SZ,300231,33,计算机-IT服务-IT服务Ⅲ
002046.SZ,002046,33,机械设备-通用设备-磨具磨料
002487.SZ,002487,33,电力设备-风电设备-风电零部件
002427.SZ,002427,33,基础化工-化学纤维-涤纶
601010.SH,601010,17,商贸零售-零售-百货零售
301638.SZ,301638,33,计算机-IT服务-IT服务Ⅲ
000888.SZ,000888,33,社会服务-旅游及酒店-自然景点
300462.SZ,300462,33,计算机-计算机设备-其他计算机设备
688582.SH,688582,17,电子-半导体-模拟芯片设计
002579.SZ,002579,33,电子-元件-印制电路板
300561.SZ,300561,33,计算机-软件开发-垂直应用软件
688282.SH,688282,17,国防军工-军工装备-航天装备
300797.SZ,300797,33,社会服务-其他社会服务-专业服务
002961.SZ,002961,33,非银金融-多元金融-多元金融Ⅲ
600363.SH,600363,17,电子-消费电子-消费电子零部件及组装
301320.SZ,301320,33,机械设备-自动化设备-工控设备
600848.SH,600848,17,房地产-房地产-产业地产
688321.SH,688321,17,医药生物-化学制药-化学制剂
301327.SZ,301327,33,电力设备-电池-锂电池
920961.BJ,920961,151,机械设备-通用设备-仪器仪表
301665.SZ,301665,33,基础化工-农化制品-农药
002397.SZ,002397,33,纺织服饰-服装家纺-家纺
600370.SH,600370,17,基础化工-化学纤维-涤纶
600252.SH,600252,17,医药生物-中药-中药Ⅲ
000632.SZ,000632,33,综合-综合-综合Ⅲ
000597.SZ,000597,33,医药生物-化学制药-化学制剂
002001.SZ,002001,33,医药生物-化学制药-原料药
301349.SZ,301349,33,电力设备-电池-电池化学品
600892.SH,600892,22,传媒-游戏-游戏Ⅲ
600408.SH,600408,17,煤炭-煤炭开采加工-焦炭加工
301458.SZ,301458,33,电子-元件-被动元件
601116.SH,601116,17,商贸零售-零售-百货零售
300008.SZ,300008,33,国防军工-军工装备-航海装备
600369.SH,600369,17,非银金融-证券-证券Ⅲ
688727.SH,688727,17,电子-半导体-半导体材料
300653.SZ,300653,33,医药生物-医疗器械-医疗耗材
002374.SZ,002374,33,轻工制造-包装印刷-包装
688283.SH,688283,17,通信-通信设备-其他通信设备
301029.SZ,301029,33,机械设备-自动化设备-其他自动化设备
300006.SZ,300006,33,医药生物-化学制药-化学制剂
000882.SZ,000882,33,商贸零售-零售-商业物业经营
000777.SZ,000777,33,机械设备-通用设备-金属制品
603656.SH,603656,17,机械设备-专用设备-其他专用设备
688286.SH,688286,17,电子-半导体-模拟芯片设计
600173.SH,600173,17,房地产-房地产-住宅开发
601828.SH,601828,17,商贸零售-零售-商业物业经营
600939.SH,600939,17,建筑装饰-建筑装饰-房屋建设
301012.SZ,301012,33,电力设备-电网设备-输变电设备
300456.SZ,300456,33,电子-半导体-集成电路制造
002749.SZ,002749,33,基础化工-农化制品-农药
000729.SZ,000729,33,食品饮料-饮料制造-啤酒
603356.SH,603356,17,机械设备-专用设备-楼宇设备
688349.SH,688349,17,电力设备-风电设备-风电整机
300958.SZ,300958,33,环保-环境治理-综合环境治理
000069.SZ,000069,33,社会服务-旅游及酒店-旅游综合
002243.SZ,002243,33,美容护理-美容护理-化妆品
001208.SZ,001208,33,电力设备-电网设备-线缆部件及其他
002141.SZ,002141,33,农林牧渔-养殖业-动物保健
300978.SZ,300978,33,汽车-汽车零部件-车身附件及饰件
300080.SZ,300080,33,电力设备-光伏设备-光伏辅材
300014.SZ,300014,33,电力设备-电池-锂电池
600651.SH,600651,17,汽车-汽车零部件-汽车电子电气系统
301231.SZ,301231,33,传媒-文化传媒-出版
920128.BJ,920128,151,电子-元件-被动元件
603690.SH,603690,17,电子-半导体-半导体设备
000792.SZ,000792,33,基础化工-农化制品-钾肥
001338.SZ,001338,33,农林牧渔-农产品加工-其他农产品加工
603278.SH,603278,17,机械设备-通用设备-金属制品
600895.SH,600895,17,房地产-房地产-产业地产
002017.SZ,002017,33,通信-通信设备-通信终端及配件
300726.SZ,300726,33,国防军工-军工电子-军工电子Ⅲ
002442.SZ,002442,33,基础化工-橡胶制品-炭黑
688629.SH,688629,17,国防军工-军工电子-军工电子Ⅲ
002233.SZ,002233,33,建筑材料-建筑材料-水泥
300626.SZ,300626,33,电力设备-电机-电机Ⅲ
600211.SH,600211,17,医药生物-生物制品-其他生物制品
002088.SZ,002088,33,建筑材料-建筑材料-耐火材料
002182.SZ,002182,33,有色金属-小金属-其他小金属
600201.SH,600201,17,农林牧渔-养殖业-动物保健
603290.SH,603290,17,电子-半导体-分立器件
600467.SH,600467,17,农林牧渔-养殖业-水产养殖
002656.SZ,002656,33,纺织服饰-服装家纺-服装
603759.SH,603759,17,环保-环境治理-水务及水治理
000090.SZ,000090,33,房地产-房地产-住宅开发
300867.SZ,300867,33,环保-环境治理-固废治理
002955.SZ,002955,33,电子-光学光电子-面板
301456.SZ,301456,33,电力设备-风电设备-风电零部件
300485.SZ,300485,33,医药生物-生物制品-其他生物制品
000829.SZ,000829,33,商贸零售-零售-专业连锁
688628.SH,688628,17,机械设备-通用设备-仪器仪表
002048.SZ,002048,33,汽车-汽车零部件-车身附件及饰件
002829.SZ,002829,33,国防军工-军工装备-航天装备
688050.SH,688050,17,医药生物-医疗器械-医疗耗材
300753.SZ,300753,33,医药生物-医疗器械-医疗设备
920819.BJ,920819,151,基础化工-农化制品-农药
688676.SH,688676,17,电力设备-电网设备-输变电设备
688379.SH,688379,17,机械设备-通用设备-金属制品
002941.SZ,002941,33,建筑装饰-建筑装饰-基础建设
300572.SZ,300572,33,机械设备-通用设备-仪器仪表
600963.SH,600963,17,轻工制造-造纸-造纸Ⅲ
600265.SH,600265,22,农林牧渔-种植业与林业-林业
600155.SH,600155,17,非银金融-证券-证券Ⅲ
688573.SH,688573,17,电力设备-电池-锂电专用设备
002204.SZ,002204,33,机械设备-专用设备-能源及重型设备
002871.SZ,002871,33,机械设备-通用设备-金属制品
688668.SH,688668,17,通信-通信设备-通信网络设备及器件
688697.SH,688697,17,机械设备-通用设备-机床工具
301667.SZ,301667,33,汽车-汽车零部件-底盘与发动机系统
000928.SZ,000928,33,建筑装饰-建筑装饰-专业工程
688486.SH,688486,17,电子-半导体-数字芯片设计
603284.SH,603284,17,轻工制造-造纸-造纸Ⅲ
300988.SZ,300988,33,机械设备-专用设备-其他专用设备
688429.SH,688429,17,电力设备-光伏设备-光伏电池组件
300699.SZ,300699,33,国防军工-军工装备-航空装备
300059.SZ,300059,33,非银金融-证券-证券Ⅲ
300369.SZ,300369,33,计算机-软件开发-横向通用软件
002726.SZ,002726,33,食品饮料-食品加工制造-肉制品
600460.SH,600460,17,电子-半导体-分立器件
688078.SH,688078,17,计算机-软件开发-垂直应用软件
300402.SZ,300402,33,机械设备-通用设备-金属制品
600064.SH,600064,17,房地产-房地产-住宅开发
920284.BJ,920284,151,机械设备-专用设备-其他专用设备
688712.SH,688712,17,医药生物-医疗器械-医疗耗材
300530.SZ,300530,33,电力设备-电池-锂电池
920169.BJ,920169,151,机械设备-通用设备-金属制品
300492.SZ,300492,33,社会服务-教育-教育Ⅲ
920062.BJ,920062,151,电力设备-电网设备-输变电设备
300077.SZ,300077,33,电子-半导体-数字芯片设计
600792.SH,600792,17,煤炭-煤炭开采加工-焦炭加工
300311.SZ,300311,33,计算机-软件开发-横向通用软件
920748.BJ,920748,151,计算机-IT服务-IT服务Ⅲ
600446.SH,600446,17,计算机-IT服务-IT服务Ⅲ
300004.SZ,300004,33,机械设备-专用设备-其他专用设备
002773.SZ,002773,33,医药生物-生物制品-其他生物制品
920981.BJ,920981,151,电子-元件-被动元件
002709.SZ,002709,33,电力设备-电池-电池化学品
600348.SH,600348,17,煤炭-煤炭开采加工-煤炭开采
603995.SH,603995,17,钢铁-钢铁-特钢
688669.SH,688669,17,基础化工-塑料制品-改性塑料
001332.SZ,001332,33,机械设备-专用设备-能源及重型设备
603209.SH,603209,17,交通运输-港口航运-航运
688032.SH,688032,17,电力设备-光伏设备-逆变器
688376.SH,688376,17,环保-环保设备-环保设备Ⅲ
920166.BJ,920166,151,医药生物-医疗器械-医疗耗材
600167.SH,600167,17,公用事业-电力-热力
301113.SZ,301113,33,轻工制造-家居用品-其他家居用品
300966.SZ,300966,33,医药生物-化学制药-原料药
601678.SH,601678,17,基础化工-化学原料-氯碱
002102.SZ,002102,33,医药生物-化学制药-原料药
002637.SZ,002637,33,基础化工-化学制品-其他化学制品
920706.BJ,920706,151,机械设备-工程机械-工程机械Ⅲ
000981.SZ,000981,33,汽车-汽车零部件-底盘与发动机系统
920971.BJ,920971,151,基础化工-非金属材料-非金属材料Ⅲ
603120.SH,603120,17,基础化工-化学制品-其他化学制品
688720.SH,688720,17,电子-半导体-半导体材料
603517.SH,603517,22,食品饮料-食品加工制造-休闲食品
000408.SZ,000408,33,基础化工-农化制品-钾肥
000701.SZ,000701,33,商贸零售-贸易-贸易Ⅲ
001283.SZ,001283,33,电力设备-电池-锂电池
000735.SZ,000735,33,农林牧渔-养殖业-生猪养殖
603303.SH,603303,17,电子-光学光电子-LED
001311.SZ,001311,33,汽车-汽车零部件-其他汽车零部件
300132.SZ,300132,33,美容护理-美容护理-化妆品
603999.SH,603999,17,传媒-文化传媒-出版
605389.SH,605389,17,机械设备-工程机械-工程机械Ⅲ
003009.SZ,003009,33,国防军工-军工装备-航天装备
600739.SH,600739,17,医药生物-生物制品-疫苗
603069.SH,603069,17,交通运输-公路铁路运输-公交
000925.SZ,000925,33,机械设备-轨交设备-轨交设备Ⅲ
001231.SZ,001231,33,基础化工-农化制品-农药
300432.SZ,300432,33,汽车-汽车零部件-底盘与发动机系统
002291.SZ,002291,33,传媒-文化传媒-广告营销
300705.SZ,300705,33,医药生物-化学制药-化学制剂
002742.SZ,002742,33,医药生物-化学制药-化学制剂
301115.SZ,301115,33,社会服务-其他社会服务-专业服务
003038.SZ,003038,33,有色金属-工业金属-铝
301360.SZ,301360,33,机械设备-自动化设备-其他自动化设备
300081.SZ,300081,33,通信-通信服务-通信应用增值服务
002866.SZ,002866,33,电子-消费电子-消费电子零部件及组装
688203.SH,688203,17,基础化工-塑料制品-改性塑料
001325.SZ,001325,33,基础化工-橡胶制品-其他橡胶制品
600704.SH,600704,17,交通运输-物流-物流Ⅲ
600551.SH,600551,17,传媒-文化传媒-出版
300599.SZ,300599,33,建筑材料-建筑材料-管材
603610.SH,603610,17,轻工制造-家居用品-成品家居
002673.SZ,002673,33,非银金融-证券-证券Ⅲ
300987.SZ,300987,33,传媒-文化传媒-数字媒体
002481.SZ,002481,33,农林牧渔-农产品加工-其他农产品加工
600693.SH,600693,17,商贸零售-零售-百货零售
300165.SZ,300165,33,机械设备-通用设备-仪器仪表
301077.SZ,301077,33,基础化工-化学制品-其他化学制品
300955.SZ,300955,33,美容护理-美容护理-化妆品
600193.SH,600193,22,建筑装饰-建筑装饰-装饰园林
688180.SH,688180,17,医药生物-生物制品-其他生物制品
688047.SH,688047,17,电子-半导体-数字芯片设计
002159.SZ,002159,33,社会服务-旅游及酒店-自然景点
605081.SH,605081,22,环保-环境治理-水务及水治理
603948.SH,603948,17,基础化工-化学制品-其他化学制品
000691.SZ,000691,33,基础化工-化学原料-其他化学原料
600746.SH,600746,17,基础化工-化学原料-煤化工
688682.SH,688682,17,国防军工-军工电子-军工电子Ⅲ
600694.SH,600694,17,商贸零售-零售-百货零售
688598.SH,688598,17,电力设备-光伏设备-光伏辅材
920239.BJ,920239,151,电力设备-电池-其他电池
000850.SZ,000850,33,纺织服饰-纺织制造-棉纺
002201.SZ,002201,33,建筑材料-建筑材料-玻璃玻纤
603112.SH,603112,17,家用电器-白色家电-家电零部件
002067.SZ,002067,33,轻工制造-造纸-造纸Ⅲ
603238.SH,603238,17,纺织服饰-纺织制造-其他纺织
301539.SZ,301539,33,汽车-汽车零部件-轮胎轮毂
301263.SZ,301263,33,医药生物-化学制药-化学制剂
002277.SZ,002277,33,商贸零售-零售-百货零售
920184.BJ,920184,151,计算机-IT服务-IT服务Ⅲ
605055.SH,605055,17,纺织服饰-纺织制造-印染
601011.SH,601011,17,煤炭-煤炭开采加工-焦炭加工
603825.SH,603825,22,传媒-文化传媒-广告营销
688448.SH,688448,17,机械设备-通用设备-其他通用设备
002789.SZ,002789,33,建筑装饰-建筑装饰-装饰园林
300890.SZ,300890,33,电力设备-电池-电池化学品
000504.SZ,000504,33,医药生物-医疗服务-其他医疗服务
001201.SZ,001201,33,农林牧渔-养殖业-生猪养殖
300936.SZ,300936,33,电子-元件-印制电路板
688168.SH,688168,17,计算机-软件开发-横向通用软件
601811.SH,601811,17,传媒-文化传媒-出版
000679.SZ,000679,33,商贸零售-零售-百货零售
600730.SH,600730,17,社会服务-教育-教育Ⅲ
603330.SH,603330,17,基础化工-塑料制品-其他塑料制品
601399.SH,601399,17,机械设备-专用设备-能源及重型设备
605020.SH,605020,17,基础化工-化学制品-氟化工
688267.SH,688267,17,基础化工-化学制品-其他化学制品
002446.SZ,002446,33,国防军工-军工电子-军工电子Ⅲ
300366.SZ,300366,33,计算机-软件开发-垂直应用软件
300062.SZ,300062,33,电力设备-电网设备-输变电设备
300633.SZ,300633,33,医药生物-医疗器械-医疗设备
000501.SZ,000501,33,商贸零售-零售-百货零售
301395.SZ,301395,33,基础化工-塑料制品-合成树脂
300959.SZ,300959,33,通信-通信服务-通信应用增值服务
002434.SZ,002434,33,汽车-汽车零部件-底盘与发动机系统
688229.SH,688229,17,计算机-IT服务-IT服务Ⅲ
300119.SZ,300119,33,农林牧渔-养殖业-动物保健
002671.SZ,002671,33,建筑材料-建筑材料-水泥
600995.SH,600995,17,公用事业-电力-电能综合服务
605009.SH,605009,17,美容护理-美容护理-个护用品
301325.SZ,301325,33,电力设备-电池-锂电专用设备
002172.SZ,002172,33,医药生物-医疗服务-医院
600121.SH,600121,17,煤炭-煤炭开采加工-煤炭开采
603773.SH,603773,17,电子-光学光电子-面板
301148.SZ,301148,33,环保-环境治理-水务及水治理
002290.SZ,002290,33,家用电器-白色家电-家电零部件
300601.SZ,300601,33,医药生物-生物制品-疫苗
300229.SZ,300229,33,计算机-软件开发-垂直应用软件
600637.SH,600637,17,传媒-文化传媒-电视广播
002938.SZ,002938,33,电子-元件-印制电路板
603169.SH,603169,17,机械设备-专用设备-能源及重型设备
601991.SH,601991,17,公用事业-电力-火电
301307.SZ,301307,33,通信-通信设备-通信网络设备及器件
002228.SZ,002228,33,轻工制造-包装印刷-包装
002119.SZ,002119,33,电子-半导体-半导体材料
300214.SZ,300214,33,基础化工-化学制品-其他化学制品
600563.SH,600563,17,电子-元件-被动元件
300146.SZ,300146,33,食品饮料-食品加工制造-其他食品
603565.SH,603565,17,交通运输-港口航运-航运
003040.SZ,003040,33,通信-通信设备-通信终端及配件
600320.SH,600320,17,机械设备-专用设备-能源及重型设备
603127.SH,603127,17,医药生物-医疗服务-医疗研发外包
600528.SH,600528,17,机械设备-轨交设备-轨交设备Ⅲ
002667.SZ,002667,33,有色金属-能源金属-锂
002040.SZ,002040,33,交通运输-港口航运-港口
603391.SH,603391,17,机械设备-专用设备-能源及重型设备
000551.SZ,000551,33,环保-环保设备-环保设备Ⅲ
002094.SZ,002094,33,轻工制造-家居用品-其他家居用品
603989.SH,603989,17,电子-元件-被动元件
300888.SZ,300888,33,美容护理-美容护理-个护用品
002977.SZ,002977,33,国防军工-军工电子-军工电子Ⅲ
000428.SZ,000428,33,社会服务-旅游及酒店-酒店
300185.SZ,300185,33,电力设备-风电设备-风电零部件
300435.SZ,300435,33,机械设备-专用设备-能源及重型设备
002551.SZ,002551,33,医药生物-医疗器械-医疗耗材
000631.SZ,000631,33,综合-综合-综合Ⅲ
300163.SZ,300163,33,轻工制造-家居用品-其他家居用品
300717.SZ,300717,33,基础化工-塑料制品-其他塑料制品
002935.SZ,002935,33,国防军工-军工电子-军工电子Ⅲ
603866.SH,603866,17,食品饮料-食品加工制造-休闲食品
600539.SH,600539,17,商贸零售-互联网电商-互联网电商Ⅲ
300407.SZ,300407,33,电力设备-电网设备-电气自控设备
001317.SZ,001317,33,交通运输-物流-物流Ⅲ
605028.SH,605028,17,公用事业-电力-热力
601089.SH,601089,17,医药生物-化学制药-化学制剂
002443.SZ,002443,33,钢铁-钢铁-特钢
301016.SZ,301016,33,机械设备-轨交设备-轨交设备Ⅲ
603165.SH,603165,17,轻工制造-造纸-造纸Ⅲ
601333.SH,601333,17,交通运输-公路铁路运输-铁路运输
002648.SZ,002648,33,基础化工-化学制品-其他化学制品
002366.SZ,002366,33,电力设备-其他电源设备-其他电源设备Ⅲ
000720.SZ,000720,33,电力设备-电网设备-线缆部件及其他
301498.SZ,301498,33,农林牧渔-农产品加工-宠物食品
600258.SH,600258,17,社会服务-旅游及酒店-酒店
300098.SZ,300098,33,通信-通信设备-通信网络设备及器件
300932.SZ,300932,33,电力设备-电网设备-输变电设备
601618.SH,601618,17,建筑装饰-建筑装饰-专业工程
688273.SH,688273,17,医药生物-医疗器械-医疗设备
301248.SZ,301248,33,计算机-IT服务-IT服务Ⅲ
002999.SZ,002999,33,基础化工-农化制品-复合肥
