所属同花顺行业,market_code,股票代码,code
机械设备-自动化设备-其他自动化设备,33,301029.SZ,301029
农林牧渔-农产品加工-畜禽饲料,17,603609.SH,603609
交通运输-港口航运-港口,17,601008.SH,601008
建筑装饰-建筑装饰-装饰园林,33,301098.SZ,301098
公用事业-燃气-燃气Ⅲ,17,605368.SH,605368
机械设备-专用设备-其他专用设备,151,920026.BJ,920026
国防军工-军工装备-地面兵装,17,601606.SH,601606
计算机-软件开发-垂直应用软件,151,920592.BJ,920592
医药生物-化学制药-原料药,17,605507.SH,605507
医药生物-化学制药-化学制剂,17,603707.SH,603707
汽车-汽车零部件-汽车电子电气系统,151,920978.BJ,920978
医药生物-医疗器械-体外诊断,33,002086.SZ,002086
建筑装饰-建筑装饰-基础建设,33,002061.SZ,002061
环保-环境治理-固废治理,17,601033.SH,601033
汽车-汽车零部件-底盘与发动机系统,33,002553.SZ,002553
建筑装饰-建筑装饰-基础建设,17,601186.SH,601186
基础化工-化学制品-其他化学制品,17,603867.SH,603867
基础化工-化学原料-纯碱,17,600586.SH,600586
电力设备-光伏设备-逆变器,33,300274.SZ,300274
机械设备-通用设备-仪器仪表,33,002767.SZ,002767
医药生物-中药-中药Ⅲ,17,600436.SH,600436
医药生物-医疗器械-医疗耗材,17,688576.SH,688576
机械设备-专用设备-楼宇设备,17,600894.SH,600894
非银金融-多元金融-多元金融Ⅲ,17,600318.SH,600318
食品饮料-饮料制造-乳品,17,600882.SH,600882
机械设备-专用设备-能源及重型设备,17,600582.SH,600582
计算机-软件开发-垂直应用软件,33,300561.SZ,300561
汽车-汽车零部件-底盘与发动机系统,33,001282.SZ,001282
医药生物-中药-中药Ⅲ,17,600285.SH,600285
电力设备-光伏设备-逆变器,33,002150.SZ,002150
汽车-汽车零部件-底盘与发动机系统,33,002406.SZ,002406
农林牧渔-养殖业-动物保健,17,688526.SH,688526
医药生物-化学制药-原料药,33,000952.SZ,000952
基础化工-化学制品-食品及饲料添加剂,17,603079.SH,603079
电力设备-电池-电池化学品,33,002058.SZ,002058
医药生物-医疗服务-其他医疗服务,17,603882.SH,603882
交通运输-物流-物流Ⅲ,33,000927.SZ,000927
基础化工-化学制品-纺织化学用品,17,603790.SH,603790
环保-环境治理-水务及水治理,33,000685.SZ,000685
传媒-文化传媒-出版,17,600373.SH,600373
食品饮料-白酒-白酒Ⅲ,33,000596.SZ,000596
非银金融-证券-证券Ⅲ,17,600958.SH,600958
公用事业-电力-水电,33,000993.SZ,000993
交通运输-港口航运-航运,17,600428.SH,600428
电子-消费电子-消费电子零部件及组装,33,300822.SZ,300822
家用电器-厨卫电器-厨卫电器Ⅲ,33,002508.SZ,002508
机械设备-专用设备-能源及重型设备,33,002204.SZ,002204
环保-环境治理-固废治理,17,601827.SH,601827
基础化工-化学制品-食品及饲料添加剂,33,300858.SZ,300858
机械设备-专用设备-楼宇设备,33,002367.SZ,002367
机械设备-自动化设备-其他自动化设备,33,301512.SZ,301512
农林牧渔-农产品加工-畜禽饲料,33,002385.SZ,002385
基础化工-化学制品-食品及饲料添加剂,17,600873.SH,600873
建筑装饰-建筑装饰-装饰园林,17,605287.SH,605287
电子-光学光电子-面板,17,605218.SH,605218
农林牧渔-养殖业-肉鸡养殖,33,002234.SZ,002234
基础化工-农化制品-复合肥,33,002539.SZ,002539
电子-消费电子-消费电子零部件及组装,17,688210.SH,688210
医药生物-医疗器械-医疗耗材,17,603301.SH,603301
家用电器-厨卫电器-厨卫电器Ⅲ,33,300894.SZ,300894
社会服务-旅游及酒店-自然景点,33,002033.SZ,002033
机械设备-自动化设备-其他自动化设备,17,688329.SH,688329
机械设备-自动化设备-其他自动化设备,17,688306.SH,688306
医药生物-医疗器械-体外诊断,17,600538.SH,600538
医药生物-医疗服务-医院,33,300015.SZ,300015
电子-光学光电子-LED,33,300625.SZ,300625
医药生物-中药-中药Ⅲ,33,002275.SZ,002275
电子-消费电子-消费电子零部件及组装,33,300916.SZ,300916
医药生物-化学制药-化学制剂,17,600380.SH,600380
建筑装饰-建筑装饰-房屋建设,17,600170.SH,600170
机械设备-通用设备-仪器仪表,151,920491.BJ,920491
医药生物-中药-中药Ⅲ,33,002603.SZ,002603
医药生物-医疗服务-其他医疗服务,33,000504.SZ,000504
机械设备-通用设备-金属制品,17,603270.SH,603270
机械设备-专用设备-农用机械,33,002779.SZ,002779
汽车-汽车零部件-底盘与发动机系统,17,603788.SH,603788
房地产-房地产-房地产服务,22,600136.SH,600136
医药生物-医疗器械-医疗耗材,17,603309.SH,603309
商贸零售-零售-百货零售,33,000679.SZ,000679
有色金属-贵金属-贵金属Ⅲ,33,000975.SZ,000975
电力设备-光伏设备-光伏辅材,33,001269.SZ,001269
社会服务-旅游及酒店-旅游综合,33,000524.SZ,000524
电力设备-电池-电池化学品,33,301238.SZ,301238
食品饮料-饮料制造-软饮料,17,605499.SH,605499
电子-光学光电子-面板,33,002106.SZ,002106
轻工制造-造纸-造纸Ⅲ,17,603733.SH,603733
汽车-汽车整车-商用载客车,17,600686.SH,600686
房地产-房地产-产业地产,17,600639.SH,600639
医药生物-医疗器械-医疗设备,33,002223.SZ,002223
医药生物-中药-中药Ⅲ,17,600329.SH,600329
美容护理-美容护理-化妆品,17,603605.SH,603605
传媒-文化传媒-电视广播,33,300770.SZ,300770
电子-光学光电子-LED,33,300219.SZ,300219
美容护理-美容护理-医疗美容,17,688363.SH,688363
传媒-文化传媒-广告营销,33,301102.SZ,301102
医药生物-医药商业-医药流通,17,603716.SH,603716
有色金属-小金属-其他小金属,33,300328.SZ,300328
社会服务-其他社会服务-专业服务,17,600861.SH,600861
电力设备-电池-锂电池,17,600478.SH,600478
汽车-汽车服务及其他-其他运输设备,17,603766.SH,603766
医药生物-生物制品-其他生物制品,33,301047.SZ,301047
美容护理-美容护理-医疗美容,33,300896.SZ,300896
机械设备-自动化设备-激光设备,33,002008.SZ,002008
公用事业-电力-火电,33,002608.SZ,002608
电力设备-光伏设备-光伏电池组件,33,002865.SZ,002865
传媒-文化传媒-广告营销,17,605168.SH,605168
轻工制造-包装印刷-包装,33,300501.SZ,300501
通信-通信服务-通信工程及服务,33,300025.SZ,300025
交通运输-机场航运-机场,17,600515.SH,600515
国防军工-军工装备-航空装备,33,002651.SZ,002651
电力设备-光伏设备-光伏电池组件,33,300093.SZ,300093
商贸零售-零售-旅游零售,17,601888.SH,601888
医药生物-化学制药-原料药,22,688076.SH,688076
汽车-汽车零部件-底盘与发动机系统,17,603586.SH,603586
非银金融-证券-证券Ⅲ,17,601555.SH,601555
传媒-文化传媒-电视广播,17,600637.SH,600637
农林牧渔-养殖业-动物保健,33,300119.SZ,300119
医药生物-化学制药-化学制剂,33,002019.SZ,002019
电子-元件-印制电路板,17,603186.SH,603186
轻工制造-家居用品-其他家居用品,17,603091.SH,603091
食品饮料-饮料制造-乳品,33,002570.SZ,002570
电子-元件-印制电路板,33,002579.SZ,002579
机械设备-通用设备-金属制品,17,603699.SH,603699
医药生物-化学制药-化学制剂,33,002675.SZ,002675
基础化工-化学原料-无机盐,17,600784.SH,600784
轻工制造-家居用品-文娱用品,33,301011.SZ,301011
医药生物-医疗器械-医疗耗材,33,300981.SZ,300981
机械设备-专用设备-楼宇设备,33,300669.SZ,300669
汽车-汽车服务及其他-其他运输设备,17,689009.SH,689009
医药生物-生物制品-其他生物制品,17,688488.SH,688488
电力设备-电池-锂电专用设备,33,300648.SZ,300648
计算机-计算机设备-其他计算机设备,33,301339.SZ,301339
电子-光学光电子-LED,33,002137.SZ,002137
基础化工-化学原料-无机盐,17,603299.SH,603299
非银金融-保险-保险Ⅲ,17,601601.SH,601601
通信-通信设备-通信网络设备及器件,33,002796.SZ,002796
医药生物-中药-中药Ⅲ,17,603998.SH,603998
计算机-计算机设备-其他计算机设备,33,002869.SZ,002869
国防军工-军工装备-航天装备,17,600118.SH,600118
电力设备-电网设备-电气自控设备,17,688450.SH,688450
机械设备-专用设备-其他专用设备,33,300756.SZ,300756
国防军工-军工装备-航空装备,33,000697.SZ,000697
基础化工-化学制品-民爆用品,17,603227.SH,603227
公用事业-燃气-燃气Ⅲ,17,600635.SH,600635
食品饮料-食品加工制造-休闲食品,33,003000.SZ,003000
机械设备-专用设备-能源及重型设备,17,601106.SH,601106
公用事业-电力-水电,17,600025.SH,600025
医药生物-化学制药-化学制剂,33,002004.SZ,002004
食品饮料-食品加工制造-其他食品,33,000639.SZ,000639
环保-环境治理-综合环境治理,33,300197.SZ,300197
汽车-汽车零部件-底盘与发动机系统,17,603949.SH,603949
美容护理-美容护理-医疗美容,151,920982.BJ,920982
电子-光学光电子-LED,33,300232.SZ,300232
医药生物-中药-中药Ⅲ,33,000650.SZ,000650
交通运输-公路铁路运输-铁路运输,33,001213.SZ,001213
医药生物-中药-中药Ⅲ,33,000538.SZ,000538
电子-消费电子-品牌消费电子,33,002045.SZ,002045
传媒-文化传媒-出版,17,601811.SH,601811
医药生物-中药-中药Ⅲ,33,002390.SZ,002390
机械设备-自动化设备-机器人,33,301199.SZ,301199
医药生物-化学制药-化学制剂,17,600196.SH,600196
计算机-软件开发-垂直应用软件,33,300096.SZ,300096
建筑材料-建筑材料-水泥,33,000789.SZ,000789
农林牧渔-养殖业-水产养殖,17,600467.SH,600467
传媒-游戏-游戏Ⅲ,33,002555.SZ,002555
传媒-文化传媒-出版,17,601900.SH,601900
轻工制造-家居用品-成品家居,17,603610.SH,603610
交通运输-公路铁路运输-铁路运输,17,601333.SH,601333
电力设备-风电设备-风电零部件,17,603218.SH,603218
机械设备-通用设备-其他通用设备,33,301107.SZ,301107
医药生物-中药-中药Ⅲ,17,603567.SH,603567
公用事业-电力-热力,17,600052.SH,600052
钢铁-钢铁-普钢,33,000717.SZ,000717
汽车-汽车零部件-汽车电子电气系统,33,300681.SZ,300681
交通运输-物流-物流Ⅲ,17,600755.SH,600755
商贸零售-零售-商业物业经营,22,600239.SH,600239
有色金属-贵金属-贵金属Ⅲ,17,601899.SH,601899
电子-消费电子-消费电子零部件及组装,33,300951.SZ,300951
计算机-计算机设备-其他计算机设备,33,002990.SZ,002990
机械设备-通用设备-其他通用设备,17,603331.SH,603331
食品饮料-饮料制造-乳品,17,600887.SH,600887
医药生物-化学制药-化学制剂,17,688117.SH,688117
机械设备-通用设备-金属制品,33,002026.SZ,002026
交通运输-港口航运-港口,33,000507.SZ,000507
医药生物-中药-中药Ⅲ,17,600252.SH,600252
公用事业-电力-水电,17,600674.SH,600674
建筑装饰-建筑装饰-基础建设,33,002062.SZ,002062
机械设备-通用设备-其他通用设备,33,002884.SZ,002884
医药生物-化学制药-化学制剂,17,600789.SH,600789
商贸零售-零售-百货零售,17,600859.SH,600859
机械设备-工程机械-工程机械Ⅲ,17,688425.SH,688425
机械设备-自动化设备-工控设备,33,300278.SZ,300278
机械设备-专用设备-能源及重型设备,151,920703.BJ,920703
医药生物-中药-中药Ⅲ,33,002287.SZ,002287
机械设备-专用设备-其他专用设备,151,920284.BJ,920284
机械设备-通用设备-其他通用设备,17,688448.SH,688448
公用事业-电力-电能综合服务,17,600116.SH,600116
传媒-影视院线-影视院线Ⅲ,33,300528.SZ,300528
国防军工-军工电子-军工电子Ⅲ,33,301302.SZ,301302
建筑装饰-建筑装饰-装饰园林,33,300649.SZ,300649
基础化工-化学制品-其他化学制品,33,002810.SZ,002810
综合-综合-综合Ⅲ,17,600881.SH,600881
钢铁-钢铁-普钢,17,600782.SH,600782
机械设备-专用设备-其他专用设备,33,002595.SZ,002595
医药生物-化学制药-原料药,17,600216.SH,600216
石油石化-石油加工贸易-石油加工,17,600028.SH,600028
机械设备-通用设备-机床工具,151,920870.BJ,920870
机械设备-通用设备-仪器仪表,17,688583.SH,688583
非银金融-多元金融-多元金融Ⅲ,33,002423.SZ,002423
机械设备-通用设备-机床工具,33,002520.SZ,002520
食品饮料-食品加工制造-调味发酵品,17,603170.SH,603170
食品饮料-白酒-白酒Ⅲ,17,603919.SH,603919
医药生物-中药-中药Ⅲ,17,600993.SH,600993
公用事业-电力-火电,33,001286.SZ,001286
家用电器-白色家电-空调,33,000921.SZ,000921
机械设备-专用设备-其他专用设备,17,688092.SH,688092
电子-光学光电子-光学元件,33,300701.SZ,300701
家用电器-小家电-小家电Ⅲ,33,301187.SZ,301187
电子-光学光电子-面板,33,000727.SZ,000727
医药生物-医疗器械-体外诊断,33,002932.SZ,002932
基础化工-化学原料-无机盐,17,601065.SH,601065
医药生物-生物制品-疫苗,17,688185.SH,688185
建筑材料-建筑材料-管材,33,002372.SZ,002372
汽车-汽车零部件-汽车电子电气系统,17,603202.SH,603202
建筑装饰-建筑装饰-专业工程,17,601618.SH,601618
汽车-汽车零部件-车身附件及饰件,17,600081.SH,600081
电力设备-电池-电池化学品,33,002125.SZ,002125
传媒-文化传媒-出版,17,601801.SH,601801
国防军工-军工装备-航空装备,17,600038.SH,600038
电力设备-电机-电机Ⅲ,33,002823.SZ,002823
建筑装饰-建筑装饰-基础建设,17,600820.SH,600820
传媒-文化传媒-广告营销,33,002027.SZ,002027
公用事业-电力-火电,33,000531.SZ,000531
基础化工-农化制品-磷肥及磷化工,33,002312.SZ,002312
非银金融-保险-保险Ⅲ,17,601628.SH,601628
机械设备-专用设备-其他专用设备,33,301598.SZ,301598
传媒-游戏-游戏Ⅲ,33,002605.SZ,002605
基础化工-化学制品-氟化工,17,600160.SH,600160
公用事业-燃气-燃气Ⅲ,33,002267.SZ,002267
汽车-汽车零部件-其他汽车零部件,17,603352.SH,603352
医药生物-中药-中药Ⅲ,17,600085.SH,600085
美容护理-美容护理-化妆品,33,300856.SZ,300856
非银金融-多元金融-多元金融Ⅲ,33,000415.SZ,000415
钢铁-钢铁-冶钢原料,33,001203.SZ,001203
基础化工-农化制品-磷肥及磷化工,33,002895.SZ,002895
医药生物-医疗器械-医疗耗材,33,300003.SZ,300003
医药生物-医药商业-医药流通,17,600998.SH,600998
有色金属-小金属-钨,17,600549.SH,600549
医药生物-医疗器械-医疗设备,33,300298.SZ,300298
计算机-软件开发-垂直应用软件,151,920799.BJ,920799
建筑装饰-建筑装饰-装饰园林,33,002200.SZ,002200
建筑装饰-建筑装饰-工程咨询服务,17,600720.SH,600720
交通运输-物流-物流Ⅲ,17,603128.SH,603128
基础化工-非金属材料-非金属材料Ⅲ,33,001359.SZ,001359
建筑装饰-建筑装饰-装饰园林,33,002775.SZ,002775
钢铁-钢铁-普钢,17,600282.SH,600282
电力设备-光伏设备-光伏电池组件,33,002056.SZ,002056
建筑装饰-建筑装饰-基础建设,17,601390.SH,601390
有色金属-工业金属-铝,17,601600.SH,601600
钢铁-钢铁-普钢,33,000932.SZ,000932
交通运输-公路铁路运输-铁路运输,17,601006.SH,601006
食品饮料-饮料制造-软饮料,17,600300.SH,600300
传媒-文化传媒-出版,17,600757.SH,600757
传媒-游戏-游戏Ⅲ,33,300459.SZ,300459
公用事业-电力-热力,17,600982.SH,600982
医药生物-化学制药-化学制剂,17,603207.SH,603207
轻工制造-包装印刷-包装,17,600210.SH,600210
公用事业-电力-新能源发电,17,600930.SH,600930
环保-环境治理-水务及水治理,17,600168.SH,600168
社会服务-其他社会服务-专业服务,33,300962.SZ,300962
环保-环境治理-固废治理,33,000035.SZ,000035
钢铁-钢铁-普钢,17,600022.SH,600022
计算机-软件开发-垂直应用软件,33,300550.SZ,300550
食品饮料-食品加工制造-预加工食品,17,603237.SH,603237
机械设备-自动化设备-机器人,17,603666.SH,603666
美容护理-美容护理-化妆品,151,920123.BJ,920123
非银金融-证券-证券Ⅲ,33,002797.SZ,002797
机械设备-通用设备-仪器仪表,33,300354.SZ,300354
钢铁-钢铁-普钢,17,601686.SH,601686
机械设备-专用设备-纺织服装设备,33,300307.SZ,300307
汽车-汽车整车-商用载货车,17,600375.SH,600375
汽车-汽车零部件-底盘与发动机系统,151,920195.BJ,920195
社会服务-其他社会服务-专业服务,17,600662.SH,600662
建筑材料-建筑材料-水泥,17,600585.SH,600585
机械设备-专用设备-其他专用设备,151,920061.BJ,920061
汽车-汽车零部件-车身附件及饰件,17,600741.SH,600741
机械设备-轨交设备-轨交设备Ⅲ,17,603111.SH,603111
交通运输-物流-物流Ⅲ,17,603871.SH,603871
汽车-汽车零部件-底盘与发动机系统,17,603089.SH,603089
食品饮料-食品加工制造-调味发酵品,17,603288.SH,603288
机械设备-通用设备-其他通用设备,33,300984.SZ,300984
电力设备-电机-电机Ⅲ,33,002576.SZ,002576
家用电器-厨卫电器-厨卫电器Ⅲ,33,002543.SZ,002543
建筑装饰-建筑装饰-工程咨询服务,33,300826.SZ,300826
农林牧渔-养殖业-生猪养殖,17,603477.SH,603477
医药生物-化学制药-化学制剂,33,300194.SZ,300194
计算机-IT服务-IT服务Ⅲ,33,301172.SZ,301172
食品饮料-食品加工制造-肉制品,33,000895.SZ,000895
医药生物-化学制药-化学制剂,33,002550.SZ,002550
房地产-房地产-住宅开发,17,600510.SH,600510
医药生物-中药-中药Ⅲ,17,600750.SH,600750
汽车-汽车零部件-底盘与发动机系统,33,301007.SZ,301007
纺织服饰-服装家纺-家纺,17,603365.SH,603365
社会服务-旅游及酒店-酒店,17,601007.SH,601007
机械设备-专用设备-其他专用设备,17,603076.SH,603076
医药生物-中药-中药Ⅲ,17,600351.SH,600351
环保-环境治理-综合环境治理,33,002887.SZ,002887
医药生物-医药商业-医药流通,33,301584.SZ,301584
有色金属-工业金属-铝,33,000807.SZ,000807
轻工制造-家居用品-其他家居用品,33,001356.SZ,001356
建筑装饰-建筑装饰-装饰园林,33,300506.SZ,300506
非银金融-多元金融-多元金融Ⅲ,17,600816.SH,600816
汽车-汽车零部件-车身附件及饰件,17,603418.SH,603418
交通运输-物流-物流Ⅲ,17,603569.SH,603569
机械设备-通用设备-金属制品,33,301151.SZ,301151
建筑装饰-建筑装饰-基础建设,17,600502.SH,600502
社会服务-其他社会服务-专业服务,33,301508.SZ,301508
轻工制造-家居用品-瓷砖地板,33,002798.SZ,002798
国防军工-军工装备-航空装备,17,600765.SH,600765
国防军工-军工电子-军工电子Ⅲ,33,002179.SZ,002179
电子-光学光电子-LED,33,300708.SZ,300708
石油石化-石油加工贸易-石油加工,33,000301.SZ,000301
医药生物-化学制药-化学制剂,17,688553.SH,688553
交通运输-港口航运-港口,33,000905.SZ,000905
国防军工-军工装备-航海装备,17,600685.SH,600685
汽车-汽车零部件-其他汽车零部件,151,920247.BJ,920247
社会服务-旅游及酒店-旅游综合,17,603402.SH,603402
交通运输-公路铁路运输-铁路运输,33,000557.SZ,000557
汽车-汽车零部件-底盘与发动机系统,17,603161.SH,603161
通信-通信服务-通信应用增值服务,33,002289.SZ,002289
汽车-汽车零部件-轮胎轮毂,33,002355.SZ,002355
电力设备-光伏设备-光伏加工设备,151,920414.BJ,920414
农林牧渔-农产品加工-畜禽饲料,33,002548.SZ,002548
电力设备-电池-锂电池,33,301210.SZ,301210
房地产-房地产-住宅开发,17,600064.SH,600064
轻工制造-家居用品-成品家居,33,001323.SZ,001323
电力设备-风电设备-风电零部件,33,002487.SZ,002487
非银金融-多元金融-多元金融Ⅲ,17,600120.SH,600120
有色金属-工业金属-铅锌,33,002114.SZ,002114
汽车-汽车零部件-底盘与发动机系统,33,301229.SZ,301229
电子-半导体-模拟芯片设计,22,688270.SH,688270
纺织服饰-服装家纺-饰品,17,600439.SH,600439
食品饮料-食品加工制造-预加工食品,33,002216.SZ,002216
食品饮料-食品加工制造-其他食品,33,002626.SZ,002626
公用事业-电力-热力,17,600167.SH,600167
煤炭-煤炭开采加工-煤炭开采,17,601088.SH,601088
食品饮料-食品加工制造-休闲食品,33,002847.SZ,002847
医药生物-医疗器械-医疗设备,33,301363.SZ,301363
房地产-房地产-房地产服务,33,002822.SZ,002822
交通运输-物流-物流Ⅲ,17,600704.SH,600704
交通运输-物流-物流Ⅲ,17,603117.SH,603117
机械设备-工程机械-工程机械Ⅲ,33,002097.SZ,002097
石油石化-石油加工贸易-油品石化贸易,17,603223.SH,603223
基础化工-化学制品-氟化工,17,605020.SH,605020
煤炭-煤炭开采加工-煤炭开采,17,600546.SH,600546
环保-环境治理-水务及水治理,33,300070.SZ,300070
医药生物-医疗服务-医疗研发外包,33,300149.SZ,300149
建筑装饰-建筑装饰-装饰园林,17,601886.SH,601886
建筑装饰-建筑装饰-专业工程,17,601117.SH,601117
轻工制造-造纸-造纸Ⅲ,17,605377.SH,605377
机械设备-自动化设备-机器人,33,300853.SZ,300853
电子-电子化学品-电子化学品Ⅲ,33,300285.SZ,300285
交通运输-物流-物流Ⅲ,17,603648.SH,603648
电力设备-电机-电机Ⅲ,151,920011.BJ,920011
家用电器-白色家电-家电零部件,151,920124.BJ,920124
轻工制造-家居用品-其他家居用品,22,603838.SH,603838
家用电器-白色家电-空调,33,000651.SZ,000651
机械设备-专用设备-能源及重型设备,17,601369.SH,601369
医药生物-医药商业-医药流通,33,301015.SZ,301015
食品饮料-饮料制造-其他酒类,17,600059.SH,600059
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
电力设备-电池-电池化学品,33,000009.SZ,000009
机械设备-通用设备-金属制品,33,300817.SZ,300817
电子-元件-印制电路板,151,920821.BJ,920821
电子-元件-印制电路板,17,603228.SH,603228
社会服务-其他社会服务-专业服务,33,300938.SZ,300938
医药生物-化学制药-化学制剂,17,688221.SH,688221
汽车-汽车整车-乘用车,17,601633.SH,601633
汽车-汽车整车-商用载货车,33,000951.SZ,000951
传媒-游戏-游戏Ⅲ,33,300315.SZ,300315
医药生物-中药-中药Ⅲ,33,002424.SZ,002424
基础化工-化学制品-聚氨酯,151,920261.BJ,920261
机械设备-专用设备-能源及重型设备,33,002483.SZ,002483
汽车-汽车零部件-底盘与发动机系统,17,603701.SH,603701
计算机-软件开发-横向通用软件,33,002230.SZ,002230
商贸零售-零售-商业物业经营,33,000785.SZ,000785
医药生物-生物制品-疫苗,33,300841.SZ,300841
环保-环境治理-固废治理,33,001230.SZ,001230
医药生物-化学制药-化学制剂,17,601089.SH,601089
计算机-计算机设备-其他计算机设备,33,300462.SZ,300462
商贸零售-零售-商业物业经营,33,002305.SZ,002305
纺织服饰-服装家纺-鞋帽及其他,17,603608.SH,603608
交通运输-物流-物流Ⅲ,33,002010.SZ,002010
机械设备-通用设备-磨具磨料,33,300554.SZ,300554
医药生物-化学制药-原料药,33,002102.SZ,002102
汽车-汽车零部件-轮胎轮毂,33,002863.SZ,002863
电子-半导体-集成电路封测,33,301348.SZ,301348
汽车-汽车零部件-其他汽车零部件,33,300473.SZ,300473
医药生物-生物制品-疫苗,33,300122.SZ,300122
机械设备-专用设备-其他专用设备,17,688529.SH,688529
商贸零售-零售-百货零售,17,600827.SH,600827
电子-光学光电子-面板,17,688181.SH,688181
医药生物-医疗器械-医疗设备,33,301087.SZ,301087
机械设备-轨交设备-轨交设备Ⅲ,17,600495.SH,600495
环保-环境治理-固废治理,33,301175.SZ,301175
国防军工-军工装备-航天装备,33,002829.SZ,002829
轻工制造-家居用品-其他家居用品,17,603615.SH,603615
医药生物-医疗器械-医疗设备,17,688212.SH,688212
交通运输-物流-物流Ⅲ,33,001220.SZ,001220
医药生物-化学制药-原料药,33,301301.SZ,301301
交通运输-物流-物流Ⅲ,17,603006.SH,603006
机械设备-通用设备-机床工具,33,000410.SZ,000410
建筑材料-建筑材料-其他建材,33,002333.SZ,002333
非银金融-证券-证券Ⅲ,17,601108.SH,601108
计算机-软件开发-垂直应用软件,17,688206.SH,688206
基础化工-化学制品-其他化学制品,151,920832.BJ,920832
计算机-计算机设备-其他计算机设备,17,688208.SH,688208
食品饮料-饮料制造-乳品,33,002946.SZ,002946
轻工制造-家居用品-其他家居用品,33,300729.SZ,300729
电子-其他电子-其他电子Ⅲ,33,301275.SZ,301275
农林牧渔-农产品加工-宠物食品,33,301498.SZ,301498
纺织服饰-纺织制造-其他纺织,33,001312.SZ,001312
纺织服饰-纺织制造-印染,17,600987.SH,600987
机械设备-专用设备-能源及重型设备,22,600169.SH,600169
汽车-汽车零部件-其他汽车零部件,33,301613.SZ,301613
国防军工-军工电子-军工电子Ⅲ,33,002414.SZ,002414
汽车-汽车服务及其他-其他运输设备,17,600679.SH,600679
医药生物-医疗器械-体外诊断,17,688193.SH,688193
国防军工-军工装备-航空装备,33,002985.SZ,002985
医药生物-中药-中药Ⅲ,17,603858.SH,603858
非银金融-证券-证券Ⅲ,17,601788.SH,601788
机械设备-通用设备-机床工具,33,002122.SZ,002122
房地产-房地产-商业地产,33,000608.SZ,000608
煤炭-煤炭开采加工-焦炭加工,33,000723.SZ,000723
建筑材料-建筑材料-水泥,17,600801.SH,600801
交通运输-机场航运-机场,17,600897.SH,600897
传媒-文化传媒-出版,17,601921.SH,601921
食品饮料-食品加工制造-其他食品,151,920429.BJ,920429
基础化工-化学制品-食品及饲料添加剂,151,920422.BJ,920422
基础化工-非金属材料-非金属材料Ⅲ,151,920971.BJ,920971
电子-光学光电子-LED,33,300389.SZ,300389
医药生物-化学制药-化学制剂,17,688373.SH,688373
交通运输-物流-物流Ⅲ,17,603967.SH,603967
电子-光学光电子-面板,33,301321.SZ,301321
农林牧渔-农产品加工-畜禽饲料,33,002567.SZ,002567
交通运输-公路铁路运输-公交,17,600834.SH,600834
医药生物-医疗器械-体外诊断,17,688075.SH,688075
医药生物-化学制药-化学制剂,17,688247.SH,688247
环保-环境治理-固废治理,33,000885.SZ,000885
有色金属-金属新材料-其他金属新材料,17,603978.SH,603978
基础化工-化学制品-其他化学制品,33,301076.SZ,301076
建筑装饰-建筑装饰-基础建设,17,600512.SH,600512
医药生物-医疗器械-医疗设备,17,688607.SH,688607
交通运输-物流-物流Ⅲ,17,600794.SH,600794
环保-环境治理-固废治理,33,002973.SZ,002973
基础化工-农化制品-钾肥,33,000792.SZ,000792
农林牧渔-农产品加工-畜禽饲料,151,920275.BJ,920275
纺织服饰-服装家纺-服装,22,601718.SH,601718
医药生物-医疗器械-医疗设备,33,300171.SZ,300171
纺织服饰-服装家纺-服装,17,600630.SH,600630
基础化工-化学制品-氟化工,33,002326.SZ,002326
农林牧渔-农产品加工-其他农产品加工,33,300138.SZ,300138
食品饮料-食品加工制造-休闲食品,33,002991.SZ,002991
食品饮料-食品加工制造-休闲食品,33,002557.SZ,002557
有色金属-工业金属-铜,17,603993.SH,603993
医药生物-医疗器械-医疗耗材,17,688366.SH,688366
钢铁-钢铁-特钢,33,002443.SZ,002443
交通运输-物流-物流Ⅲ,17,601156.SH,601156
建筑材料-建筑材料-水泥,33,002233.SZ,002233
基础化工-橡胶制品-其他橡胶制品,151,920098.BJ,920098
社会服务-其他社会服务-专业服务,33,300860.SZ,300860
商贸零售-零售-百货零售,17,600814.SH,600814
汽车-汽车零部件-车身附件及饰件,33,301173.SZ,301173
医药生物-化学制药-原料药,33,300702.SZ,300702
医药生物-医疗器械-医疗耗材,17,688085.SH,688085
计算机-IT服务-IT服务Ⅲ,33,300020.SZ,300020
电子-元件-印制电路板,17,603920.SH,603920
有色金属-工业金属-铝,17,601677.SH,601677
建筑装饰-建筑装饰-房屋建设,17,600248.SH,600248
医药生物-中药-中药Ⅲ,17,603139.SH,603139
计算机-软件开发-垂直应用软件,33,300085.SZ,300085
农林牧渔-农产品加工-宠物食品,33,300673.SZ,300673
基础化工-塑料制品-膜材料,33,000859.SZ,000859
轻工制造-家居用品-其他家居用品,33,002094.SZ,002094
轻工制造-造纸-造纸Ⅲ,17,605007.SH,605007
交通运输-港口航运-港口,17,600279.SH,600279
电子-元件-被动元件,33,301566.SZ,301566
食品饮料-饮料制造-软饮料,33,000848.SZ,000848
电子-消费电子-消费电子零部件及组装,33,301326.SZ,301326
基础化工-橡胶制品-炭黑,17,605183.SH,605183
社会服务-旅游及酒店-餐饮,33,002186.SZ,002186
