所属同花顺行业,market_code,股票代码,code
有色金属-金属新材料-其他金属新材料,151,920078.BJ,920078
农林牧渔-养殖业-生猪养殖,17,600975.SH,600975
家用电器-白色家电-家电零部件,33,300342.SZ,300342
机械设备-通用设备-仪器仪表,17,688768.SH,688768
计算机-IT服务-IT服务Ⅲ,17,688365.SH,688365
建筑材料-建筑材料-玻璃玻纤,33,000012.SZ,000012
机械设备-通用设备-金属制品,33,300718.SZ,300718
医药生物-医疗器械-医疗耗材,33,301122.SZ,301122
电子-半导体-模拟芯片设计,17,688130.SH,688130
非银金融-证券-证券Ⅲ,17,601696.SH,601696
传媒-影视院线-影视院线Ⅲ,33,300133.SZ,300133
电子-半导体-模拟芯片设计,17,688512.SH,688512
非银金融-证券-证券Ⅲ,17,600621.SH,600621
基础化工-化学原料-无机盐,33,003017.SZ,003017
通信-通信设备-通信线缆及配套,33,002491.SZ,002491
机械设备-轨交设备-轨交设备Ⅲ,17,688187.SH,688187
电力设备-电池-其他电池,17,603031.SH,603031
环保-环保设备-环保设备Ⅲ,33,300862.SZ,300862
电力设备-其他电源设备-其他电源设备Ⅲ,33,300820.SZ,300820
电子-光学光电子-面板,17,688538.SH,688538
计算机-计算机设备-安防设备,33,002415.SZ,002415
电子-半导体-半导体设备,17,688605.SH,688605
计算机-软件开发-垂直应用软件,17,688507.SH,688507
医药生物-医疗器械-医疗设备,17,688271.SH,688271
机械设备-专用设备-印刷包装机械,33,300521.SZ,300521
机械设备-通用设备-仪器仪表,151,920476.BJ,920476
传媒-影视院线-影视院线Ⅲ,33,300528.SZ,300528
国防军工-军工电子-军工电子Ⅲ,33,301517.SZ,301517
公用事业-燃气-燃气Ⅲ,17,605090.SH,605090
汽车-汽车零部件-其他汽车零部件,17,603358.SH,603358
电子-半导体-半导体材料,17,688721.SH,688721
电子-电子化学品-电子化学品Ⅲ,33,301630.SZ,301630
电子-半导体-分立器件,17,688230.SH,688230
公用事业-电力-热力,17,605028.SH,605028
国防军工-军工电子-军工电子Ⅲ,33,000547.SZ,000547
公用事业-电力-火电,17,600863.SH,600863
电子-半导体-模拟芯片设计,17,688508.SH,688508
基础化工-化学制品-有机硅,17,605366.SH,605366
家用电器-白色家电-家电零部件,151,920699.BJ,920699
医药生物-化学制药-化学制剂,17,600276.SH,600276
计算机-计算机设备-其他计算机设备,33,000066.SZ,000066
通信-通信设备-通信线缆及配套,33,000586.SZ,000586
电子-元件-印制电路板,17,603386.SH,603386
电子-元件-印制电路板,33,301041.SZ,301041
医药生物-医疗服务-医疗研发外包,17,688796.SH,688796
机械设备-专用设备-农用机械,33,002779.SZ,002779
基础化工-化学制品-有机硅,17,603281.SH,603281
电子-电子化学品-电子化学品Ⅲ,33,300285.SZ,300285
机械设备-通用设备-磨具磨料,33,300554.SZ,300554
医药生物-医药商业-医药流通,33,301015.SZ,301015
医药生物-医疗服务-其他医疗服务,33,301235.SZ,301235
通信-通信设备-通信网络设备及器件,33,300565.SZ,300565
国防军工-军工电子-军工电子Ⅲ,33,301682.SZ,301682
医药生物-生物制品-其他生物制品,33,301393.SZ,301393
传媒-游戏-游戏Ⅲ,33,300467.SZ,300467
基础化工-化学制品-民爆用品,33,002246.SZ,002246
家用电器-黑色家电-其他黑色家电,33,000810.SZ,000810
电子-半导体-模拟芯片设计,17,688798.SH,688798
房地产-房地产-商业地产,17,601155.SH,601155
机械设备-通用设备-其他通用设备,17,603400.SH,603400
医药生物-医疗器械-体外诊断,33,300942.SZ,300942
电子-电子化学品-电子化学品Ⅲ,33,300537.SZ,300537
有色金属-工业金属-铜,17,601168.SH,601168
医药生物-中药-中药Ⅲ,17,600129.SH,600129
机械设备-轨交设备-轨交设备Ⅲ,17,600495.SH,600495
国防军工-军工电子-军工电子Ⅲ,33,002151.SZ,002151
医药生物-生物制品-其他生物制品,33,002581.SZ,002581
电子-元件-印制电路板,33,301176.SZ,301176
电子-半导体-模拟芯片设计,17,688052.SH,688052
计算机-软件开发-垂直应用软件,33,301185.SZ,301185
建筑材料-建筑材料-玻璃玻纤,17,600293.SH,600293
轻工制造-家居用品-成品家居,17,603313.SH,603313
轻工制造-家居用品-成品家居,17,603389.SH,603389
基础化工-化学纤维-其他纤维,17,688295.SH,688295
计算机-IT服务-IT服务Ⅲ,17,688039.SH,688039
基础化工-塑料制品-膜材料,17,688386.SH,688386
轻工制造-包装印刷-包装,33,002565.SZ,002565
非银金融-证券-证券Ⅲ,17,600906.SH,600906
计算机-IT服务-IT服务Ⅲ,17,600131.SH,600131
医药生物-中药-中药Ⅲ,33,002107.SZ,002107
医药生物-医疗器械-医疗耗材,17,688050.SH,688050
电子-光学光电子-LED,33,300219.SZ,300219
电子-元件-印制电路板,17,605058.SH,605058
医药生物-化学制药-原料药,17,688758.SH,688758
建筑材料-建筑材料-玻璃玻纤,33,002080.SZ,002080
有色金属-小金属-钨,33,000657.SZ,000657
医药生物-医疗器械-医疗设备,17,688114.SH,688114
电子-半导体-分立器件,17,688693.SH,688693
轻工制造-包装印刷-包装,33,301223.SZ,301223
石油石化-油气开采及服务-油服工程,17,603727.SH,603727
机械设备-自动化设备-其他自动化设备,17,688215.SH,688215
机械设备-自动化设备-机器人,17,688218.SH,688218
医药生物-医疗器械-医疗耗材,17,688576.SH,688576
电子-半导体-模拟芯片设计,17,688153.SH,688153
电子-消费电子-消费电子零部件及组装,17,603626.SH,603626
电子-光学光电子-面板,33,003019.SZ,003019
电子-元件-被动元件,151,920981.BJ,920981
计算机-IT服务-IT服务Ⅲ,17,600536.SH,600536
电子-消费电子-消费电子零部件及组装,33,300956.SZ,300956
公用事业-电力-热力,17,600719.SH,600719
电子-光学光电子-面板,17,688055.SH,688055
基础化工-化学制品-其他化学制品,17,603683.SH,603683
环保-环保设备-环保设备Ⅲ,17,688671.SH,688671
基础化工-化学制品-其他化学制品,17,603120.SH,603120
煤炭-煤炭开采加工-煤炭开采,17,600726.SH,600726
计算机-IT服务-IT服务Ⅲ,33,300609.SZ,300609
建筑材料-建筑材料-其他建材,33,300234.SZ,300234
机械设备-专用设备-楼宇设备,17,600835.SH,600835
非银金融-证券-证券Ⅲ,17,601108.SH,601108
电子-半导体-集成电路制造,33,300456.SZ,300456
电力设备-其他电源设备-其他电源设备Ⅲ,33,002518.SZ,002518
基础化工-化学制品-其他化学制品,17,603125.SH,603125
机械设备-自动化设备-机器人,33,300853.SZ,300853
建筑材料-建筑材料-耐火材料,151,920076.BJ,920076
汽车-汽车零部件-底盘与发动机系统,33,000981.SZ,000981
机械设备-自动化设备-其他自动化设备,33,301029.SZ,301029
电子-半导体-数字芯片设计,17,688049.SH,688049
汽车-汽车零部件-其他汽车零部件,33,002328.SZ,002328
国防军工-军工装备-航空装备,17,688708.SH,688708
电子-半导体-半导体设备,33,301369.SZ,301369
基础化工-农化制品-农药,17,603360.SH,603360
基础化工-塑料制品-膜材料,17,601208.SH,601208
医药生物-化学制药-化学制剂,17,688321.SH,688321
电子-半导体-数字芯片设计,17,603893.SH,603893
电子-元件-印制电路板,33,300852.SZ,300852
电子-电子化学品-电子化学品Ⅲ,17,688683.SH,688683
电子-光学光电子-面板,17,603773.SH,603773
建筑材料-建筑材料-耐火材料,33,002066.SZ,002066
有色金属-小金属-其他小金属,17,600459.SH,600459
机械设备-专用设备-能源及重型设备,151,920703.BJ,920703
国防军工-军工电子-军工电子Ⅲ,33,002519.SZ,002519
医药生物-化学制药-化学制剂,17,688578.SH,688578
电子-光学光电子-光学元件,33,002273.SZ,002273
轻工制造-家居用品-瓷砖地板,17,603226.SH,603226
有色金属-工业金属-铜,17,603979.SH,603979
医药生物-医疗器械-医疗耗材,17,688351.SH,688351
有色金属-工业金属-铝,33,002824.SZ,002824
医药生物-医疗器械-体外诊断,17,688068.SH,688068
国防军工-军工电子-军工电子Ⅲ,17,600855.SH,600855
有色金属-工业金属-铝,17,603271.SH,603271
电子-半导体-模拟芯片设计,17,688173.SH,688173
电子-光学光电子-光学元件,33,002036.SZ,002036
计算机-IT服务-IT服务Ⅲ,17,600666.SH,600666
电子-元件-被动元件,33,300408.SZ,300408
计算机-IT服务-IT服务Ⅲ,17,600410.SH,600410
机械设备-通用设备-仪器仪表,33,300557.SZ,300557
汽车-汽车零部件-汽车电子电气系统,33,002920.SZ,002920
机械设备-通用设备-仪器仪表,17,688600.SH,688600
机械设备-通用设备-其他通用设备,33,301028.SZ,301028
电力设备-电网设备-输变电设备,33,300283.SZ,300283
家用电器-白色家电-家电零部件,33,300279.SZ,300279
电子-半导体-模拟芯片设计,17,688653.SH,688653
传媒-文化传媒-数字媒体,17,603533.SH,603533
非银金融-证券-证券Ⅲ,33,000776.SZ,000776
机械设备-通用设备-其他通用设备,151,920662.BJ,920662
环保-环保设备-环保设备Ⅲ,33,300056.SZ,300056
医药生物-中药-中药Ⅲ,33,301111.SZ,301111
机械设备-通用设备-制冷空调设备,17,603912.SH,603912
电子-半导体-数字芯片设计,17,688018.SH,688018
机械设备-专用设备-其他专用设备,33,301128.SZ,301128
公用事业-电力-电能综合服务,17,688248.SH,688248
环保-环境治理-大气治理,33,002549.SZ,002549
汽车-汽车零部件-其他汽车零部件,22,603922.SH,603922
基础化工-塑料制品-改性塑料,17,600143.SH,600143
国防军工-军工电子-军工电子Ⅲ,33,002338.SZ,002338
汽车-汽车零部件-其他汽车零部件,17,603119.SH,603119
汽车-汽车零部件-其他汽车零部件,17,603917.SH,603917
基础化工-塑料制品-合成树脂,17,605589.SH,605589
计算机-软件开发-垂直应用软件,33,002362.SZ,002362
计算机-软件开发-垂直应用软件,33,300085.SZ,300085
汽车-汽车零部件-汽车电子电气系统,33,301581.SZ,301581
基础化工-化学制品-其他化学制品,33,002971.SZ,002971
电力设备-电网设备-电气自控设备,17,688611.SH,688611
电力设备-电池-锂电专用设备,33,300619.SZ,300619
汽车-汽车零部件-底盘与发动机系统,17,603701.SH,603701
电子-半导体-数字芯片设计,17,688595.SH,688595
有色金属-金属新材料-磁性材料,33,300835.SZ,300835
国防军工-军工电子-军工电子Ⅲ,33,300397.SZ,300397
基础化工-化学制品-其他化学制品,33,300072.SZ,300072
电子-元件-被动元件,33,301566.SZ,301566
机械设备-专用设备-能源及重型设备,33,300095.SZ,300095
电子-半导体-数字芯片设计,17,688252.SH,688252
机械设备-通用设备-其他通用设备,33,300257.SZ,300257
机械设备-轨交设备-轨交设备Ⅲ,33,002972.SZ,002972
电子-消费电子-消费电子零部件及组装,17,688678.SH,688678
计算机-计算机设备-其他计算机设备,33,001339.SZ,001339
医药生物-化学制药-化学制剂,17,688192.SH,688192
机械设备-工程机械-工程机械Ⅲ,151,920839.BJ,920839
环保-环保设备-环保设备Ⅲ,33,300137.SZ,300137
传媒-文化传媒-广告营销,33,301171.SZ,301171
非银金融-证券-证券Ⅲ,17,600030.SH,600030
基础化工-化学制品-其他化学制品,33,301212.SZ,301212
基础化工-塑料制品-膜材料,17,688323.SH,688323
房地产-房地产-住宅开发,33,000863.SZ,000863
基础化工-塑料制品-改性塑料,33,301003.SZ,301003
国防军工-军工装备-航天装备,33,003009.SZ,003009
机械设备-专用设备-其他专用设备,17,600579.SH,600579
计算机-软件开发-垂直应用软件,17,688562.SH,688562
汽车-汽车零部件-汽车电子电气系统,33,301631.SZ,301631
汽车-汽车服务及其他-其他运输设备,33,300256.SZ,300256
机械设备-通用设备-金属制品,33,301261.SZ,301261
计算机-计算机设备-其他计算机设备,33,300368.SZ,300368
计算机-IT服务-IT服务Ⅲ,33,300339.SZ,300339
传媒-游戏-游戏Ⅲ,33,300459.SZ,300459
机械设备-通用设备-制冷空调设备,33,301070.SZ,301070
商贸零售-贸易-贸易Ⅲ,33,002183.SZ,002183
房地产-房地产-住宅开发,33,000517.SZ,000517
石油石化-石油加工贸易-油品石化贸易,17,603353.SH,603353
电力设备-电池-锂电池,33,301511.SZ,301511
电子-其他电子-其他电子Ⅲ,33,301563.SZ,301563
电子-半导体-分立器件,33,300623.SZ,300623
医药生物-化学制药-化学制剂,33,300006.SZ,300006
国防军工-军工装备-地面兵装,17,688543.SH,688543
电力设备-风电设备-风电零部件,17,603507.SH,603507
医药生物-中药-中药Ⅲ,33,002864.SZ,002864
基础化工-化学制品-聚氨酯,33,300200.SZ,300200
基础化工-塑料制品-其他塑料制品,33,301196.SZ,301196
国防军工-军工电子-军工电子Ⅲ,33,300474.SZ,300474
传媒-影视院线-影视院线Ⅲ,33,300182.SZ,300182
计算机-软件开发-垂直应用软件,33,300096.SZ,300096
交通运输-物流-物流Ⅲ,17,600755.SH,600755
机械设备-自动化设备-机器人,33,301199.SZ,301199
机械设备-自动化设备-激光设备,33,002008.SZ,002008
电力设备-电网设备-输变电设备,17,600885.SH,600885
国防军工-军工装备-地面兵装,33,300875.SZ,300875
汽车-汽车零部件-其他汽车零部件,33,300816.SZ,300816
电子-元件-印制电路板,33,300903.SZ,300903
电子-半导体-模拟芯片设计,17,688699.SH,688699
机械设备-通用设备-金属制品,33,301377.SZ,301377
汽车-汽车零部件-其他汽车零部件,33,002976.SZ,002976
电子-半导体-模拟芯片设计,17,603375.SH,603375
计算机-IT服务-IT服务Ⅲ,33,300170.SZ,300170
医药生物-医疗服务-医疗研发外包,17,688131.SH,688131
电子-元件-印制电路板,151,920821.BJ,920821
电子-半导体-数字芯片设计,17,688259.SH,688259
通信-通信设备-通信终端及配件,33,300638.SZ,300638
轻工制造-家居用品-其他家居用品,33,002571.SZ,002571
轻工制造-包装印刷-包装,33,002969.SZ,002969
计算机-计算机设备-安防设备,17,688475.SH,688475
通信-通信服务-通信应用增值服务,33,300292.SZ,300292
国防军工-军工电子-军工电子Ⅲ,17,688081.SH,688081
计算机-IT服务-IT服务Ⅲ,33,300419.SZ,300419
家用电器-白色家电-家电零部件,17,603657.SH,603657
建筑装饰-建筑装饰-装饰园林,33,002081.SZ,002081
电子-光学光电子-面板,33,000050.SZ,000050
非银金融-证券-证券Ⅲ,33,300059.SZ,300059
通信-通信设备-通信网络设备及器件,33,002583.SZ,002583
美容护理-美容护理-化妆品,17,603983.SH,603983
机械设备-通用设备-金属制品,33,000039.SZ,000039
医药生物-中药-中药Ⅲ,17,600993.SH,600993
计算机-计算机设备-其他计算机设备,151,920808.BJ,920808
轻工制造-造纸-造纸Ⅲ,151,920394.BJ,920394
有色金属-工业金属-铝,33,300337.SZ,300337
国防军工-军工装备-航空装备,17,600372.SH,600372
电子-其他电子-其他电子Ⅲ,33,300650.SZ,300650
电子-元件-印制电路板,17,605258.SH,605258
房地产-房地产-住宅开发,33,000042.SZ,000042
医药生物-医疗服务-医疗研发外包,33,301257.SZ,301257
机械设备-通用设备-仪器仪表,151,920509.BJ,920509
电子-光学光电子-LED,33,002983.SZ,002983
电子-其他电子-其他电子Ⅲ,33,002885.SZ,002885
食品饮料-食品加工制造-其他食品,33,000639.SZ,000639
建筑装饰-建筑装饰-专业工程,33,300517.SZ,300517
有色金属-工业金属-铜,17,600362.SH,600362
基础化工-化学制品-其他化学制品,33,002453.SZ,002453
电子-消费电子-消费电子零部件及组装,33,301086.SZ,301086
机械设备-通用设备-金属制品,17,688059.SH,688059
医药生物-化学制药-化学制剂,33,300434.SZ,300434
计算机-IT服务-IT服务Ⅲ,33,301218.SZ,301218
社会服务-教育-教育Ⅲ,22,600730.SH,600730
医药生物-医疗服务-医疗研发外包,33,300759.SZ,300759
有色金属-金属新材料-其他金属新材料,17,688456.SH,688456
医药生物-化学制药-化学制剂,33,301281.SZ,301281
公用事业-电力-水电,33,002039.SZ,002039
计算机-计算机设备-其他计算机设备,33,002180.SZ,002180
国防军工-军工电子-军工电子Ⅲ,33,000733.SZ,000733
通信-通信服务-通信工程及服务,33,300025.SZ,300025
基础化工-化学纤维-其他纤维,33,300905.SZ,300905
电子-光学光电子-光学元件,17,603297.SH,603297
电子-半导体-数字芯片设计,33,300458.SZ,300458
机械设备-自动化设备-其他自动化设备,17,605186.SH,605186
机械设备-专用设备-纺织服装设备,33,003036.SZ,003036
传媒-文化传媒-广告营销,17,600986.SH,600986
电子-半导体-数字芯片设计,33,300077.SZ,300077
机械设备-通用设备-仪器仪表,17,688665.SH,688665
基础化工-化学制品-其他化学制品,17,688602.SH,688602
传媒-文化传媒-广告营销,33,000917.SZ,000917
电力设备-电网设备-电气自控设备,33,300427.SZ,300427
电力设备-电机-电机Ⅲ,33,003021.SZ,003021
家用电器-白色家电-家电零部件,17,603150.SH,603150
基础化工-化学纤维-其他纤维,151,920077.BJ,920077
建筑材料-建筑材料-其他建材,17,605318.SH,605318
汽车-汽车零部件-底盘与发动机系统,17,605255.SH,605255
电力设备-电网设备-线缆部件及其他,17,603333.SH,603333
电力设备-光伏设备-光伏电池组件,17,688223.SH,688223
电力设备-电网设备-电气自控设备,17,603050.SH,603050
传媒-文化传媒-出版,17,601999.SH,601999
计算机-软件开发-垂直应用软件,33,300520.SZ,300520
轻工制造-家居用品-成品家居,17,603818.SH,603818
汽车-汽车零部件-其他汽车零部件,33,300998.SZ,300998
基础化工-塑料制品-其他塑料制品,33,300717.SZ,300717
国防军工-军工装备-地面兵装,33,301357.SZ,301357
公用事业-电力-电能综合服务,17,600310.SH,600310
基础化工-塑料制品-膜材料,33,000859.SZ,000859
医药生物-化学制药-原料药,33,002102.SZ,002102
通信-通信服务-通信应用增值服务,33,300846.SZ,300846
基础化工-塑料制品-膜材料,33,002585.SZ,002585
通信-通信服务-通信应用增值服务,33,002123.SZ,002123
通信-通信服务-通信工程及服务,17,603220.SH,603220
公用事业-燃气-燃气Ⅲ,17,600681.SH,600681
基础化工-塑料制品-膜材料,33,000920.SZ,000920
机械设备-专用设备-其他专用设备,17,603159.SH,603159
国防军工-军工装备-航空装备,17,603261.SH,603261
电子-消费电子-消费电子零部件及组装,33,002055.SZ,002055
通信-通信设备-其他通信设备,33,300353.SZ,300353
轻工制造-家居用品-其他家居用品,33,300640.SZ,300640
电子-半导体-模拟芯片设计,17,688061.SH,688061
电子-半导体-模拟芯片设计,17,688286.SH,688286
医药生物-医疗服务-医疗研发外包,33,301230.SZ,301230
电子-半导体-数字芯片设计,17,688593.SH,688593
国防军工-军工电子-军工电子Ⅲ,17,688682.SH,688682
电子-电子化学品-电子化学品Ⅲ,33,300429.SZ,300429
计算机-计算机设备-安防设备,33,300884.SZ,300884
机械设备-通用设备-金属制品,33,301548.SZ,301548
通信-通信设备-其他通信设备,17,688283.SH,688283
基础化工-塑料制品-其他塑料制品,33,300920.SZ,300920
电子-半导体-半导体设备,33,301297.SZ,301297
计算机-软件开发-横向通用软件,17,601360.SH,601360
社会服务-教育-教育Ⅲ,33,300338.SZ,300338
计算机-软件开发-垂直应用软件,17,600570.SH,600570
石油石化-油气开采及服务-油气开采,22,600759.SH,600759
基础化工-化学纤维-其他纤维,17,688722.SH,688722
电子-半导体-模拟芯片设计,17,688458.SH,688458
医药生物-化学制药-化学制剂,33,002437.SZ,002437
汽车-汽车零部件-汽车电子电气系统,33,000901.SZ,000901
电子-元件-印制电路板,33,002134.SZ,002134
国防军工-军工装备-航空装备,17,688563.SH,688563
电力设备-其他电源设备-其他电源设备Ⅲ,17,688411.SH,688411
计算机-软件开发-垂直应用软件,33,300229.SZ,300229
计算机-IT服务-IT服务Ⅲ,33,300872.SZ,300872
建筑装饰-建筑装饰-工程咨询服务,33,002811.SZ,002811
有色金属-能源金属-镍,17,605376.SH,605376
国防军工-军工装备-航空装备,17,688122.SH,688122
环保-环境治理-水务及水治理,17,600769.SH,600769
电子-其他电子-其他电子Ⅲ,17,688662.SH,688662
轻工制造-造纸-造纸Ⅲ,17,603733.SH,603733
环保-环境治理-综合环境治理,17,688701.SH,688701
计算机-软件开发-垂直应用软件,17,601519.SH,601519
电子-其他电子-其他电子Ⅲ,33,300516.SZ,300516
基础化工-橡胶制品-炭黑,33,002068.SZ,002068
基础化工-塑料制品-合成树脂,33,002361.SZ,002361
家用电器-白色家电-家电零部件,17,603075.SH,603075
电子-消费电子-消费电子零部件及组装,33,300735.SZ,300735
电子-光学光电子-面板,33,000020.SZ,000020
国防军工-军工装备-航天装备,17,600879.SH,600879
有色金属-金属新材料-其他金属新材料,151,920576.BJ,920576
电子-电子化学品-电子化学品Ⅲ,33,301489.SZ,301489
通信-通信服务-通信应用增值服务,33,300571.SZ,300571
计算机-软件开发-垂直应用软件,17,688038.SH,688038
机械设备-通用设备-其他通用设备,17,603131.SH,603131
电子-光学光电子-LED,33,300889.SZ,300889
国防军工-军工装备-航空装备,17,688239.SH,688239
交通运输-港口航运-航运,151,920571.BJ,920571
电子-光学光电子-面板,17,688299.SH,688299
汽车-汽车零部件-底盘与发动机系统,17,601689.SH,601689
机械设备-通用设备-仪器仪表,33,300445.SZ,300445
机械设备-自动化设备-机器人,17,688090.SH,688090
计算机-软件开发-垂直应用软件,33,300033.SZ,300033
公用事业-电力-水电,17,600886.SH,600886
汽车-汽车零部件-底盘与发动机系统,33,301667.SZ,301667
国防军工-军工电子-军工电子Ⅲ,17,600562.SH,600562
基础化工-塑料制品-其他塑料制品,33,002108.SZ,002108
家用电器-白色家电-家电零部件,33,002050.SZ,002050
基础化工-塑料制品-合成树脂,17,601026.SH,601026
医药生物-化学制药-化学制剂,17,688221.SH,688221
公用事业-电力-新能源发电,33,002015.SZ,002015
公用事业-燃气-燃气Ⅲ,33,001331.SZ,001331
电子-光学光电子-光学元件,17,600071.SH,600071
电子-其他电子-其他电子Ⅲ,17,688093.SH,688093
医药生物-化学制药-化学制剂,17,603669.SH,603669
电力设备-电网设备-电气自控设备,33,001388.SZ,001388
医药生物-医疗服务-医疗研发外包,17,688202.SH,688202
通信-通信服务-通信工程及服务,22,600289.SH,600289
传媒-文化传媒-数字媒体,17,603466.SH,603466
机械设备-通用设备-其他通用设备,33,300441.SZ,300441
有色金属-工业金属-铅锌,17,600497.SH,600497
公用事业-电力-新能源发电,33,300317.SZ,300317
通信-通信服务-通信应用增值服务,33,300081.SZ,300081
计算机-软件开发-横向通用软件,17,688095.SH,688095
国防军工-军工装备-航空装备,33,300581.SZ,300581
轻工制造-家居用品-定制家居,33,300749.SZ,300749
计算机-IT服务-IT服务Ⅲ,33,002195.SZ,002195
电子-半导体-分立器件,17,605111.SH,605111
电子-半导体-模拟芯片设计,17,603068.SH,603068
环保-环境治理-水务及水治理,17,603903.SH,603903
医药生物-生物制品-其他生物制品,17,688336.SH,688336
通信-通信设备-通信网络设备及器件,151,920640.BJ,920640
电子-半导体-模拟芯片设计,17,688536.SH,688536
家用电器-白色家电-家电零部件,17,603112.SH,603112
电子-光学光电子-光学元件,33,300701.SZ,300701
通信-通信设备-通信网络设备及器件,33,300710.SZ,300710
房地产-房地产-房地产服务,17,600743.SH,600743
电子-光学光电子-LED,33,300296.SZ,300296
医药生物-医疗服务-医疗研发外包,33,300725.SZ,300725
基础化工-化学制品-其他化学制品,17,688398.SH,688398
轻工制造-造纸-造纸Ⅲ,17,603165.SH,603165
电子-消费电子-消费电子零部件及组装,17,688210.SH,688210
机械设备-专用设备-楼宇设备,17,605286.SH,605286
机械设备-专用设备-楼宇设备,33,300669.SZ,300669
有色金属-小金属-钨,17,600549.SH,600549
电子-元件-印制电路板,17,603328.SH,603328
非银金融-证券-证券Ⅲ,33,000728.SZ,000728
计算机-软件开发-横向通用软件,33,300579.SZ,300579
轻工制造-家居用品-定制家居,17,605268.SH,605268
电力设备-其他电源设备-其他电源设备Ⅲ,17,600482.SH,600482
机械设备-自动化设备-其他自动化设备,17,688816.SH,688816
房地产-房地产-住宅开发,17,600708.SH,600708
电子-消费电子-消费电子零部件及组装,33,300647.SZ,300647
轻工制造-包装印刷-包装,17,600076.SH,600076
国防军工-军工电子-军工电子Ⅲ,17,603678.SH,603678
基础化工-化学制品-其他化学制品,17,603010.SH,603010
电力设备-光伏设备-硅料硅片,17,603185.SH,603185
国防军工-军工电子-军工电子Ⅲ,33,300101.SZ,300101
商贸零售-零售-百货零售,33,002277.SZ,002277
通信-通信服务-通信工程及服务,33,300597.SZ,300597
电子-半导体-数字芯片设计,17,688279.SH,688279
医药生物-医疗器械-医疗耗材,17,603976.SH,603976
汽车-汽车服务及其他-其他运输设备,33,003033.SZ,003033
电子-光学光电子-面板,17,600707.SH,600707
国防军工-军工电子-军工电子Ⅲ,33,002189.SZ,002189
基础化工-化学制品-有机硅,33,300727.SZ,300727
电子-电子化学品-电子化学品Ⅲ,33,300481.SZ,300481
电力设备-电网设备-输变电设备,33,000533.SZ,000533
机械设备-通用设备-金属制品,33,300838.SZ,300838
通信-通信服务-通信应用增值服务,33,000815.SZ,000815
通信-通信服务-通信工程及服务,33,002115.SZ,002115
国防军工-军工装备-地面兵装,33,002265.SZ,002265
通信-通信服务-通信工程及服务,33,002544.SZ,002544
电子-半导体-模拟芯片设计,17,688582.SH,688582
商贸零售-互联网电商-互联网电商Ⅲ,33,002127.SZ,002127
机械设备-自动化设备-工控设备,17,688160.SH,688160
环保-环境治理-水务及水治理,33,300692.SZ,300692
医药生物-化学制药-原料药,33,300497.SZ,300497
计算机-软件开发-横向通用软件,33,300378.SZ,300378
电子-半导体-集成电路制造,17,688691.SH,688691
医药生物-化学制药-原料药,33,300111.SZ,300111
电子-半导体-数字芯片设计,17,688608.SH,688608
传媒-游戏-游戏Ⅲ,33,300052.SZ,300052
电力设备-电网设备-电气自控设备,17,688616.SH,688616
非银金融-证券-证券Ⅲ,17,601688.SH,601688
机械设备-工程机械-工程机械Ⅲ,33,300201.SZ,300201
国防军工-军工电子-军工电子Ⅲ,17,688629.SH,688629
医药生物-中药-中药Ⅲ,17,603139.SH,603139
公用事业-电力-热力,33,001210.SZ,001210
石油石化-石油加工贸易-石油加工,33,002377.SZ,002377
医药生物-医疗器械-医疗设备,17,688805.SH,688805
电力设备-光伏设备-光伏加工设备,17,688556.SH,688556
传媒-游戏-游戏Ⅲ,33,300315.SZ,300315
机械设备-通用设备-其他通用设备,33,301226.SZ,301226
通信-通信服务-通信应用增值服务,33,300959.SZ,300959
国防军工-军工装备-地面兵装,33,300527.SZ,300527
机械设备-通用设备-机床工具,17,688697.SH,688697
电子-半导体-数字芯片设计,33,300613.SZ,300613
国防军工-军工装备-航空装备,17,688297.SH,688297
电子-消费电子-消费电子零部件及组装,17,600363.SH,600363
机械设备-自动化设备-工控设备,33,300124.SZ,300124
建筑装饰-建筑装饰-专业工程,17,600477.SH,600477
医药生物-医疗器械-体外诊断,33,300832.SZ,300832
建筑材料-建筑材料-水泥,22,600678.SH,600678
计算机-软件开发-垂直应用软件,33,300074.SZ,300074
计算机-软件开发-横向通用软件,33,301270.SZ,301270
机械设备-通用设备-其他通用设备,33,301107.SZ,301107
汽车-汽车整车-乘用车,17,600733.SH,600733
基础化工-化学原料-其他化学原料,33,000691.SZ,000691
家用电器-白色家电-家电零部件,33,300403.SZ,300403
电子-光学光电子-面板,33,301045.SZ,301045
非银金融-证券-证券Ⅲ,17,600109.SH,600109
电子-光学光电子-面板,33,000536.SZ,000536
通信-通信设备-通信线缆及配套,17,688635.SH,688635
传媒-文化传媒-数字媒体,33,300785.SZ,300785
电子-光学光电子-面板,17,603703.SH,603703
非银金融-证券-证券Ⅲ,17,601198.SH,601198
电力设备-光伏设备-光伏电池组件,33,301168.SZ,301168
通信-通信设备-其他通信设备,33,300414.SZ,300414
机械设备-通用设备-仪器仪表,33,300466.SZ,300466
电子-消费电子-消费电子零部件及组装,33,301180.SZ,301180
机械设备-通用设备-其他通用设备,33,301083.SZ,301083
机械设备-自动化设备-其他自动化设备,33,300486.SZ,300486
环保-环保设备-环保设备Ⅲ,33,300385.SZ,300385
公用事业-电力-火电,17,600642.SH,600642
汽车-汽车零部件-汽车电子电气系统,33,002937.SZ,002937
医药生物-化学制药-化学制剂,33,002422.SZ,002422
