market_code,所属同花顺行业,股票代码,code
33,医药生物-医疗器械-医疗耗材,301033.SZ,301033
33,电子-消费电子-消费电子零部件及组装,300115.SZ,300115
33,基础化工-化学制品-聚氨酯,300200.SZ,300200
17,传媒-文化传媒-数字媒体,603466.SH,603466
33,建筑材料-建筑材料-玻璃玻纤,002201.SZ,002201
33,电子-光学光电子-光学元件,300701.SZ,300701
33,机械设备-通用设备-仪器仪表,300557.SZ,300557
151,汽车-汽车零部件-其他汽车零部件,920221.BJ,920221
33,基础化工-化学制品-其他化学制品,301518.SZ,301518
17,汽车-汽车零部件-车身附件及饰件,605068.SH,605068
151,电力设备-电网设备-输变电设备,920046.BJ,920046
17,轻工制造-包装印刷-包装,601968.SH,601968
33,非银金融-多元金融-多元金融Ⅲ,000415.SZ,000415
33,医药生物-化学制药-化学制剂,300436.SZ,300436
33,钢铁-钢铁-冶钢原料,000762.SZ,000762
33,电力设备-电池-电池化学品,000695.SZ,000695
33,电子-光学光电子-LED,300582.SZ,300582
17,电子-半导体-模拟芯片设计,688601.SH,688601
17,轻工制造-家居用品-瓷砖地板,603725.SH,603725
33,交通运输-港口航运-港口,000582.SZ,000582
17,电力设备-风电设备-风电零部件,603985.SH,603985
33,家用电器-白色家电-家电零部件,002418.SZ,002418
151,电子-消费电子-消费电子零部件及组装,920701.BJ,920701
151,电子-消费电子-消费电子零部件及组装,920005.BJ,920005
33,机械设备-通用设备-金属制品,300488.SZ,300488
33,机械设备-专用设备-其他专用设备,300415.SZ,300415
151,电力设备-光伏设备-光伏加工设备,920368.BJ,920368
17,基础化工-橡胶制品-其他橡胶制品,603033.SH,603033
33,非银金融-证券-证券Ⅲ,000776.SZ,000776
33,基础化工-农化制品-农药,002250.SZ,002250
17,汽车-汽车零部件-车身附件及饰件,603266.SH,603266
33,国防军工-军工电子-军工电子Ⅲ,000547.SZ,000547
33,机械设备-专用设备-其他专用设备,300902.SZ,300902
17,建筑材料-建筑材料-水泥,600801.SH,600801
33,轻工制造-包装印刷-包装,002735.SZ,002735
17,有色金属-工业金属-铅锌,600338.SH,600338
33,机械设备-专用设备-其他专用设备,300471.SZ,300471
17,电子-消费电子-品牌消费电子,688007.SH,688007
22,医药生物-化学制药-原料药,688076.SH,688076
17,基础化工-农化制品-农药,600596.SH,600596
17,国防军工-军工装备-航天装备,688523.SH,688523
33,交通运输-物流-物流Ⅲ,002889.SZ,002889
151,计算机-IT服务-IT服务Ⅲ,920564.BJ,920564
33,机械设备-自动化设备-工控设备,301510.SZ,301510
33,环保-环境治理-综合环境治理,300187.SZ,300187
33,建筑装饰-建筑装饰-装饰园林,300506.SZ,300506
33,电力设备-电机-电机Ⅲ,002176.SZ,002176
33,电力设备-电池-锂电池,301210.SZ,301210
33,通信-通信设备-通信线缆及配套,300563.SZ,300563
17,家用电器-白色家电-家电零部件,603578.SH,603578
33,电力设备-其他电源设备-其他电源设备Ⅲ,301590.SZ,301590
33,医药生物-医疗服务-医院,002524.SZ,002524
33,计算机-软件开发-垂直应用软件,300229.SZ,300229
151,计算机-IT服务-IT服务Ⅲ,920953.BJ,920953
33,通信-通信服务-通信应用增值服务,301382.SZ,301382
17,农林牧渔-种植业与林业-林业,601996.SH,601996
17,医药生物-医疗器械-医疗设备,688805.SH,688805
17,机械设备-通用设备-机床工具,688558.SH,688558
33,纺织服饰-服装家纺-饰品,000017.SZ,000017
22,食品饮料-食品加工制造-休闲食品,603517.SH,603517
17,轻工制造-包装印刷-包装,603058.SH,603058
17,商贸零售-零售-百货零售,600857.SH,600857
33,国防军工-军工电子-军工电子Ⅲ,301302.SZ,301302
17,非银金融-多元金融-多元金融Ⅲ,603093.SH,603093
33,电子-光学光电子-面板,000050.SZ,000050
33,电子-光学光电子-面板,300120.SZ,300120
17,基础化工-化学制品-其他化学制品,603217.SH,603217
151,机械设备-自动化设备-机器人,920579.BJ,920579
33,基础化工-化学制品-有机硅,002211.SZ,002211
17,汽车-汽车整车-商用载客车,600686.SH,600686
33,环保-环境治理-水务及水治理,300437.SZ,300437
33,基础化工-塑料制品-膜材料,300334.SZ,300334
33,轻工制造-包装印刷-包装,002831.SZ,002831
17,综合-综合-综合Ⅲ,600770.SH,600770
17,商贸零售-贸易-贸易Ⅲ,600058.SH,600058
33,电力设备-电网设备-输变电设备,001393.SZ,001393
17,汽车-汽车零部件-汽车电子电气系统,603023.SH,603023
33,计算机-软件开发-垂直应用软件,300271.SZ,300271
17,食品饮料-食品加工制造-休闲食品,603777.SH,603777
151,建筑装饰-建筑装饰-工程咨询服务,920427.BJ,920427
33,基础化工-橡胶制品-其他橡胶制品,300121.SZ,300121
33,有色金属-小金属-其他小金属,001280.SZ,001280
17,基础化工-化学制品-其他化学制品,688269.SH,688269
33,医药生物-医疗器械-医疗设备,300298.SZ,300298
33,汽车-汽车零部件-汽车电子电气系统,301499.SZ,301499
33,电子-半导体-数字芯片设计,300077.SZ,300077
17,食品饮料-饮料制造-其他酒类,601579.SH,601579
33,电力设备-电机-电机Ⅲ,000922.SZ,000922
33,电力设备-电池-锂电专用设备,301513.SZ,301513
33,机械设备-通用设备-机床工具,300809.SZ,300809
17,机械设备-通用设备-其他通用设备,688360.SH,688360
33,电力设备-电机-电机Ⅲ,002196.SZ,002196
33,电子-光学光电子-面板,000100.SZ,000100
17,基础化工-化学原料-无机盐,603067.SH,603067
33,医药生物-医疗服务-医疗研发外包,301230.SZ,301230
33,基础化工-塑料制品-其他塑料制品,301019.SZ,301019
33,汽车-汽车零部件-其他汽车零部件,301000.SZ,301000
17,机械设备-通用设备-仪器仪表,603662.SH,603662
17,国防军工-军工装备-航海装备,600150.SH,600150
17,国防军工-军工装备-航空装备,688122.SH,688122
17,国防军工-军工装备-航天装备,600118.SH,600118
33,计算机-软件开发-垂直应用软件,300520.SZ,300520
17,环保-环境治理-水务及水治理,603200.SH,603200
17,环保-环保设备-环保设备Ⅲ,600388.SH,600388
33,机械设备-通用设备-仪器仪表,300203.SZ,300203
151,通信-通信设备-通信终端及配件,920249.BJ,920249
33,计算机-软件开发-横向通用软件,301315.SZ,301315
33,有色金属-能源金属-锂,002466.SZ,002466
33,交通运输-港口航运-航运,000520.SZ,000520
17,国防军工-军工电子-军工电子Ⅲ,688682.SH,688682
33,石油石化-石油加工贸易-油品石化贸易,001316.SZ,001316
17,有色金属-小金属-其他小金属,688750.SH,688750
33,电力设备-光伏设备-光伏加工设备,000821.SZ,000821
33,计算机-计算机设备-安防设备,300588.SZ,300588
17,机械设备-通用设备-金属制品,603278.SH,603278
17,房地产-房地产-住宅开发,600208.SH,600208
33,环保-环境治理-综合环境治理,300864.SZ,300864
33,农林牧渔-农产品加工-畜禽饲料,002548.SZ,002548
17,电力设备-电网设备-线缆部件及其他,603897.SH,603897
17,电子-半导体-数字芯片设计,688252.SH,688252
17,国防军工-军工装备-航空装备,605123.SH,605123
33,有色金属-工业金属-铝,300337.SZ,300337
22,计算机-IT服务-IT服务Ⅲ,603869.SH,603869
17,医药生物-医药商业-医药流通,603108.SH,603108
33,计算机-软件开发-垂直应用软件,300935.SZ,300935
33,医药生物-中药-中药Ⅲ,301111.SZ,301111
17,基础化工-化学制品-有机硅,603281.SH,603281
17,国防军工-军工电子-军工电子Ⅲ,688011.SH,688011
17,电力设备-电池-锂电池,600152.SH,600152
33,机械设备-通用设备-金属制品,300421.SZ,300421
151,机械设备-专用设备-能源及重型设备,920126.BJ,920126
17,机械设备-通用设备-其他通用设备,603269.SH,603269
17,医药生物-化学制药-原料药,688166.SH,688166
151,通信-通信服务-通信工程及服务,920924.BJ,920924
33,交通运输-物流-物流Ⅲ,001202.SZ,001202
17,房地产-房地产-产业地产,600658.SH,600658
17,电力设备-电网设备-输变电设备,600379.SH,600379
17,基础化工-塑料制品-合成树脂,603879.SH,603879
17,房地产-房地产-住宅开发,600665.SH,600665
33,医药生物-化学制药-化学制剂,300434.SZ,300434
33,机械设备-通用设备-仪器仪表,300667.SZ,300667
33,轻工制造-家居用品-文娱用品,001300.SZ,001300
33,轻工制造-家居用品-其他家居用品,001216.SZ,001216
33,基础化工-塑料制品-其他塑料制品,301216.SZ,301216
33,电力设备-电网设备-线缆部件及其他,300265.SZ,300265
33,机械设备-通用设备-仪器仪表,300165.SZ,300165
33,建筑材料-建筑材料-管材,300599.SZ,300599
17,电子-消费电子-消费电子零部件及组装,600203.SH,600203
17,通信-通信设备-通信终端及配件,603236.SH,603236
17,煤炭-煤炭开采加工-煤炭开采,600188.SH,600188
33,轻工制造-包装印刷-包装,002846.SZ,002846
33,传媒-文化传媒-广告营销,002400.SZ,002400
17,电力设备-其他电源设备-其他电源设备Ⅲ,600590.SH,600590
17,机械设备-自动化设备-工控设备,688188.SH,688188
33,基础化工-农化制品-农药,002496.SZ,002496
17,机械设备-专用设备-能源及重型设备,603012.SH,603012
17,基础化工-化学制品-其他化学制品,603255.SH,603255
33,基础化工-化学制品-其他化学制品,301212.SZ,301212
17,商贸零售-互联网电商-互联网电商Ⅲ,600539.SH,600539
33,电力设备-其他电源设备-其他电源设备Ⅲ,301669.SZ,301669
33,环保-环境治理-固废治理,002672.SZ,002672
17,国防军工-军工装备-航天装备,600879.SH,600879
33,电力设备-电网设备-电气自控设备,301179.SZ,301179
33,电力设备-电网设备-输变电设备,002270.SZ,002270
33,机械设备-自动化设备-工控设备,002527.SZ,002527
33,有色金属-工业金属-铝,000933.SZ,000933
17,机械设备-通用设备-其他通用设备,600343.SH,600343
33,基础化工-化学制品-其他化学制品,002430.SZ,002430
17,有色金属-工业金属-铝,601600.SH,601600
33,汽车-汽车零部件-底盘与发动机系统,002590.SZ,002590
33,交通运输-物流-物流Ⅲ,001228.SZ,001228
17,电力设备-电池-电池化学品,688005.SH,688005
17,电力设备-电网设备-输变电设备,600768.SH,600768
33,医药生物-医疗器械-医疗耗材,301290.SZ,301290
17,机械设备-专用设备-纺织服装设备,603095.SH,603095
17,机械设备-通用设备-其他通用设备,688251.SH,688251
33,机械设备-通用设备-其他通用设备,301448.SZ,301448
33,电力设备-其他电源设备-其他电源设备Ⅲ,002335.SZ,002335
151,基础化工-农化制品-复合肥,920159.BJ,920159
33,电子-消费电子-消费电子零部件及组装,002866.SZ,002866
33,机械设备-自动化设备-机器人,300024.SZ,300024
33,社会服务-其他社会服务-专业服务,300416.SZ,300416
17,计算机-软件开发-横向通用软件,688152.SH,688152
17,基础化工-化学纤维-涤纶,603225.SH,603225
33,交通运输-机场航运-航空运输,002928.SZ,002928
17,基础化工-化学制品-有机硅,605399.SH,605399
17,基础化工-化学制品-氟化工,603505.SH,603505
33,电子-光学光电子-光学元件,300566.SZ,300566
151,机械设备-工程机械-工程机械Ⅲ,920706.BJ,920706
33,汽车-汽车零部件-底盘与发动机系统,300694.SZ,300694
33,房地产-房地产-住宅开发,000036.SZ,000036
33,电子-光学光电子-LED,002638.SZ,002638
17,计算机-计算机设备-其他计算机设备,603660.SH,603660
33,计算机-计算机设备-其他计算机设备,301600.SZ,301600
33,计算机-IT服务-IT服务Ⅲ,301178.SZ,301178
33,机械设备-通用设备-磨具磨料,002760.SZ,002760
17,食品饮料-食品加工制造-休闲食品,603719.SH,603719
17,计算机-IT服务-IT服务Ⅲ,600845.SH,600845
33,汽车-汽车零部件-底盘与发动机系统,301119.SZ,301119
22,机械设备-自动化设备-激光设备,688646.SH,688646
33,医药生物-医疗服务-医疗研发外包,301096.SZ,301096
17,机械设备-通用设备-其他通用设备,603082.SH,603082
33,机械设备-通用设备-仪器仪表,300354.SZ,300354
33,汽车-汽车零部件-汽车电子电气系统,001365.SZ,001365
33,社会服务-其他社会服务-专业服务,002057.SZ,002057
17,通信-通信设备-通信网络设备及器件,688205.SH,688205
17,电力设备-其他电源设备-其他电源设备Ⅲ,600482.SH,600482
17,汽车-汽车零部件-汽车电子电气系统,603390.SH,603390
22,建筑装饰-建筑装饰-装饰园林,603828.SH,603828
33,电力设备-电网设备-电气自控设备,002546.SZ,002546
33,基础化工-非金属材料-非金属材料Ⅲ,001296.SZ,001296
33,房地产-房地产-住宅开发,000573.SZ,000573
17,基础化工-化学制品-纺织化学用品,600352.SH,600352
17,计算机-软件开发-垂直应用软件,603528.SH,603528
33,计算机-IT服务-IT服务Ⅲ,300044.SZ,300044
17,电子-半导体-模拟芯片设计,688153.SH,688153
151,机械设备-工程机械-工程机械Ⅲ,920839.BJ,920839
33,通信-通信设备-其他通信设备,301202.SZ,301202
17,汽车-汽车零部件-底盘与发动机系统,605255.SH,605255
33,传媒-游戏-游戏Ⅲ,300494.SZ,300494
17,基础化工-化学制品-其他化学制品,603867.SH,603867
33,基础化工-化学原料-钛白粉,300891.SZ,300891
33,环保-环境治理-综合环境治理,300190.SZ,300190
151,汽车-汽车零部件-汽车电子电气系统,920212.BJ,920212
33,农林牧渔-农产品加工-果蔬加工,300175.SZ,300175
33,医药生物-医疗器械-医疗耗材,300326.SZ,300326
151,基础化工-化学制品-其他化学制品,920471.BJ,920471
33,国防军工-军工装备-航空装备,002933.SZ,002933
33,轻工制造-包装印刷-包装,301198.SZ,301198
17,医药生物-医疗器械-医疗设备,688626.SH,688626
33,电子-其他电子-其他电子Ⅲ,300736.SZ,300736
33,医药生物-医疗服务-医疗研发外包,300149.SZ,300149
33,基础化工-化学制品-其他化学制品,300637.SZ,300637
33,美容护理-美容护理-医疗美容,000615.SZ,000615
17,计算机-软件开发-垂直应用软件,688246.SH,688246
33,基础化工-化学原料-其他化学原料,301069.SZ,301069
33,汽车-汽车零部件-其他汽车零部件,001311.SZ,001311
151,汽车-汽车零部件-底盘与发动机系统,920106.BJ,920106
33,国防军工-军工电子-军工电子Ⅲ,300397.SZ,300397
151,汽车-汽车零部件-车身附件及饰件,920663.BJ,920663
33,石油石化-石油加工贸易-石油加工,300839.SZ,300839
33,有色金属-工业金属-铝,002988.SZ,002988
33,石油石化-油气开采及服务-油气开采,300483.SZ,300483
17,医药生物-医疗器械-体外诊断,688656.SH,688656
33,电子-其他电子-其他电子Ⅲ,002388.SZ,002388
33,机械设备-通用设备-其他通用设备,301107.SZ,301107
33,国防军工-军工装备-航天装备,002829.SZ,002829
33,家用电器-黑色家电-其他黑色家电,000810.SZ,000810
17,机械设备-工程机械-工程机械Ⅲ,603638.SH,603638
33,医药生物-医疗服务-医疗研发外包,301257.SZ,301257
33,汽车-汽车零部件-底盘与发动机系统,301225.SZ,301225
17,电子-消费电子-消费电子零部件及组装,605277.SH,605277
33,国防军工-军工装备-地面兵装,300527.SZ,300527
33,钢铁-钢铁-冶钢原料,001203.SZ,001203
33,电子-光学光电子-面板,002845.SZ,002845
33,轻工制造-家居用品-定制家居,300616.SZ,300616
17,电子-半导体-数字芯片设计,688589.SH,688589
33,环保-环境治理-水务及水治理,300774.SZ,300774
33,计算机-软件开发-垂直应用软件,300561.SZ,300561
33,电力设备-电网设备-电气自控设备,300018.SZ,300018
33,汽车-汽车零部件-车身附件及饰件,002516.SZ,002516
33,电力设备-光伏设备-光伏电池组件,002506.SZ,002506
17,公用事业-燃气-燃气Ⅲ,600333.SH,600333
17,汽车-汽车整车-商用载货车,600418.SH,600418
33,通信-通信设备-通信网络设备及器件,301314.SZ,301314
33,纺织服饰-服装家纺-服装,002687.SZ,002687
33,电子-光学光电子-面板,000536.SZ,000536
17,房地产-房地产-房地产服务,600743.SH,600743
33,电子-光学光电子-面板,301106.SZ,301106
33,基础化工-化学制品-其他化学制品,301077.SZ,301077
17,汽车-汽车零部件-其他汽车零部件,603917.SH,603917
33,建筑装饰-建筑装饰-专业工程,002051.SZ,002051
33,国防军工-军工电子-军工电子Ⅲ,300045.SZ,300045
33,基础化工-化学原料-钛白粉,002136.SZ,002136
33,电力设备-电机-电机Ⅲ,301023.SZ,301023
151,机械设备-专用设备-能源及重型设备,920158.BJ,920158
17,电力设备-光伏设备-光伏辅材,603212.SH,603212
33,基础化工-化学原料-其他化学原料,300082.SZ,300082
33,电子-光学光电子-光学元件,002456.SZ,002456
151,基础化工-橡胶制品-其他橡胶制品,920188.BJ,920188
33,机械设备-通用设备-金属制品,301261.SZ,301261
17,电力设备-电机-电机Ⅲ,603344.SH,603344
33,电力设备-电网设备-电气自控设备,300222.SZ,300222
22,国防军工-军工电子-军工电子Ⅲ,688053.SH,688053
33,煤炭-煤炭开采加工-煤炭开采,002128.SZ,002128
17,机械设备-通用设备-金属制品,605100.SH,605100
33,食品饮料-食品加工制造-休闲食品,002582.SZ,002582
33,机械设备-工程机械-工程机械Ⅲ,301079.SZ,301079
17,机械设备-专用设备-其他专用设备,603081.SH,603081
33,机械设备-通用设备-金属制品,300885.SZ,300885
33,电子-元件-被动元件,300460.SZ,300460
33,电力设备-光伏设备-逆变器,300274.SZ,300274
17,医药生物-生物制品-血液制品,688765.SH,688765
33,机械设备-专用设备-能源及重型设备,300837.SZ,300837
33,机械设备-轨交设备-轨交设备Ⅲ,300351.SZ,300351
17,钢铁-钢铁-普钢,600010.SH,600010
33,机械设备-通用设备-其他通用设备,301028.SZ,301028
17,社会服务-其他社会服务-体育,600676.SH,600676
151,基础化工-非金属材料-非金属材料Ⅲ,920675.BJ,920675
17,电子-半导体-数字芯片设计,688486.SH,688486
151,食品饮料-食品加工制造-其他食品,920429.BJ,920429
151,家用电器-白色家电-家电零部件,920108.BJ,920108
17,计算机-IT服务-IT服务Ⅲ,688568.SH,688568
33,电子-消费电子-消费电子零部件及组装,002369.SZ,002369
17,机械设备-自动化设备-工控设备,688698.SH,688698
33,医药生物-生物制品-疫苗,300142.SZ,300142
33,计算机-计算机设备-其他计算机设备,300941.SZ,300941
17,计算机-软件开发-垂直应用软件,600571.SH,600571
33,机械设备-专用设备-其他专用设备,300988.SZ,300988
17,房地产-房地产-产业地产,600604.SH,600604
151,基础化工-塑料制品-其他塑料制品,920871.BJ,920871
33,传媒-文化传媒-广告营销,301102.SZ,301102
33,计算机-软件开发-垂直应用软件,300226.SZ,300226
151,机械设备-通用设备-金属制品,920510.BJ,920510
17,机械设备-通用设备-金属制品,603270.SH,603270
17,基础化工-化学制品-其他化学制品,603181.SH,603181
17,医药生物-医疗器械-医疗耗材,688026.SH,688026
33,基础化工-化学制品-其他化学制品,002455.SZ,002455
33,建筑装饰-建筑装饰-工程咨询服务,301091.SZ,301091
151,机械设备-通用设备-其他通用设备,920570.BJ,920570
33,机械设备-通用设备-金属制品,002132.SZ,002132
17,医药生物-化学制药-化学制剂,688321.SH,688321
17,机械设备-通用设备-仪器仪表,605056.SH,605056
17,医药生物-医疗服务-医疗研发外包,688222.SH,688222
17,通信-通信设备-通信终端及配件,688159.SH,688159
33,计算机-计算机设备-安防设备,300449.SZ,300449
33,公用事业-电力-新能源发电,002617.SZ,002617
33,电子-消费电子-消费电子零部件及组装,300787.SZ,300787
17,计算机-软件开发-垂直应用软件,688588.SH,688588
33,医药生物-医疗服务-医疗研发外包,301509.SZ,301509
33,家用电器-白色家电-家电零部件,002050.SZ,002050
17,建筑装饰-建筑装饰-工程咨询服务,603257.SH,603257
17,电子-半导体-模拟芯片设计,688798.SH,688798
17,有色金属-金属新材料-其他金属新材料,688190.SH,688190
33,传媒-文化传媒-数字媒体,301299.SZ,301299
17,交通运输-机场航运-航空运输,603885.SH,603885
33,通信-通信服务-通信工程及服务,002115.SZ,002115
17,轻工制造-家居用品-文娱用品,605299.SH,605299
33,农林牧渔-养殖业-其他养殖,300313.SZ,300313
33,计算机-IT服务-IT服务Ⅲ,300231.SZ,300231
151,机械设备-通用设备-仪器仪表,920407.BJ,920407
17,纺织服饰-服装家纺-服装,603196.SH,603196
151,社会服务-其他社会服务-专业服务,920122.BJ,920122
33,医药生物-化学制药-原料药,300765.SZ,300765
17,计算机-软件开发-横向通用软件,688111.SH,688111
22,汽车-汽车零部件-其他汽车零部件,603922.SH,603922
17,轻工制造-家居用品-定制家居,603898.SH,603898
33,电力设备-其他电源设备-其他电源设备Ⅲ,300277.SZ,300277
33,计算机-IT服务-IT服务Ⅲ,002195.SZ,002195
17,计算机-软件开发-横向通用软件,688692.SH,688692
33,石油石化-油气开采及服务-油服工程,002207.SZ,002207
33,公用事业-电力-火电,000539.SZ,000539
33,机械设备-通用设备-机床工具,002248.SZ,002248
33,计算机-IT服务-IT服务Ⅲ,300017.SZ,300017
33,医药生物-医疗器械-医疗设备,300430.SZ,300430
17,有色金属-工业金属-铝,600219.SH,600219
33,社会服务-教育-教育Ⅲ,300338.SZ,300338
17,电力设备-电池-电池化学品,603659.SH,603659
33,电力设备-电池-电池化学品,300409.SZ,300409
17,计算机-软件开发-横向通用软件,600288.SH,600288
33,汽车-汽车零部件-其他汽车零部件,000887.SZ,000887
33,电子-光学光电子-面板,002952.SZ,002952
17,有色金属-工业金属-铝,603937.SH,603937
33,国防军工-军工电子-军工电子Ⅲ,002413.SZ,002413
17,基础化工-化学制品-食品及饲料添加剂,605016.SH,605016
33,基础化工-化学原料-其他化学原料,301118.SZ,301118
33,机械设备-通用设备-其他通用设备,300992.SZ,300992
33,有色金属-能源金属-钴,300618.SZ,300618
151,农林牧渔-种植业与林业-种子生产,920403.BJ,920403
151,医药生物-化学制药-化学制剂,920735.BJ,920735
17,汽车-汽车零部件-车身附件及饰件,605128.SH,605128
33,公用事业-电力-新能源发电,000595.SZ,000595
33,汽车-汽车零部件-底盘与发动机系统,300507.SZ,300507
17,基础化工-农化制品-磷肥及磷化工,603077.SH,603077
17,公用事业-燃气-燃气Ⅲ,600635.SH,600635
17,纺织服饰-服装家纺-鞋帽及其他,603558.SH,603558
151,机械设备-专用设备-能源及重型设备,920931.BJ,920931
17,轻工制造-包装印刷-包装,600076.SH,600076
33,汽车-汽车零部件-底盘与发动机系统,301181.SZ,301181
33,轻工制造-家居用品-瓷砖地板,002798.SZ,002798
151,机械设备-工程机械-工程机械Ⅲ,920101.BJ,920101
17,医药生物-化学制药-化学制剂,688553.SH,688553
33,计算机-计算机设备-安防设备,301318.SZ,301318
33,基础化工-化学制品-涂料油墨,300758.SZ,300758
17,计算机-软件开发-垂直应用软件,601519.SH,601519
17,医药生物-医疗器械-医疗耗材,603309.SH,603309
33,医药生物-化学制药-化学制剂,300723.SZ,300723
33,有色金属-金属新材料-其他金属新材料,000969.SZ,000969
17,交通运输-公路铁路运输-公交,603069.SH,603069
33,基础化工-塑料制品-膜材料,001378.SZ,001378
33,电力设备-风电设备-风电整机,300772.SZ,300772
33,美容护理-美容护理-化妆品,300849.SZ,300849
17,机械设备-专用设备-能源及重型设备,600980.SH,600980
17,汽车-汽车零部件-汽车电子电气系统,603633.SH,603633
33,机械设备-通用设备-其他通用设备,000880.SZ,000880
33,汽车-汽车零部件-底盘与发动机系统,300680.SZ,300680
33,计算机-软件开发-垂直应用软件,000948.SZ,000948
17,国防军工-军工电子-军工电子Ⅲ,688311.SH,688311
17,电力设备-电机-电机Ⅲ,603489.SH,603489
17,非银金融-保险-保险Ⅲ,601336.SH,601336
17,国防军工-军工电子-军工电子Ⅲ,688272.SH,688272
33,基础化工-塑料制品-合成树脂,301555.SZ,301555
17,国防军工-军工电子-军工电子Ⅲ,688375.SH,688375
33,交通运输-物流-物流Ⅲ,001317.SZ,001317
151,基础化工-化学制品-其他化学制品,920957.BJ,920957
33,电力设备-光伏设备-逆变器,300763.SZ,300763
33,电子-元件-被动元件,002199.SZ,002199
17,电力设备-电网设备-输变电设备,603861.SH,603861
33,医药生物-医疗服务-医院,002173.SZ,002173
33,房地产-房地产-房地产服务,000011.SZ,000011
17,医药生物-医疗器械-医疗耗材,688613.SH,688613
17,有色金属-工业金属-铝,603876.SH,603876
33,传媒-游戏-游戏Ⅲ,300418.SZ,300418
17,电力设备-电网设备-输变电设备,603829.SH,603829
33,汽车-汽车零部件-车身附件及饰件,002048.SZ,002048
33,美容护理-美容护理-个护用品,301108.SZ,301108
17,电力设备-电网设备-线缆部件及其他,600973.SH,600973
33,汽车-汽车零部件-其他汽车零部件,002328.SZ,002328
33,传媒-文化传媒-出版,301231.SZ,301231
17,家用电器-小家电-小家电Ⅲ,603355.SH,603355
17,电力设备-光伏设备-光伏辅材,600207.SH,600207
17,机械设备-专用设备-其他专用设备,603656.SH,603656
33,农林牧渔-养殖业-肉鸡养殖,300967.SZ,300967
151,汽车-汽车零部件-底盘与发动机系统,920086.BJ,920086
33,钢铁-钢铁-冶钢原料,000629.SZ,000629
33,有色金属-工业金属-铝,300057.SZ,300057
33,机械设备-通用设备-其他通用设备,300145.SZ,300145
33,电力设备-电网设备-电气自控设备,300407.SZ,300407
33,基础化工-化学制品-涂料油墨,300665.SZ,300665
17,美容护理-美容护理-化妆品,603983.SH,603983
33,电力设备-电机-电机Ⅲ,003021.SZ,003021
33,农林牧渔-养殖业-肉鸡养殖,002458.SZ,002458
33,商贸零售-互联网电商-互联网电商Ⅲ,002315.SZ,002315
17,机械设备-通用设备-其他通用设备,603131.SH,603131
33,汽车-汽车零部件-其他汽车零部件,002510.SZ,002510
33,机械设备-通用设备-金属制品,301151.SZ,301151
17,电子-半导体-数字芯片设计,688259.SH,688259
17,钢铁-钢铁-冶钢原料,601121.SH,601121
33,汽车-汽车零部件-轮胎轮毂,300652.SZ,300652
33,电力设备-电池-锂电池,300014.SZ,300014
17,商贸零售-贸易-贸易Ⅲ,600725.SH,600725
17,公用事业-电力-火电,601991.SH,601991
33,计算机-IT服务-IT服务Ⅲ,300245.SZ,300245
17,机械设备-专用设备-能源及重型设备,603169.SH,603169
33,纺织服饰-服装家纺-服装,301276.SZ,301276
33,传媒-文化传媒-广告营销,300063.SZ,300063
17,医药生物-生物制品-其他生物制品,688136.SH,688136
33,汽车-汽车零部件-底盘与发动机系统,300733.SZ,300733
33,计算机-软件开发-垂直应用软件,002261.SZ,002261
33,家用电器-白色家电-家电零部件,300403.SZ,300403
17,环保-环境治理-大气治理,603315.SH,603315
33,商贸零售-互联网电商-互联网电商Ⅲ,300792.SZ,300792
33,电子-光学光电子-光学元件,003015.SZ,003015
33,机械设备-自动化设备-其他自动化设备,301512.SZ,301512
33,家用电器-白色家电-空调,000921.SZ,000921
17,商贸零售-零售-商业物业经营,600113.SH,600113
17,农林牧渔-农产品加工-畜禽饲料,688156.SH,688156
17,基础化工-塑料制品-合成树脂,688585.SH,688585
33,计算机-软件开发-横向通用软件,002230.SZ,002230
17,轻工制造-家居用品-成品家居,603313.SH,603313
33,基础化工-化学原料-煤化工,000830.SZ,000830
33,汽车-汽车零部件-底盘与发动机系统,300258.SZ,300258
17,医药生物-医疗服务-医疗研发外包,688073.SH,688073
17,机械设备-专用设备-其他专用设备,688162.SH,688162
151,医药生物-化学制药-原料药,920478.BJ,920478
17,电力设备-光伏设备-逆变器,605117.SH,605117
33,家用电器-白色家电-冰洗,000016.SZ,000016
33,机械设备-通用设备-其他通用设备,301596.SZ,301596
33,医药生物-中药-中药Ⅲ,002317.SZ,002317
17,机械设备-轨交设备-轨交设备Ⅲ,688367.SH,688367
17,电子-元件-被动元件,600563.SH,600563
17,国防军工-军工装备-航天装备,688282.SH,688282
33,机械设备-通用设备-其他通用设备,301226.SZ,301226
33,通信-通信设备-通信网络设备及器件,002902.SZ,002902
33,非银金融-证券-证券Ⅲ,300059.SZ,300059
33,通信-通信设备-通信终端及配件,300555.SZ,300555
17,汽车-汽车整车-商用载客车,600066.SH,600066
33,机械设备-通用设备-金属制品,301368.SZ,301368
17,纺织服饰-服装家纺-饰品,603900.SH,603900
33,计算机-软件开发-垂直应用软件,300377.SZ,300377
33,商贸零售-互联网电商-互联网电商Ⅲ,003010.SZ,003010
17,交通运输-物流-物流Ⅲ,600603.SH,600603
33,建筑装饰-建筑装饰-装饰园林,002081.SZ,002081
33,机械设备-通用设备-金属制品,300828.SZ,300828
17,电力设备-电网设备-电气自控设备,688597.SH,688597
