所属同花顺行业,market_code,股票代码,code
公用事业-电力-火电,33,000027.SZ,000027
公用事业-电力-火电,33,000966.SZ,000966
公用事业-电力-火电,17,600157.SH,600157
公用事业-电力-新能源发电,33,000591.SZ,000591
公用事业-电力-新能源发电,17,600905.SH,600905
汽车-汽车服务及其他-其他运输设备,33,300256.SZ,300256
汽车-汽车服务及其他-汽车服务,17,600386.SH,600386
汽车-汽车服务及其他-汽车服务,17,600653.SH,600653
汽车-汽车服务及其他-汽车服务,33,301215.SZ,301215
汽车-汽车零部件-底盘与发动机系统,33,002434.SZ,002434
汽车-汽车零部件-汽车电子电气系统,33,300304.SZ,300304
汽车-汽车零部件-车身附件及饰件,17,600742.SH,600742
汽车-汽车零部件-底盘与发动机系统,17,603982.SH,603982
汽车-汽车零部件-底盘与发动机系统,33,301229.SZ,301229
汽车-汽车零部件-底盘与发动机系统,151,920454.BJ,920454
汽车-汽车零部件-车身附件及饰件,151,920906.BJ,920906
家用电器-小家电-小家电Ⅲ,33,002005.SZ,002005
家用电器-白色家电-冰洗,33,001387.SZ,001387
银行-银行-股份制银行,17,601998.SH,601998
银行-银行-城商行,33,002936.SZ,002936
银行-银行-城商行,33,002966.SZ,002966
银行-银行-国有大型银行,17,601658.SH,601658
医药生物-中药-中药Ⅲ,22,600080.SH,600080
电子-元件-印制电路板,33,002815.SZ,002815
电子-元件-印制电路板,33,300657.SZ,300657
电子-元件-印制电路板,17,603386.SH,603386
电子-消费电子-消费电子零部件及组装,33,002055.SZ,002055
电子-消费电子-消费电子零部件及组装,33,300128.SZ,300128
综合-综合-综合Ⅲ,33,000652.SZ,000652
电子-半导体-模拟芯片设计,17,688798.SH,688798
电子-半导体-数字芯片设计,17,688262.SH,688262
电子-半导体-集成电路封测,17,688362.SH,688362
电子-半导体-模拟芯片设计,17,688458.SH,688458
电子-半导体-数字芯片设计,17,688620.SH,688620
电子-半导体-半导体设备,17,688785.SH,688785
电力设备-电机-电机Ⅲ,33,002576.SZ,002576
公用事业-电力-电能综合服务,17,600310.SH,600310
公用事业-电力-电能综合服务,17,600979.SH,600979
基础化工-化学制品-涂料油墨,33,300522.SZ,300522
轻工制造-家居用品-瓷砖地板,17,603221.SH,603221
轻工制造-造纸-造纸Ⅲ,17,600963.SH,600963
轻工制造-包装印刷-包装,33,301223.SZ,301223
轻工制造-包装印刷-包装,151,920163.BJ,920163
医药生物-化学制药-原料药,33,300111.SZ,300111
医药生物-化学制药-原料药,17,603229.SH,603229
医药生物-化学制药-原料药,33,301246.SZ,301246
医药生物-化学制药-原料药,151,920946.BJ,920946
医药生物-化学制药-化学制剂,33,300194.SZ,300194
医药生物-化学制药-化学制剂,33,002923.SZ,002923
医药生物-化学制药-化学制剂,17,688247.SH,688247
医药生物-化学制药-化学制剂,151,920566.BJ,920566
非银金融-证券-证券Ⅲ,33,002926.SZ,002926
基础化工-化学制品-有机硅,17,603260.SH,603260
电力设备-电池-锂电专用设备,33,300173.SZ,300173
电力设备-电池-锂电池,33,301217.SZ,301217
基础化工-塑料制品-其他塑料制品,33,300180.SZ,300180
基础化工-塑料制品-改性塑料,33,300586.SZ,300586
电力设备-风电设备-风电零部件,33,000809.SZ,000809
电力设备-光伏设备-光伏电池组件,33,002506.SZ,002506
美容护理-美容护理-医疗美容,33,000615.SZ,000615
基础化工-化学原料-纯碱,17,600586.SH,600586
基础化工-化学原料-煤化工,17,600623.SH,600623
基础化工-化学制品-其他化学制品,33,002810.SZ,002810
基础化工-化学制品-其他化学制品,33,300405.SZ,300405
纺织服饰-服装家纺-家纺,33,002327.SZ,002327
纺织服饰-服装家纺-服装,33,002486.SZ,002486
纺织服饰-服装家纺-服装,33,002569.SZ,002569
纺织服饰-服装家纺-服装,17,603511.SH,603511
钢铁-钢铁-普钢,17,601003.SH,601003
商贸零售-贸易-贸易Ⅲ,33,002183.SZ,002183
商贸零售-零售-百货零售,33,002187.SZ,002187
商贸零售-零售-旅游零售,17,600185.SH,600185
商贸零售-零售-百货零售,17,600697.SH,600697
商贸零售-零售-百货零售,17,600824.SH,600824
商贸零售-零售-商业物业经营,17,601828.SH,601828
环保-环境治理-水务及水治理,33,300172.SZ,300172
环保-环境治理-水务及水治理,17,600008.SH,600008
环保-环境治理-水务及水治理,17,600168.SH,600168
电子-半导体-数字芯片设计,17,688047.SH,688047
汽车-汽车零部件-其他汽车零部件,33,300816.SZ,300816
家用电器-白色家电-家电零部件,33,301280.SZ,301280
基础化工-塑料制品-改性塑料,33,300995.SZ,300995
医药生物-化学制药-原料药,33,301258.SZ,301258
电子-半导体-模拟芯片设计,17,688153.SH,688153
机械设备-专用设备-其他专用设备,17,600520.SH,600520
电力设备-电池-锂电专用设备,33,301513.SZ,301513
机械设备-专用设备-能源及重型设备,33,300837.SZ,300837
农林牧渔-农产品加工-其他农产品加工,33,003030.SZ,003030
电力设备-其他电源设备-其他电源设备Ⅲ,33,300153.SZ,300153
计算机-IT服务-IT服务Ⅲ,33,301085.SZ,301085
医药生物-医疗器械-医疗耗材,17,688576.SH,688576
医药生物-中药-中药Ⅲ,33,301111.SZ,301111
医药生物-医疗器械-体外诊断,17,688426.SH,688426
机械设备-自动化设备-机器人,33,301199.SZ,301199
电力设备-电池-锂电专用设备,17,688499.SH,688499
计算机-IT服务-IT服务Ⅲ,17,600845.SH,600845
基础化工-化学制品-其他化学制品,17,603681.SH,603681
纺织服饰-纺织制造-其他纺织,33,001390.SZ,001390
计算机-IT服务-IT服务Ⅲ,33,301172.SZ,301172
电子-消费电子-消费电子零部件及组装,33,301123.SZ,301123
计算机-软件开发-垂直应用软件,17,688083.SH,688083
煤炭-煤炭开采加工-煤炭开采,17,601699.SH,601699
农林牧渔-农产品加工-粮油加工,17,603231.SH,603231
电力设备-电网设备-线缆部件及其他,33,300069.SZ,300069
机械设备-专用设备-农用机械,33,301260.SZ,301260
食品饮料-饮料制造-乳品,33,002732.SZ,002732
计算机-IT服务-IT服务Ⅲ,33,003005.SZ,003005
医药生物-化学制药-化学制剂,33,002755.SZ,002755
机械设备-自动化设备-工控设备,17,603025.SH,603025
环保-环保设备-环保设备Ⅲ,17,688501.SH,688501
通信-通信设备-通信线缆及配套,17,603042.SH,603042
建筑装饰-建筑装饰-工程咨询服务,33,300675.SZ,300675
电子-消费电子-消费电子零部件及组装,33,002993.SZ,002993
机械设备-专用设备-能源及重型设备,17,688633.SH,688633
电力设备-电机-电机Ⅲ,33,000922.SZ,000922
传媒-游戏-游戏Ⅲ,33,300467.SZ,300467
电子-元件-印制电路板,33,300739.SZ,300739
基础化工-化学制品-涂料油墨,33,301683.SZ,301683
机械设备-专用设备-印刷包装机械,33,002209.SZ,002209
计算机-软件开发-横向通用软件,17,688095.SH,688095
银行-银行-城商行,17,601009.SH,601009
计算机-计算机设备-其他计算机设备,33,300845.SZ,300845
汽车-汽车零部件-车身附件及饰件,17,603048.SH,603048
家用电器-白色家电-家电零部件,17,603150.SH,603150
计算机-IT服务-IT服务Ⅲ,17,688316.SH,688316
计算机-软件开发-垂直应用软件,33,300608.SZ,300608
电力设备-电池-其他电池,33,002580.SZ,002580
社会服务-教育-教育Ⅲ,33,300688.SZ,300688
基础化工-橡胶制品-炭黑,33,301300.SZ,301300
交通运输-港口航运-航运,17,603565.SH,603565
电力设备-电网设备-输变电设备,33,002346.SZ,002346
汽车-汽车零部件-其他汽车零部件,17,603197.SH,603197
商贸零售-贸易-贸易Ⅲ,33,000151.SZ,000151
轻工制造-包装印刷-包装,33,301355.SZ,301355
环保-环保设备-环保设备Ⅲ,33,300800.SZ,300800
医药生物-中药-中药Ⅲ,17,600479.SH,600479
机械设备-专用设备-能源及重型设备,33,001277.SZ,001277
机械设备-通用设备-机床工具,33,301603.SZ,301603
电子-半导体-数字芯片设计,17,688008.SH,688008
医药生物-化学制药-原料药,22,688076.SH,688076
煤炭-煤炭开采加工-煤炭开采,17,601666.SH,601666
环保-环境治理-大气治理,17,603177.SH,603177
轻工制造-家居用品-定制家居,17,605268.SH,605268
电子-光学光电子-面板,17,600707.SH,600707
通信-通信服务-通信应用增值服务,33,300113.SZ,300113
机械设备-自动化设备-其他自动化设备,33,301029.SZ,301029
食品饮料-饮料制造-啤酒,33,000929.SZ,000929
医药生物-中药-中药Ⅲ,33,000590.SZ,000590
计算机-IT服务-IT服务Ⅲ,33,000409.SZ,000409
建筑装饰-建筑装饰-工程咨询服务,33,002883.SZ,002883
电子-消费电子-品牌消费电子,33,002045.SZ,002045
汽车-汽车零部件-底盘与发动机系统,33,000581.SZ,000581
机械设备-工程机械-工程机械Ⅲ,17,603280.SH,603280
轻工制造-家居用品-成品家居,151,920132.BJ,920132
机械设备-专用设备-印刷包装机械,33,300509.SZ,300509
公用事业-电力-电能综合服务,17,600969.SH,600969
食品饮料-饮料制造-乳品,33,002946.SZ,002946
建筑装饰-建筑装饰-工程咨询服务,33,300983.SZ,300983
医药生物-中药-中药Ⅲ,33,002603.SZ,002603
通信-通信设备-通信终端及配件,33,002313.SZ,002313
传媒-文化传媒-数字媒体,17,600228.SH,600228
医药生物-化学制药-化学制剂,17,600062.SH,600062
建筑材料-建筑材料-玻璃玻纤,33,002080.SZ,002080
汽车-汽车零部件-底盘与发动机系统,33,002553.SZ,002553
家用电器-白色家电-家电零部件,33,000404.SZ,000404
石油石化-石油加工贸易-油品石化贸易,33,000096.SZ,000096
计算机-软件开发-垂直应用软件,17,688078.SH,688078
电子-半导体-半导体材料,17,688401.SH,688401
非银金融-多元金融-多元金融Ⅲ,33,001236.SZ,001236
电子-半导体-数字芯片设计,17,688259.SH,688259
商贸零售-零售-专业连锁,33,301078.SZ,301078
计算机-软件开发-垂直应用软件,33,300598.SZ,300598
计算机-软件开发-垂直应用软件,33,300468.SZ,300468
农林牧渔-种植业与林业-种子生产,17,600371.SH,600371
基础化工-塑料制品-合成树脂,17,688716.SH,688716
传媒-文化传媒-数字媒体,33,002095.SZ,002095
通信-通信设备-通信网络设备及器件,17,688618.SH,688618
电子-光学光电子-光学元件,151,920438.BJ,920438
非银金融-多元金融-多元金融Ⅲ,33,000617.SZ,000617
轻工制造-造纸-造纸Ⅲ,33,002521.SZ,002521
医药生物-化学制药-化学制剂,33,300233.SZ,300233
非银金融-证券-证券Ⅲ,17,601995.SH,601995
公用事业-电力-火电,17,600011.SH,600011
非银金融-证券-证券Ⅲ,33,000776.SZ,000776
家用电器-小家电-小家电Ⅲ,33,002032.SZ,002032
非银金融-证券-证券Ⅲ,17,601198.SH,601198
基础化工-化学制品-其他化学制品,17,688357.SH,688357
机械设备-通用设备-金属制品,33,300946.SZ,300946
商贸零售-零售-百货零售,33,002561.SZ,002561
电力设备-风电设备-风电零部件,33,301040.SZ,301040
轻工制造-家居用品-其他家居用品,33,002615.SZ,002615
电力设备-电机-电机Ⅲ,33,002823.SZ,002823
电子-光学光电子-面板,33,002952.SZ,002952
医药生物-生物制品-疫苗,33,300122.SZ,300122
计算机-软件开发-垂直应用软件,33,002405.SZ,002405
建筑装饰-建筑装饰-工程咨询服务,17,603860.SH,603860
计算机-软件开发-横向通用软件,33,300311.SZ,300311
电子-消费电子-消费电子零部件及组装,33,300812.SZ,300812
电力设备-电池-其他电池,33,002733.SZ,002733
建筑材料-建筑材料-其他建材,33,002043.SZ,002043
机械设备-专用设备-纺织服装设备,17,603337.SH,603337
基础化工-塑料制品-合成树脂,33,301395.SZ,301395
电子-半导体-半导体设备,17,603061.SH,603061
银行-银行-城商行,17,601665.SH,601665
通信-通信设备-通信网络设备及器件,33,301419.SZ,301419
房地产-房地产-住宅开发,17,600246.SH,600246
商贸零售-零售-百货零售,17,600628.SH,600628
轻工制造-家居用品-其他家居用品,33,001322.SZ,001322
电力设备-光伏设备-光伏辅材,22,688033.SH,688033
计算机-IT服务-IT服务Ⅲ,17,688051.SH,688051
石油石化-石油加工贸易-石油加工,33,300055.SZ,300055
电力设备-电池-电池化学品,33,301358.SZ,301358
公用事业-电力-热力,17,600226.SH,600226
通信-通信设备-通信网络设备及器件,17,603421.SH,603421
电力设备-电网设备-输变电设备,33,301388.SZ,301388
社会服务-其他社会服务-体育,33,002858.SZ,002858
电力设备-电网设备-输变电设备,33,300423.SZ,300423
环保-环境治理-综合环境治理,33,300958.SZ,300958
机械设备-自动化设备-激光设备,33,300747.SZ,300747
基础化工-农化制品-复合肥,33,002999.SZ,002999
汽车-汽车零部件-车身附件及饰件,33,002537.SZ,002537
计算机-软件开发-垂直应用软件,33,301221.SZ,301221
电子-消费电子-消费电子零部件及组装,33,002981.SZ,002981
汽车-汽车零部件-底盘与发动机系统,17,688280.SH,688280
食品饮料-食品加工制造-调味发酵品,33,002507.SZ,002507
电子-其他电子-其他电子Ⅲ,33,001287.SZ,001287
食品饮料-白酒-白酒Ⅲ,17,600519.SH,600519
电力设备-电池-锂电池,33,301121.SZ,301121
电力设备-电网设备-电气自控设备,17,601222.SH,601222
轻工制造-家居用品-定制家居,17,603208.SH,603208
煤炭-煤炭开采加工-煤炭开采,17,600985.SH,600985
电子-光学光电子-光学元件,33,001373.SZ,001373
交通运输-公路铁路运输-高速公路,17,601107.SH,601107
医药生物-医药商业-医药流通,17,601607.SH,601607
商贸零售-零售-百货零售,17,600778.SH,600778
传媒-游戏-游戏Ⅲ,33,300299.SZ,300299
医药生物-医疗器械-医疗设备,33,300298.SZ,300298
计算机-计算机设备-安防设备,17,603508.SH,603508
建筑装饰-建筑装饰-工程咨询服务,33,301505.SZ,301505
综合-综合-综合Ⅲ,33,000421.SZ,000421
轻工制造-家居用品-其他家居用品,17,603615.SH,603615
电子-半导体-数字芯片设计,17,603986.SH,603986
医药生物-化学制药-原料药,33,002099.SZ,002099
房地产-房地产-房地产服务,33,002188.SZ,002188
石油石化-石油加工贸易-油品石化贸易,17,603223.SH,603223
汽车-汽车零部件-车身附件及饰件,33,002516.SZ,002516
传媒-影视院线-影视院线Ⅲ,33,001330.SZ,001330
医药生物-化学制药-原料药,33,300966.SZ,300966
商贸零售-贸易-贸易Ⅲ,17,600710.SH,600710
交通运输-物流-物流Ⅲ,17,603128.SH,603128
计算机-IT服务-IT服务Ⅲ,33,002657.SZ,002657
建筑装饰-建筑装饰-基础建设,33,300982.SZ,300982
医药生物-生物制品-血液制品,33,300294.SZ,300294
交通运输-港口航运-港口,17,600018.SH,600018
基础化工-化学制品-有机硅,33,002909.SZ,002909
石油石化-石油加工贸易-石油加工,17,600028.SH,600028
汽车-汽车零部件-底盘与发动机系统,151,920146.BJ,920146
房地产-房地产-住宅开发,33,000609.SZ,000609
汽车-汽车零部件-车身附件及饰件,17,601799.SH,601799
通信-通信设备-通信线缆及配套,33,300913.SZ,300913
医药生物-化学制药-化学制剂,17,600812.SH,600812
汽车-汽车零部件-底盘与发动机系统,33,301192.SZ,301192
机械设备-通用设备-制冷空调设备,17,600202.SH,600202
计算机-软件开发-垂直应用软件,33,301159.SZ,301159
计算机-软件开发-垂直应用软件,33,002253.SZ,002253
机械设备-专用设备-其他专用设备,17,688001.SH,688001
社会服务-旅游及酒店-自然景点,33,000888.SZ,000888
基础化工-化学制品-食品及饲料添加剂,33,300858.SZ,300858
电力设备-其他电源设备-其他电源设备Ⅲ,17,688551.SH,688551
医药生物-医疗服务-医疗研发外包,33,002821.SZ,002821
计算机-IT服务-IT服务Ⅲ,33,002380.SZ,002380
计算机-IT服务-IT服务Ⅲ,33,000034.SZ,000034
电力设备-电网设备-输变电设备,17,603016.SH,603016
机械设备-自动化设备-工控设备,151,920425.BJ,920425
公用事业-燃气-燃气Ⅲ,17,600917.SH,600917
食品饮料-食品加工制造-肉制品,33,000529.SZ,000529
公用事业-电力-新能源发电,33,002616.SZ,002616
通信-通信设备-通信网络设备及器件,17,600498.SH,600498
家用电器-厨卫电器-厨卫电器Ⅲ,17,603551.SH,603551
机械设备-专用设备-其他专用设备,33,300499.SZ,300499
机械设备-专用设备-其他专用设备,33,300549.SZ,300549
公用事业-电力-火电,17,600027.SH,600027
商贸零售-零售-商业物业经营,17,600655.SH,600655
交通运输-港口航运-港口,17,601000.SH,601000
汽车-汽车零部件-车身附件及饰件,17,605151.SH,605151
美容护理-美容护理-个护用品,33,301009.SZ,301009
医药生物-化学制药-化学制剂,33,300255.SZ,300255
电子-消费电子-消费电子零部件及组装,33,002681.SZ,002681
电力设备-电池-锂电专用设备,33,301325.SZ,301325
医药生物-中药-中药Ⅲ,33,002424.SZ,002424
汽车-汽车零部件-轮胎轮毂,33,002863.SZ,002863
机械设备-通用设备-金属制品,17,603915.SH,603915
医药生物-化学制药-原料药,33,301301.SZ,301301
环保-环境治理-固废治理,33,300854.SZ,300854
电力设备-光伏设备-光伏辅材,17,600207.SH,600207
纺织服饰-服装家纺-服装,33,002634.SZ,002634
轻工制造-家居用品-成品家居,17,603848.SH,603848
传媒-游戏-游戏Ⅲ,17,603258.SH,603258
医药生物-生物制品-血液制品,33,002007.SZ,002007
汽车-汽车零部件-轮胎轮毂,33,002593.SZ,002593
汽车-汽车服务及其他-其他运输设备,17,600099.SH,600099
交通运输-港口航运-港口,17,601008.SH,601008
电子-光学光电子-面板,17,603773.SH,603773
建筑装饰-建筑装饰-房屋建设,33,000628.SZ,000628
通信-通信服务-电信运营商,17,600050.SH,600050
社会服务-旅游及酒店-酒店,33,000428.SZ,000428
传媒-文化传媒-电视广播,33,300770.SZ,300770
计算机-IT服务-IT服务Ⅲ,33,002771.SZ,002771
有色金属-金属新材料-磁性材料,33,301531.SZ,301531
汽车-汽车零部件-底盘与发动机系统,33,000030.SZ,000030
汽车-汽车零部件-其他汽车零部件,33,300998.SZ,300998
医药生物-化学制药-化学制剂,33,300016.SZ,300016
计算机-IT服务-IT服务Ⅲ,33,300150.SZ,300150
美容护理-美容护理-化妆品,17,603605.SH,603605
食品饮料-食品加工制造-肉制品,33,000895.SZ,000895
机械设备-专用设备-其他专用设备,22,688022.SH,688022
基础化工-化学制品-其他化学制品,17,688398.SH,688398
电力设备-电池-锂电专用设备,17,688638.SH,688638
通信-通信设备-通信网络设备及器件,33,300394.SZ,300394
机械设备-通用设备-磨具磨料,17,600172.SH,600172
医药生物-医疗器械-医疗耗材,33,300529.SZ,300529
公用事业-燃气-燃气Ⅲ,33,000407.SZ,000407
电子-消费电子-消费电子零部件及组装,33,002861.SZ,002861
轻工制造-家居用品-其他家居用品,33,301113.SZ,301113
计算机-软件开发-横向通用软件,17,688152.SH,688152
计算机-IT服务-IT服务Ⅲ,33,301248.SZ,301248
基础化工-化学制品-食品及饲料添加剂,17,603079.SH,603079
非银金融-多元金融-多元金融Ⅲ,17,600830.SH,600830
商贸零售-零售-商业物业经营,17,600738.SH,600738
汽车-汽车零部件-底盘与发动机系统,33,300375.SZ,300375
食品饮料-食品加工制造-调味发酵品,17,600298.SH,600298
传媒-文化传媒-出版,17,601900.SH,601900
汽车-汽车整车-乘用车,33,000572.SZ,000572
基础化工-化学制品-食品及饲料添加剂,22,688089.SH,688089
计算机-IT服务-IT服务Ⅲ,17,600410.SH,600410
机械设备-专用设备-其他专用设备,33,002786.SZ,002786
汽车-汽车零部件-其他汽车零部件,33,301022.SZ,301022
基础化工-塑料制品-膜材料,17,688323.SH,688323
石油石化-石油加工贸易-石油加工,33,000637.SZ,000637
计算机-计算机设备-其他计算机设备,33,301391.SZ,301391
通信-通信服务-通信工程及服务,151,920924.BJ,920924
公用事业-燃气-燃气Ⅲ,17,603706.SH,603706
电力设备-光伏设备-光伏辅材,33,300842.SZ,300842
石油石化-石油加工贸易-石油加工,33,000985.SZ,000985
医药生物-医疗器械-医疗耗材,17,600529.SH,600529
汽车-汽车零部件-底盘与发动机系统,17,600218.SH,600218
机械设备-专用设备-能源及重型设备,17,601798.SH,601798
计算机-计算机设备-其他计算机设备,33,300462.SZ,300462
房地产-房地产-住宅开发,33,002208.SZ,002208
医药生物-化学制药-化学制剂,33,300705.SZ,300705
机械设备-专用设备-其他专用设备,17,688531.SH,688531
电力设备-光伏设备-光伏辅材,33,300080.SZ,300080
银行-银行-股份制银行,33,000001.SZ,000001
电力设备-光伏设备-硅料硅片,17,688303.SH,688303
机械设备-专用设备-其他专用设备,33,300411.SZ,300411
电子-消费电子-消费电子零部件及组装,33,300032.SZ,300032
计算机-计算机设备-其他计算机设备,33,300302.SZ,300302
通信-通信设备-通信网络设备及器件,33,002396.SZ,002396
房地产-房地产-住宅开发,33,000573.SZ,000573
电力设备-电机-电机Ⅲ,33,002249.SZ,002249
电子-半导体-模拟芯片设计,17,688391.SH,688391
计算机-软件开发-垂直应用软件,33,300451.SZ,300451
环保-环保设备-环保设备Ⅲ,33,300385.SZ,300385
机械设备-专用设备-其他专用设备,151,920080.BJ,920080
建筑装饰-建筑装饰-房屋建设,33,002761.SZ,002761
医药生物-医疗器械-医疗耗材,33,301290.SZ,301290
医药生物-生物制品-疫苗,17,600739.SH,600739
轻工制造-包装印刷-包装,33,002846.SZ,002846
汽车-汽车零部件-其他汽车零部件,17,603348.SH,603348
非银金融-证券-证券Ⅲ,17,601162.SH,601162
非银金融-多元金融-多元金融Ⅲ,33,000532.SZ,000532
机械设备-工程机械-工程机械Ⅲ,17,600815.SH,600815
医药生物-中药-中药Ⅲ,17,600332.SH,600332
电力设备-电网设备-电气自控设备,17,688616.SH,688616
家用电器-白色家电-家电零部件,151,920768.BJ,920768
商贸零售-零售-百货零售,17,601366.SH,601366
汽车-汽车服务及其他-其他运输设备,17,603529.SH,603529
商贸零售-零售-商业物业经营,17,600113.SH,600113
纺织服饰-服装家纺-服装,17,603839.SH,603839
环保-环境治理-固废治理,17,601200.SH,601200
医药生物-化学制药-原料药,33,300636.SZ,300636
房地产-房地产-房地产服务,17,600684.SH,600684
环保-环境治理-水务及水治理,33,300070.SZ,300070
公用事业-电力-电能综合服务,17,600483.SH,600483
计算机-软件开发-横向通用软件,17,688435.SH,688435
电子-消费电子-消费电子零部件及组装,33,002475.SZ,002475
石油石化-石油加工贸易-石油加工,33,000698.SZ,000698
通信-通信服务-电信运营商,17,600941.SH,600941
汽车-汽车零部件-底盘与发动机系统,33,002406.SZ,002406
基础化工-化学制品-其他化学制品,33,301286.SZ,301286
计算机-软件开发-垂直应用软件,17,688590.SH,688590
电子-半导体-半导体材料,33,002119.SZ,002119
电子-消费电子-消费电子零部件及组装,33,300784.SZ,300784
计算机-IT服务-IT服务Ⅲ,17,688088.SH,688088
交通运输-物流-物流Ⅲ,33,002120.SZ,002120
交通运输-港口航运-港口,17,601326.SH,601326
建筑装饰-建筑装饰-工程咨询服务,151,920003.BJ,920003
基础化工-农化制品-农药,33,300796.SZ,300796
电力设备-电网设备-电气自控设备,17,688681.SH,688681
环保-环境治理-水务及水治理,33,301203.SZ,301203
银行-银行-股份制银行,17,600015.SH,600015
非银金融-证券-证券Ⅲ,17,601990.SH,601990
电子-半导体-模拟芯片设计,17,688220.SH,688220
社会服务-旅游及酒店-酒店,17,601007.SH,601007
农林牧渔-种植业与林业-林业,33,000592.SZ,000592
农林牧渔-养殖业-水产养殖,33,002069.SZ,002069
医药生物-医疗器械-体外诊断,17,600645.SH,600645
电子-消费电子-消费电子零部件及组装,33,301329.SZ,301329
交通运输-机场航运-机场,33,000089.SZ,000089
机械设备-自动化设备-机器人,17,688255.SH,688255
汽车-汽车零部件-其他汽车零部件,17,601279.SH,601279
传媒-文化传媒-出版,17,605577.SH,605577
电子-光学光电子-面板,33,002845.SZ,002845
医药生物-中药-中药Ⅲ,17,603998.SH,603998
机械设备-通用设备-其他通用设备,33,301028.SZ,301028
电力设备-电机-电机Ⅲ,33,002892.SZ,002892
机械设备-专用设备-其他专用设备,33,300151.SZ,300151
电子-光学光电子-LED,33,300625.SZ,300625
房地产-房地产-住宅开发,33,000965.SZ,000965
房地产-房地产-住宅开发,17,600708.SH,600708
基础化工-化学原料-其他化学原料,33,301190.SZ,301190
计算机-软件开发-垂直应用软件,33,002410.SZ,002410
公用事业-电力-新能源发电,33,000595.SZ,000595
汽车-汽车零部件-底盘与发动机系统,33,300547.SZ,300547
计算机-软件开发-垂直应用软件,33,300348.SZ,300348
计算机-IT服务-IT服务Ⅲ,33,300078.SZ,300078
电力设备-光伏设备-光伏电池组件,33,300393.SZ,300393
基础化工-化学制品-其他化学制品,33,002591.SZ,002591
机械设备-通用设备-其他通用设备,33,300126.SZ,300126
基础化工-化学纤维-其他纤维,33,002254.SZ,002254
公用事业-电力-火电,17,600098.SH,600098
基础化工-化学制品-其他化学制品,17,603683.SH,603683
家用电器-白色家电-空调,33,000651.SZ,000651
医药生物-医疗器械-体外诊断,33,300685.SZ,300685
通信-通信设备-通信网络设备及器件,33,000063.SZ,000063
机械设备-专用设备-其他专用设备,33,301392.SZ,301392
汽车-汽车零部件-汽车电子电气系统,17,603293.SH,603293
机械设备-专用设备-能源及重型设备,33,301158.SZ,301158
农林牧渔-养殖业-生猪养殖,33,002714.SZ,002714
银行-银行-城商行,17,601577.SH,601577
医药生物-中药-中药Ⅲ,33,002390.SZ,002390
基础化工-塑料制品-膜材料,33,002263.SZ,002263
汽车-汽车零部件-车身附件及饰件,151,920270.BJ,920270
交通运输-物流-物流Ⅲ,17,603066.SH,603066
医药生物-医疗器械-医疗设备,33,300358.SZ,300358
食品饮料-饮料制造-啤酒,33,000752.SZ,000752
基础化工-化学制品-食品及饲料添加剂,17,603739.SH,603739
纺织服饰-服装家纺-服装,17,600398.SH,600398
医药生物-医疗器械-体外诊断,33,002932.SZ,002932
食品饮料-食品加工制造-肉制品,17,605567.SH,605567
医药生物-医疗器械-医疗耗材,17,688198.SH,688198
公用事业-电力-热力,33,001376.SZ,001376
社会服务-教育-教育Ⅲ,33,000526.SZ,000526
环保-环境治理-水务及水治理,33,000605.SZ,000605
汽车-汽车零部件-汽车电子电气系统,33,002937.SZ,002937
非银金融-多元金融-多元金融Ⅲ,33,000563.SZ,000563
机械设备-专用设备-能源及重型设备,33,301063.SZ,301063
食品饮料-饮料制造-乳品,33,300915.SZ,300915
通信-通信设备-通信终端及配件,17,688100.SH,688100
医药生物-化学制药-化学制剂,33,002038.SZ,002038
电子-元件-印制电路板,33,301282.SZ,301282
环保-环境治理-综合环境治理,33,300355.SZ,300355
机械设备-通用设备-仪器仪表,22,688622.SH,688622
机械设备-轨交设备-轨交设备Ⅲ,33,300923.SZ,300923
交通运输-公路铁路运输-铁路运输,17,601333.SH,601333
通信-通信服务-通信应用增值服务,33,000839.SZ,000839
机械设备-通用设备-金属制品,17,600592.SH,600592
商贸零售-零售-商业物业经营,33,000061.SZ,000061
机械设备-自动化设备-工控设备,33,002527.SZ,002527
计算机-软件开发-横向通用软件,17,688651.SH,688651
基础化工-化学原料-其他化学原料,33,002469.SZ,002469
计算机-IT服务-IT服务Ⅲ,33,301236.SZ,301236
公用事业-燃气-燃气Ⅲ,17,600803.SH,600803
基础化工-非金属材料-非金属材料Ⅲ,151,920971.BJ,920971
医药生物-化学制药-化学制剂,17,600420.SH,600420
基础化工-化学制品-其他化学制品,151,920033.BJ,920033
电子-半导体-分立器件,17,603290.SH,603290
电子-半导体-数字芯片设计,17,688795.SH,688795
综合-综合-综合Ⅲ,33,002420.SZ,002420
电力设备-光伏设备-光伏加工设备,33,300776.SZ,300776
电力设备-光伏设备-光伏辅材,33,000159.SZ,000159
交通运输-物流-物流Ⅲ,17,600755.SH,600755
建筑装饰-建筑装饰-装饰园林,33,301098.SZ,301098
电子-半导体-分立器件,17,688689.SH,688689
国防军工-军工电子-军工电子Ⅲ,17,688636.SH,688636
交通运输-港口航运-航运,17,601083.SH,601083
机械设备-通用设备-仪器仪表,33,300553.SZ,300553
电子-光学光电子-LED,33,002983.SZ,002983
医药生物-化学制药-原料药,33,300702.SZ,300702
电力设备-电池-电池化学品,33,002709.SZ,002709
